date,product_name,category,unit_price,quantity,total,region,customer_id
2025-01-06,Gadget X,Electronics,49.99,1,49.99,LATAM,C62997
2025-01-06,Sport Gear,Sports,59.99,4,239.96,North America,C40774
2025-01-06,Widget Pro,Electronics,29.99,2,59.98,LATAM,C79583
2025-01-06,Sport Gear,Sports,59.99,2,119.98,Europe,C12598
2025-01-06,Widget Pro,Electronics,29.99,1,29.99,LATAM,C76677
2025-01-06,Gadget X,Electronics,49.99,1,49.99,Oceania,C58256
2025-01-06,Sport Gear,Sports,59.99,4,239.96,Oceania,C88316
2025-01-06,Gadget X,Electronics,49.99,2,99.98,North America,C47907
2025-01-06,Sport Gear,Sports,59.99,3,179.97,North America,C62836
2025-01-06,Sport Gear,Sports,59.99,1,59.99,Asia,C21215
2025-01-06,Book Bundle,Books,19.99,1,19.99,Europe,C59120
2025-01-06,Home Set,Home & Garden,89.99,1,89.99,North America,C83760
2025-01-06,Book Bundle,Books,19.99,1,19.99,North America,C80871
2025-01-06,Widget Pro,Electronics,29.99,1,29.99,Asia,C41327
2025-01-06,Book Bundle,Books,19.99,1,19.99,LATAM,C57404
2025-01-06,Gadget X,Electronics,49.99,4,199.96,North America,C64729
2025-01-06,Widget Pro,Electronics,29.99,4,119.96,LATAM,C64328
2025-01-06,Gadget X,Electronics,49.99,5,249.95,Europe,C77413
2025-01-06,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C64383
2025-01-07,Widget Pro,Electronics,29.99,3,89.97,North America,C14902
2025-01-07,Home Set,Home & Garden,89.99,1,89.99,Asia,C88264
2025-01-07,Book Bundle,Books,19.99,2,39.98,Europe,C55033
2025-01-07,Widget Pro,Electronics,29.99,1,29.99,LATAM,C69720
2025-01-07,Beauty Kit,Beauty,34.99,1,34.99,Europe,C58224
2025-01-07,Widget Pro,Electronics,29.99,1,29.99,Asia,C67634
2025-01-07,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C72861
2025-01-07,Gadget X,Electronics,49.99,1,49.99,Europe,C55558
2025-01-07,Home Set,Home & Garden,89.99,1,89.99,Asia,C44479
2025-01-07,Sport Gear,Sports,59.99,5,299.95,North America,C78022
2025-01-07,Widget Pro,Electronics,29.99,3,89.97,Oceania,C23092
2025-01-07,Gadget X,Electronics,49.99,2,99.98,Europe,C59567
2025-01-07,Widget Pro,Electronics,29.99,4,119.96,North America,C72715
2025-01-07,Home Set,Home & Garden,89.99,3,269.97,Asia,C37494
2025-01-07,Beauty Kit,Beauty,34.99,1,34.99,Europe,C86523
2025-01-07,Gadget X,Electronics,49.99,4,199.96,Oceania,C56939
2025-01-08,Widget Pro,Electronics,29.99,1,29.99,North America,C53680
2025-01-08,Widget Pro,Electronics,29.99,1,29.99,Europe,C36931
2025-01-08,Book Bundle,Books,19.99,1,19.99,LATAM,C20864
2025-01-08,Beauty Kit,Beauty,34.99,2,69.98,Oceania,C44476
2025-01-08,Sport Gear,Sports,59.99,4,239.96,North America,C10107
2025-01-08,Gadget X,Electronics,49.99,4,199.96,Europe,C56981
2025-01-08,Book Bundle,Books,19.99,1,19.99,Asia,C69550
2025-01-08,Sport Gear,Sports,59.99,1,59.99,Asia,C64224
2025-01-08,Home Set,Home & Garden,89.99,1,89.99,North America,C22608
2025-01-08,Book Bundle,Books,19.99,1,19.99,LATAM,C97363
2025-01-08,Home Set,Home & Garden,89.99,2,179.98,North America,C63065
2025-01-08,Widget Pro,Electronics,29.99,1,29.99,Oceania,C91404
2025-01-08,Home Set,Home & Garden,89.99,1,89.99,Asia,C17834
2025-01-08,Sport Gear,Sports,59.99,1,59.99,Oceania,C28589
2025-01-08,Sport Gear,Sports,59.99,1,59.99,Europe,C25935
2025-01-08,Book Bundle,Books,19.99,4,79.96,Asia,C31907
2025-01-08,Book Bundle,Books,19.99,3,59.97,Oceania,C82812
2025-01-08,Book Bundle,Books,19.99,1,19.99,North America,C69194
2025-01-08,Gadget X,Electronics,49.99,1,49.99,Oceania,C28027
2025-01-08,Home Set,Home & Garden,89.99,2,179.98,Oceania,C26985
2025-01-08,Book Bundle,Books,19.99,3,59.97,Oceania,C87462
2025-01-09,Gadget X,Electronics,49.99,1,49.99,Asia,C49028
2025-01-09,Beauty Kit,Beauty,34.99,4,139.96,LATAM,C31997
2025-01-09,Home Set,Home & Garden,89.99,1,89.99,Asia,C63355
2025-01-09,Beauty Kit,Beauty,34.99,3,104.97,Asia,C83131
2025-01-09,Gadget X,Electronics,49.99,4,199.96,Oceania,C73337
2025-01-09,Gadget X,Electronics,49.99,3,149.97,North America,C50549
2025-01-09,Book Bundle,Books,19.99,1,19.99,Europe,C38110
2025-01-09,Gadget X,Electronics,49.99,1,49.99,Europe,C57143
2025-01-09,Home Set,Home & Garden,89.99,1,89.99,Europe,C12178
2025-01-09,Beauty Kit,Beauty,34.99,1,34.99,North America,C36448
2025-01-09,Book Bundle,Books,19.99,1,19.99,Asia,C35457
2025-01-09,Book Bundle,Books,19.99,1,19.99,Asia,C28964
2025-01-09,Widget Pro,Electronics,29.99,2,59.98,Europe,C46696
2025-01-09,Sport Gear,Sports,59.99,1,59.99,Europe,C44330
2025-01-09,Home Set,Home & Garden,89.99,1,89.99,Oceania,C97218
2025-01-09,Book Bundle,Books,19.99,2,39.98,Oceania,C10808
2025-01-09,Book Bundle,Books,19.99,2,39.98,Oceania,C65947
2025-01-09,Book Bundle,Books,19.99,2,39.98,North America,C27777
2025-01-09,Home Set,Home & Garden,89.99,1,89.99,Asia,C77228
2025-01-09,Widget Pro,Electronics,29.99,1,29.99,North America,C62285
2025-01-09,Home Set,Home & Garden,89.99,2,179.98,Oceania,C45329
2025-01-09,Book Bundle,Books,19.99,1,19.99,Asia,C43582
2025-01-09,Sport Gear,Sports,59.99,1,59.99,Europe,C67060
2025-01-09,Home Set,Home & Garden,89.99,1,89.99,Europe,C93368
2025-01-09,Book Bundle,Books,19.99,5,99.95,LATAM,C44667
2025-01-09,Home Set,Home & Garden,89.99,1,89.99,Oceania,C94834
2025-01-10,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C57722
2025-01-10,Sport Gear,Sports,59.99,2,119.98,Europe,C15976
2025-01-10,Sport Gear,Sports,59.99,3,179.97,Oceania,C77978
2025-01-10,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C17401
2025-01-10,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C80679
2025-01-10,Gadget X,Electronics,49.99,1,49.99,Europe,C29946
2025-01-10,Beauty Kit,Beauty,34.99,2,69.98,LATAM,C51075
2025-01-10,Beauty Kit,Beauty,34.99,1,34.99,Asia,C25471
2025-01-10,Sport Gear,Sports,59.99,1,59.99,North America,C93486
2025-01-10,Home Set,Home & Garden,89.99,1,89.99,Europe,C17379
2025-01-10,Gadget X,Electronics,49.99,1,49.99,North America,C99446
2025-01-10,Gadget X,Electronics,49.99,1,49.99,Europe,C60650
2025-01-10,Widget Pro,Electronics,29.99,1,29.99,North America,C94939
2025-01-10,Home Set,Home & Garden,89.99,5,449.95,Asia,C69782
2025-01-10,Beauty Kit,Beauty,34.99,3,104.97,North America,C39491
2025-01-10,Gadget X,Electronics,49.99,1,49.99,LATAM,C60243
2025-01-10,Widget Pro,Electronics,29.99,2,59.98,North America,C77741
2025-01-10,Book Bundle,Books,19.99,1,19.99,Europe,C88353
2025-01-10,Book Bundle,Books,19.99,3,59.97,Europe,C69778
2025-01-10,Sport Gear,Sports,59.99,5,299.95,Europe,C28286
2025-01-10,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C40025
2025-01-10,Book Bundle,Books,19.99,1,19.99,LATAM,C98561
2025-01-10,Book Bundle,Books,19.99,1,19.99,Oceania,C56888
2025-01-10,Gadget X,Electronics,49.99,1,49.99,Oceania,C50751
2025-01-11,Gadget X,Electronics,49.99,2,99.98,Oceania,C15419
2025-01-11,Gadget X,Electronics,49.99,1,49.99,LATAM,C48271
2025-01-11,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C94534
2025-01-11,Book Bundle,Books,19.99,2,39.98,North America,C52011
2025-01-11,Sport Gear,Sports,59.99,2,119.98,Asia,C42186
2025-01-11,Beauty Kit,Beauty,34.99,2,69.98,Europe,C49193
2025-01-11,Widget Pro,Electronics,29.99,1,29.99,Europe,C31424
2025-01-11,Sport Gear,Sports,59.99,1,59.99,North America,C94615
2025-01-11,Home Set,Home & Garden,89.99,3,269.97,Asia,C88708
2025-01-11,Sport Gear,Sports,59.99,3,179.97,Asia,C82574
2025-01-11,Home Set,Home & Garden,89.99,1,89.99,North America,C32477
2025-01-11,Book Bundle,Books,19.99,3,59.97,Asia,C93404
2025-01-11,Widget Pro,Electronics,29.99,1,29.99,LATAM,C12158
2025-01-11,Home Set,Home & Garden,89.99,1,89.99,North America,C78230
2025-01-11,Gadget X,Electronics,49.99,1,49.99,Europe,C20293
2025-01-11,Gadget X,Electronics,49.99,4,199.96,North America,C50450
2025-01-11,Beauty Kit,Beauty,34.99,2,69.98,Asia,C26890
2025-01-11,Gadget X,Electronics,49.99,4,199.96,Asia,C22499
2025-01-12,Book Bundle,Books,19.99,1,19.99,Europe,C88431
2025-01-12,Gadget X,Electronics,49.99,1,49.99,LATAM,C68109
2025-01-12,Book Bundle,Books,19.99,1,19.99,Asia,C85032
2025-01-12,Widget Pro,Electronics,29.99,2,59.98,Oceania,C67909
2025-01-12,Home Set,Home & Garden,89.99,2,179.98,North America,C60127
2025-01-12,Home Set,Home & Garden,89.99,2,179.98,North America,C56750
2025-01-12,Widget Pro,Electronics,29.99,2,59.98,LATAM,C13841
2025-01-12,Book Bundle,Books,19.99,1,19.99,Asia,C98110
2025-01-12,Sport Gear,Sports,59.99,1,59.99,North America,C32853
2025-01-12,Gadget X,Electronics,49.99,2,99.98,North America,C56305
2025-01-12,Sport Gear,Sports,59.99,1,59.99,Oceania,C30759
2025-01-12,Gadget X,Electronics,49.99,2,99.98,North America,C90161
2025-01-12,Home Set,Home & Garden,89.99,2,179.98,North America,C86723
2025-01-12,Widget Pro,Electronics,29.99,2,59.98,North America,C78108
2025-01-12,Home Set,Home & Garden,89.99,1,89.99,North America,C70797
2025-01-12,Sport Gear,Sports,59.99,3,179.97,Oceania,C84264
2025-01-12,Beauty Kit,Beauty,34.99,1,34.99,North America,C95771
2025-01-12,Sport Gear,Sports,59.99,1,59.99,Asia,C65618
2025-01-12,Book Bundle,Books,19.99,1,19.99,North America,C75957
2025-01-12,Home Set,Home & Garden,89.99,1,89.99,Europe,C93129
2025-01-12,Book Bundle,Books,19.99,2,39.98,North America,C55914
2025-01-12,Sport Gear,Sports,59.99,1,59.99,North America,C97738
2025-01-12,Widget Pro,Electronics,29.99,2,59.98,North America,C40549
2025-01-12,Beauty Kit,Beauty,34.99,2,69.98,North America,C42524
2025-01-13,Widget Pro,Electronics,29.99,2,59.98,North America,C63118
2025-01-13,Home Set,Home & Garden,89.99,1,89.99,Europe,C92312
2025-01-13,Book Bundle,Books,19.99,1,19.99,Oceania,C78056
2025-01-13,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C12644
2025-01-13,Gadget X,Electronics,49.99,1,49.99,Asia,C29835
2025-01-13,Book Bundle,Books,19.99,2,39.98,LATAM,C94973
2025-01-13,Beauty Kit,Beauty,34.99,1,34.99,Asia,C54856
2025-01-13,Book Bundle,Books,19.99,2,39.98,Asia,C14788
2025-01-13,Book Bundle,Books,19.99,1,19.99,Europe,C37428
2025-01-13,Beauty Kit,Beauty,34.99,3,104.97,Oceania,C70503
2025-01-13,Sport Gear,Sports,59.99,1,59.99,Asia,C62405
2025-01-13,Sport Gear,Sports,59.99,2,119.98,North America,C41861
2025-01-13,Sport Gear,Sports,59.99,2,119.98,LATAM,C56718
2025-01-13,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C77730
2025-01-13,Gadget X,Electronics,49.99,1,49.99,Europe,C69216
2025-01-13,Home Set,Home & Garden,89.99,1,89.99,Europe,C45353
2025-01-13,Widget Pro,Electronics,29.99,2,59.98,LATAM,C27429
2025-01-13,Widget Pro,Electronics,29.99,2,59.98,LATAM,C65155
2025-01-13,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C10639
2025-01-13,Sport Gear,Sports,59.99,4,239.96,Europe,C34656
2025-01-13,Gadget X,Electronics,49.99,1,49.99,Europe,C35946
2025-01-13,Sport Gear,Sports,59.99,1,59.99,Asia,C86388
2025-01-13,Book Bundle,Books,19.99,1,19.99,LATAM,C94150
2025-01-13,Sport Gear,Sports,59.99,2,119.98,Asia,C35519
2025-01-13,Home Set,Home & Garden,89.99,1,89.99,Europe,C87226
2025-01-13,Widget Pro,Electronics,29.99,2,59.98,North America,C19930
2025-01-13,Widget Pro,Electronics,29.99,4,119.96,Europe,C24088
2025-01-14,Book Bundle,Books,19.99,5,99.95,LATAM,C75601
2025-01-14,Sport Gear,Sports,59.99,4,239.96,Asia,C64960
2025-01-14,Gadget X,Electronics,49.99,1,49.99,LATAM,C16960
2025-01-14,Book Bundle,Books,19.99,3,59.97,Europe,C16239
2025-01-14,Beauty Kit,Beauty,34.99,3,104.97,Europe,C54177
2025-01-14,Beauty Kit,Beauty,34.99,1,34.99,Asia,C29350
2025-01-14,Home Set,Home & Garden,89.99,1,89.99,Oceania,C46357
2025-01-14,Book Bundle,Books,19.99,2,39.98,Oceania,C71738
2025-01-14,Gadget X,Electronics,49.99,2,99.98,North America,C63693
2025-01-14,Sport Gear,Sports,59.99,3,179.97,North America,C93531
2025-01-14,Book Bundle,Books,19.99,4,79.96,LATAM,C43791
2025-01-14,Home Set,Home & Garden,89.99,1,89.99,Asia,C81720
2025-01-14,Home Set,Home & Garden,89.99,1,89.99,North America,C38199
2025-01-14,Widget Pro,Electronics,29.99,3,89.97,Asia,C52698
2025-01-14,Book Bundle,Books,19.99,3,59.97,Europe,C64208
2025-01-15,Widget Pro,Electronics,29.99,1,29.99,Europe,C16862
2025-01-15,Sport Gear,Sports,59.99,3,179.97,LATAM,C29891
2025-01-15,Gadget X,Electronics,49.99,1,49.99,Oceania,C12434
2025-01-15,Beauty Kit,Beauty,34.99,2,69.98,LATAM,C61372
2025-01-15,Sport Gear,Sports,59.99,1,59.99,Asia,C92166
2025-01-15,Sport Gear,Sports,59.99,3,179.97,Asia,C73874
2025-01-15,Widget Pro,Electronics,29.99,3,89.97,Oceania,C87765
2025-01-15,Sport Gear,Sports,59.99,4,239.96,Europe,C79806
2025-01-15,Sport Gear,Sports,59.99,1,59.99,North America,C44908
2025-01-15,Home Set,Home & Garden,89.99,1,89.99,LATAM,C19719
2025-01-15,Gadget X,Electronics,49.99,1,49.99,Asia,C82168
2025-01-15,Widget Pro,Electronics,29.99,4,119.96,North America,C61791
2025-01-15,Widget Pro,Electronics,29.99,1,29.99,North America,C49361
2025-01-15,Sport Gear,Sports,59.99,1,59.99,Asia,C76087
2025-01-15,Gadget X,Electronics,49.99,3,149.97,LATAM,C52728
2025-01-15,Widget Pro,Electronics,29.99,2,59.98,Asia,C68648
2025-01-15,Sport Gear,Sports,59.99,1,59.99,Asia,C15205
2025-01-15,Widget Pro,Electronics,29.99,1,29.99,Oceania,C94225
2025-01-16,Beauty Kit,Beauty,34.99,2,69.98,LATAM,C32676
2025-01-16,Gadget X,Electronics,49.99,1,49.99,LATAM,C50679
2025-01-16,Home Set,Home & Garden,89.99,4,359.96,Europe,C93339
2025-01-16,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C36758
2025-01-16,Gadget X,Electronics,49.99,1,49.99,LATAM,C46828
2025-01-16,Widget Pro,Electronics,29.99,4,119.96,Oceania,C80619
2025-01-16,Widget Pro,Electronics,29.99,3,89.97,Europe,C73929
2025-01-16,Sport Gear,Sports,59.99,2,119.98,Asia,C85741
2025-01-16,Beauty Kit,Beauty,34.99,4,139.96,Oceania,C94510
2025-01-16,Gadget X,Electronics,49.99,1,49.99,Europe,C85921
2025-01-16,Widget Pro,Electronics,29.99,2,59.98,Europe,C44775
2025-01-16,Beauty Kit,Beauty,34.99,2,69.98,North America,C36951
2025-01-16,Gadget X,Electronics,49.99,1,49.99,North America,C42574
2025-01-16,Gadget X,Electronics,49.99,1,49.99,North America,C65858
2025-01-16,Sport Gear,Sports,59.99,3,179.97,Asia,C34743
2025-01-16,Home Set,Home & Garden,89.99,2,179.98,Europe,C93207
2025-01-16,Gadget X,Electronics,49.99,2,99.98,Europe,C11405
2025-01-16,Sport Gear,Sports,59.99,2,119.98,North America,C48016
2025-01-16,Gadget X,Electronics,49.99,1,49.99,Europe,C83545
2025-01-17,Book Bundle,Books,19.99,1,19.99,LATAM,C84463
2025-01-17,Beauty Kit,Beauty,34.99,1,34.99,North America,C37703
2025-01-17,Widget Pro,Electronics,29.99,1,29.99,LATAM,C57911
2025-01-17,Widget Pro,Electronics,29.99,1,29.99,Europe,C20946
2025-01-17,Book Bundle,Books,19.99,4,79.96,LATAM,C53936
2025-01-17,Sport Gear,Sports,59.99,3,179.97,Europe,C67513
2025-01-17,Book Bundle,Books,19.99,2,39.98,North America,C16025
2025-01-17,Book Bundle,Books,19.99,1,19.99,Asia,C97140
2025-01-17,Gadget X,Electronics,49.99,2,99.98,Asia,C97042
2025-01-17,Home Set,Home & Garden,89.99,2,179.98,North America,C57228
2025-01-17,Widget Pro,Electronics,29.99,1,29.99,Asia,C85189
2025-01-17,Sport Gear,Sports,59.99,1,59.99,North America,C57336
2025-01-17,Beauty Kit,Beauty,34.99,1,34.99,Asia,C33495
2025-01-17,Gadget X,Electronics,49.99,1,49.99,Europe,C73074
2025-01-17,Widget Pro,Electronics,29.99,1,29.99,Europe,C39388
2025-01-18,Book Bundle,Books,19.99,1,19.99,LATAM,C40911
2025-01-18,Sport Gear,Sports,59.99,2,119.98,North America,C86480
2025-01-18,Sport Gear,Sports,59.99,1,59.99,Asia,C16598
2025-01-18,Widget Pro,Electronics,29.99,4,119.96,LATAM,C25789
2025-01-18,Book Bundle,Books,19.99,2,39.98,LATAM,C28759
2025-01-18,Widget Pro,Electronics,29.99,1,29.99,LATAM,C54648
2025-01-18,Home Set,Home & Garden,89.99,1,89.99,LATAM,C55556
2025-01-18,Home Set,Home & Garden,89.99,3,269.97,North America,C98720
2025-01-18,Gadget X,Electronics,49.99,3,149.97,North America,C67134
2025-01-18,Gadget X,Electronics,49.99,2,99.98,North America,C83498
2025-01-18,Widget Pro,Electronics,29.99,3,89.97,Asia,C94692
2025-01-18,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C35047
2025-01-18,Gadget X,Electronics,49.99,2,99.98,Europe,C67854
2025-01-18,Sport Gear,Sports,59.99,2,119.98,Oceania,C93882
2025-01-18,Beauty Kit,Beauty,34.99,2,69.98,Europe,C42543
2025-01-18,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C80791
2025-01-18,Sport Gear,Sports,59.99,5,299.95,Asia,C30134
2025-01-18,Sport Gear,Sports,59.99,1,59.99,Oceania,C83570
2025-01-18,Beauty Kit,Beauty,34.99,1,34.99,Europe,C63193
2025-01-18,Book Bundle,Books,19.99,2,39.98,Oceania,C36711
2025-01-18,Beauty Kit,Beauty,34.99,2,69.98,North America,C21105
2025-01-18,Gadget X,Electronics,49.99,5,249.95,Asia,C60455
2025-01-18,Home Set,Home & Garden,89.99,1,89.99,North America,C48640
2025-01-18,Home Set,Home & Garden,89.99,2,179.98,Asia,C33650
2025-01-19,Widget Pro,Electronics,29.99,3,89.97,LATAM,C90611
2025-01-19,Book Bundle,Books,19.99,1,19.99,Oceania,C37406
2025-01-19,Widget Pro,Electronics,29.99,2,59.98,Oceania,C47966
2025-01-19,Sport Gear,Sports,59.99,3,179.97,Oceania,C76039
2025-01-19,Book Bundle,Books,19.99,1,19.99,North America,C10877
2025-01-19,Sport Gear,Sports,59.99,3,179.97,Oceania,C43268
2025-01-19,Home Set,Home & Garden,89.99,2,179.98,Asia,C25384
2025-01-19,Widget Pro,Electronics,29.99,1,29.99,LATAM,C41554
2025-01-19,Book Bundle,Books,19.99,2,39.98,Europe,C85009
2025-01-19,Book Bundle,Books,19.99,1,19.99,LATAM,C87396
2025-01-19,Gadget X,Electronics,49.99,4,199.96,North America,C34341
2025-01-19,Home Set,Home & Garden,89.99,1,89.99,Europe,C16764
2025-01-19,Sport Gear,Sports,59.99,3,179.97,Asia,C78618
2025-01-19,Beauty Kit,Beauty,34.99,1,34.99,Europe,C30437
2025-01-19,Sport Gear,Sports,59.99,2,119.98,LATAM,C35920
2025-01-19,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C78748
2025-01-19,Home Set,Home & Garden,89.99,2,179.98,North America,C70970
2025-01-19,Sport Gear,Sports,59.99,1,59.99,LATAM,C46695
2025-01-19,Gadget X,Electronics,49.99,2,99.98,Oceania,C32051
2025-01-19,Widget Pro,Electronics,29.99,3,89.97,Europe,C71059
2025-01-19,Gadget X,Electronics,49.99,1,49.99,Asia,C87926
2025-01-19,Home Set,Home & Garden,89.99,2,179.98,LATAM,C77547
