date,product_name,category,unit_price,quantity,total,region,customer_id
2025-01-04,Home Set,Home & Garden,89.99,1,89.99,Oceania,C43728
2025-01-04,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C41143
2025-01-04,Book Bundle,Books,19.99,1,19.99,Asia,C70690
2025-01-04,Beauty Kit,Beauty,34.99,2,69.98,LATAM,C39721
2025-01-04,Home Set,Home & Garden,89.99,1,89.99,Europe,C60108
2025-01-04,Gadget X,Electronics,49.99,2,99.98,Europe,C81831
2025-01-04,Gadget X,Electronics,49.99,1,49.99,Asia,C32257
2025-01-04,Beauty Kit,Beauty,34.99,3,104.97,Europe,C88839
2025-01-04,Book Bundle,Books,19.99,2,39.98,Asia,C86626
2025-01-04,Widget Pro,Electronics,29.99,4,119.96,Europe,C75004
2025-01-04,Sport Gear,Sports,59.99,4,239.96,Oceania,C77810
2025-01-04,Home Set,Home & Garden,89.99,2,179.98,Europe,C12669
2025-01-04,Sport Gear,Sports,59.99,1,59.99,North America,C43294
2025-01-04,Sport Gear,Sports,59.99,4,239.96,LATAM,C32360
2025-01-04,Sport Gear,Sports,59.99,1,59.99,Oceania,C30080
2025-01-04,Widget Pro,Electronics,29.99,3,89.97,Asia,C22781
2025-01-04,Sport Gear,Sports,59.99,3,179.97,Europe,C20158
2025-01-04,Sport Gear,Sports,59.99,5,299.95,Oceania,C13440
2025-01-04,Widget Pro,Electronics,29.99,1,29.99,Oceania,C71335
2025-01-04,Gadget X,Electronics,49.99,1,49.99,Oceania,C57290
2025-01-05,Gadget X,Electronics,49.99,3,149.97,North America,C14087
2025-01-05,Sport Gear,Sports,59.99,2,119.98,Europe,C11575
2025-01-05,Beauty Kit,Beauty,34.99,2,69.98,LATAM,C82708
2025-01-05,Book Bundle,Books,19.99,2,39.98,LATAM,C29533
2025-01-05,Gadget X,Electronics,49.99,2,99.98,LATAM,C46490
2025-01-05,Home Set,Home & Garden,89.99,1,89.99,Asia,C68646
2025-01-05,Gadget X,Electronics,49.99,1,49.99,Asia,C53999
2025-01-05,Beauty Kit,Beauty,34.99,2,69.98,Asia,C62726
2025-01-05,Gadget X,Electronics,49.99,3,149.97,Asia,C86579
2025-01-05,Book Bundle,Books,19.99,1,19.99,Europe,C96933
2025-01-05,Widget Pro,Electronics,29.99,3,89.97,North America,C34749
2025-01-05,Widget Pro,Electronics,29.99,2,59.98,Oceania,C49850
2025-01-05,Beauty Kit,Beauty,34.99,1,34.99,North America,C80958
2025-01-05,Book Bundle,Books,19.99,3,59.97,Oceania,C61250
2025-01-05,Book Bundle,Books,19.99,1,19.99,Asia,C30397
2025-01-05,Widget Pro,Electronics,29.99,3,89.97,Asia,C53726
2025-01-05,Widget Pro,Electronics,29.99,3,89.97,Europe,C44923
2025-01-05,Widget Pro,Electronics,29.99,2,59.98,North America,C31521
2025-01-05,Gadget X,Electronics,49.99,1,49.99,Asia,C69031
2025-01-06,Home Set,Home & Garden,89.99,1,89.99,LATAM,C18168
2025-01-06,Home Set,Home & Garden,89.99,1,89.99,LATAM,C62796
2025-01-06,Widget Pro,Electronics,29.99,1,29.99,North America,C69896
2025-01-06,Book Bundle,Books,19.99,3,59.97,Oceania,C94912
2025-01-06,Sport Gear,Sports,59.99,2,119.98,Europe,C17286
2025-01-06,Gadget X,Electronics,49.99,2,99.98,North America,C99859
2025-01-06,Book Bundle,Books,19.99,1,19.99,Oceania,C19302
2025-01-06,Home Set,Home & Garden,89.99,1,89.99,North America,C46051
2025-01-06,Beauty Kit,Beauty,34.99,1,34.99,Asia,C53214
2025-01-06,Widget Pro,Electronics,29.99,3,89.97,Asia,C38198
2025-01-06,Home Set,Home & Garden,89.99,1,89.99,North America,C87907
2025-01-06,Gadget X,Electronics,49.99,3,149.97,Oceania,C29523
2025-01-06,Gadget X,Electronics,49.99,2,99.98,North America,C42778
2025-01-06,Widget Pro,Electronics,29.99,1,29.99,North America,C65592
2025-01-06,Sport Gear,Sports,59.99,2,119.98,North America,C41981
2025-01-06,Sport Gear,Sports,59.99,1,59.99,Asia,C81335
2025-01-07,Gadget X,Electronics,49.99,1,49.99,Asia,C24857
2025-01-07,Book Bundle,Books,19.99,1,19.99,North America,C52741
2025-01-07,Sport Gear,Sports,59.99,1,59.99,Europe,C58581
2025-01-07,Home Set,Home & Garden,89.99,1,89.99,Asia,C62998
2025-01-07,Home Set,Home & Garden,89.99,1,89.99,Europe,C42969
2025-01-07,Book Bundle,Books,19.99,2,39.98,Asia,C29192
2025-01-07,Beauty Kit,Beauty,34.99,2,69.98,LATAM,C42233
2025-01-07,Book Bundle,Books,19.99,4,79.96,Oceania,C63240
2025-01-07,Widget Pro,Electronics,29.99,3,89.97,North America,C32977
2025-01-07,Gadget X,Electronics,49.99,1,49.99,Europe,C40224
2025-01-07,Widget Pro,Electronics,29.99,1,29.99,Oceania,C86638
2025-01-07,Sport Gear,Sports,59.99,2,119.98,Asia,C37086
2025-01-07,Home Set,Home & Garden,89.99,1,89.99,Oceania,C83612
2025-01-07,Beauty Kit,Beauty,34.99,1,34.99,Asia,C60233
2025-01-07,Beauty Kit,Beauty,34.99,1,34.99,North America,C75265
2025-01-07,Home Set,Home & Garden,89.99,2,179.98,Oceania,C85266
2025-01-07,Beauty Kit,Beauty,34.99,2,69.98,Asia,C75755
2025-01-07,Book Bundle,Books,19.99,1,19.99,Oceania,C57448
2025-01-08,Gadget X,Electronics,49.99,2,99.98,North America,C41835
2025-01-08,Book Bundle,Books,19.99,2,39.98,Asia,C70549
2025-01-08,Beauty Kit,Beauty,34.99,3,104.97,Asia,C76787
2025-01-08,Book Bundle,Books,19.99,2,39.98,LATAM,C49384
2025-01-08,Sport Gear,Sports,59.99,3,179.97,Asia,C14093
2025-01-08,Home Set,Home & Garden,89.99,2,179.98,North America,C18468
2025-01-08,Beauty Kit,Beauty,34.99,1,34.99,North America,C96102
2025-01-08,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C12615
2025-01-08,Widget Pro,Electronics,29.99,2,59.98,North America,C75582
2025-01-08,Widget Pro,Electronics,29.99,2,59.98,Oceania,C42976
2025-01-08,Home Set,Home & Garden,89.99,1,89.99,North America,C76432
2025-01-08,Beauty Kit,Beauty,34.99,5,174.95,Oceania,C52638
2025-01-08,Widget Pro,Electronics,29.99,2,59.98,Europe,C34923
2025-01-08,Home Set,Home & Garden,89.99,2,179.98,Europe,C12234
2025-01-08,Widget Pro,Electronics,29.99,1,29.99,Asia,C97000
2025-01-08,Gadget X,Electronics,49.99,1,49.99,North America,C76306
2025-01-08,Book Bundle,Books,19.99,1,19.99,North America,C16513
2025-01-08,Gadget X,Electronics,49.99,3,149.97,Oceania,C55494
2025-01-08,Sport Gear,Sports,59.99,4,239.96,Oceania,C48301
2025-01-08,Sport Gear,Sports,59.99,1,59.99,LATAM,C12899
2025-01-08,Widget Pro,Electronics,29.99,1,29.99,Oceania,C92463
2025-01-08,Gadget X,Electronics,49.99,3,149.97,Oceania,C74085
2025-01-08,Sport Gear,Sports,59.99,1,59.99,North America,C30599
2025-01-09,Beauty Kit,Beauty,34.99,1,34.99,Europe,C79755
2025-01-09,Gadget X,Electronics,49.99,2,99.98,Europe,C11093
2025-01-09,Sport Gear,Sports,59.99,1,59.99,Asia,C88226
2025-01-09,Book Bundle,Books,19.99,1,19.99,Europe,C69020
2025-01-09,Book Bundle,Books,19.99,3,59.97,LATAM,C41545
2025-01-09,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C63358
2025-01-09,Sport Gear,Sports,59.99,1,59.99,North America,C16584
2025-01-09,Gadget X,Electronics,49.99,4,199.96,LATAM,C22337
2025-01-09,Gadget X,Electronics,49.99,1,49.99,Europe,C88029
2025-01-09,Book Bundle,Books,19.99,3,59.97,Oceania,C64432
2025-01-09,Sport Gear,Sports,59.99,1,59.99,Oceania,C78498
2025-01-09,Book Bundle,Books,19.99,1,19.99,Europe,C82081
2025-01-09,Widget Pro,Electronics,29.99,1,29.99,North America,C59406
2025-01-09,Book Bundle,Books,19.99,1,19.99,North America,C58846
2025-01-09,Beauty Kit,Beauty,34.99,2,69.98,Oceania,C88230
2025-01-09,Widget Pro,Electronics,29.99,2,59.98,LATAM,C71667
2025-01-09,Book Bundle,Books,19.99,1,19.99,Oceania,C38628
2025-01-09,Beauty Kit,Beauty,34.99,1,34.99,Europe,C40847
2025-01-09,Book Bundle,Books,19.99,1,19.99,LATAM,C60603
2025-01-09,Book Bundle,Books,19.99,1,19.99,Asia,C48300
2025-01-09,Beauty Kit,Beauty,34.99,2,69.98,Europe,C23452
2025-01-09,Beauty Kit,Beauty,34.99,2,69.98,Oceania,C30779
2025-01-09,Widget Pro,Electronics,29.99,1,29.99,North America,C67864
2025-01-09,Home Set,Home & Garden,89.99,3,269.97,Europe,C13089
2025-01-09,Book Bundle,Books,19.99,2,39.98,Asia,C73915
2025-01-09,Beauty Kit,Beauty,34.99,3,104.97,LATAM,C19848
2025-01-09,Home Set,Home & Garden,89.99,3,269.97,Europe,C30845
2025-01-09,Home Set,Home & Garden,89.99,1,89.99,Oceania,C48030
2025-01-09,Sport Gear,Sports,59.99,1,59.99,North America,C50681
2025-01-09,Book Bundle,Books,19.99,1,19.99,Asia,C33707
2025-01-10,Beauty Kit,Beauty,34.99,1,34.99,Asia,C11696
2025-01-10,Sport Gear,Sports,59.99,1,59.99,North America,C93970
2025-01-10,Book Bundle,Books,19.99,4,79.96,Oceania,C86916
2025-01-10,Gadget X,Electronics,49.99,5,249.95,LATAM,C24453
2025-01-10,Home Set,Home & Garden,89.99,1,89.99,Asia,C97100
2025-01-10,Book Bundle,Books,19.99,3,59.97,Europe,C86557
2025-01-10,Home Set,Home & Garden,89.99,1,89.99,LATAM,C43773
2025-01-10,Home Set,Home & Garden,89.99,3,269.97,North America,C75514
2025-01-10,Home Set,Home & Garden,89.99,1,89.99,Asia,C35133
2025-01-10,Sport Gear,Sports,59.99,1,59.99,LATAM,C89411
2025-01-10,Sport Gear,Sports,59.99,2,119.98,North America,C12867
2025-01-10,Widget Pro,Electronics,29.99,2,59.98,Europe,C40486
2025-01-10,Gadget X,Electronics,49.99,1,49.99,North America,C78539
2025-01-10,Book Bundle,Books,19.99,2,39.98,North America,C18124
2025-01-10,Home Set,Home & Garden,89.99,1,89.99,Asia,C42750
2025-01-10,Gadget X,Electronics,49.99,1,49.99,Europe,C81142
2025-01-10,Beauty Kit,Beauty,34.99,1,34.99,North America,C96328
2025-01-10,Home Set,Home & Garden,89.99,1,89.99,North America,C70747
2025-01-10,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C37854
2025-01-10,Widget Pro,Electronics,29.99,3,89.97,Asia,C73671
2025-01-10,Gadget X,Electronics,49.99,5,249.95,Asia,C17624
2025-01-10,Home Set,Home & Garden,89.99,2,179.98,LATAM,C48484
2025-01-10,Gadget X,Electronics,49.99,3,149.97,North America,C49546
2025-01-10,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C78431
2025-01-10,Sport Gear,Sports,59.99,3,179.97,LATAM,C18101
2025-01-10,Gadget X,Electronics,49.99,1,49.99,Oceania,C64992
2025-01-11,Widget Pro,Electronics,29.99,2,59.98,North America,C69400
2025-01-11,Home Set,Home & Garden,89.99,1,89.99,Asia,C59090
2025-01-11,Book Bundle,Books,19.99,2,39.98,Asia,C31854
2025-01-11,Sport Gear,Sports,59.99,4,239.96,North America,C61931
2025-01-11,Home Set,Home & Garden,89.99,2,179.98,Asia,C10387
2025-01-11,Beauty Kit,Beauty,34.99,1,34.99,Europe,C67736
2025-01-11,Sport Gear,Sports,59.99,1,59.99,North America,C50830
2025-01-11,Home Set,Home & Garden,89.99,2,179.98,Oceania,C29999
2025-01-11,Book Bundle,Books,19.99,1,19.99,Oceania,C17993
2025-01-11,Beauty Kit,Beauty,34.99,1,34.99,North America,C21983
2025-01-11,Beauty Kit,Beauty,34.99,2,69.98,Oceania,C55425
2025-01-11,Beauty Kit,Beauty,34.99,4,139.96,Oceania,C43460
2025-01-11,Home Set,Home & Garden,89.99,1,89.99,Europe,C88269
2025-01-11,Book Bundle,Books,19.99,4,79.96,North America,C40145
2025-01-11,Home Set,Home & Garden,89.99,2,179.98,Europe,C26677
2025-01-11,Gadget X,Electronics,49.99,4,199.96,Oceania,C11347
2025-01-11,Gadget X,Electronics,49.99,1,49.99,LATAM,C12984
2025-01-11,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C58207
2025-01-11,Beauty Kit,Beauty,34.99,4,139.96,Europe,C78176
2025-01-11,Gadget X,Electronics,49.99,1,49.99,Europe,C34501
2025-01-11,Widget Pro,Electronics,29.99,3,89.97,LATAM,C29804
2025-01-11,Sport Gear,Sports,59.99,3,179.97,Asia,C72461
2025-01-11,Gadget X,Electronics,49.99,1,49.99,Asia,C99747
2025-01-11,Home Set,Home & Garden,89.99,1,89.99,LATAM,C86889
2025-01-11,Book Bundle,Books,19.99,3,59.97,North America,C77894
2025-01-11,Book Bundle,Books,19.99,1,19.99,Europe,C72298
2025-01-11,Widget Pro,Electronics,29.99,3,89.97,Asia,C72848
2025-01-11,Book Bundle,Books,19.99,1,19.99,Europe,C81320
2025-01-11,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C88576
2025-01-11,Gadget X,Electronics,49.99,1,49.99,LATAM,C52168
2025-01-12,Home Set,Home & Garden,89.99,1,89.99,Europe,C89229
2025-01-12,Gadget X,Electronics,49.99,1,49.99,Europe,C96186
2025-01-12,Sport Gear,Sports,59.99,1,59.99,Europe,C70792
2025-01-12,Book Bundle,Books,19.99,3,59.97,Europe,C23981
2025-01-12,Sport Gear,Sports,59.99,2,119.98,LATAM,C15753
2025-01-12,Widget Pro,Electronics,29.99,1,29.99,LATAM,C63694
2025-01-12,Widget Pro,Electronics,29.99,4,119.96,Asia,C43995
2025-01-12,Book Bundle,Books,19.99,1,19.99,Asia,C22522
2025-01-12,Home Set,Home & Garden,89.99,1,89.99,Europe,C65035
2025-01-12,Gadget X,Electronics,49.99,2,99.98,Oceania,C19467
2025-01-12,Sport Gear,Sports,59.99,1,59.99,LATAM,C29058
2025-01-12,Home Set,Home & Garden,89.99,2,179.98,Oceania,C27813
2025-01-12,Book Bundle,Books,19.99,2,39.98,Oceania,C45877
2025-01-12,Sport Gear,Sports,59.99,1,59.99,Asia,C80047
2025-01-12,Home Set,Home & Garden,89.99,3,269.97,LATAM,C56615
2025-01-12,Home Set,Home & Garden,89.99,1,89.99,LATAM,C43092
2025-01-12,Gadget X,Electronics,49.99,4,199.96,LATAM,C53302
2025-01-12,Beauty Kit,Beauty,34.99,1,34.99,Asia,C42180
2025-01-12,Home Set,Home & Garden,89.99,1,89.99,Oceania,C64169
2025-01-12,Gadget X,Electronics,49.99,1,49.99,LATAM,C12983
2025-01-12,Beauty Kit,Beauty,34.99,3,104.97,North America,C61552
2025-01-13,Beauty Kit,Beauty,34.99,2,69.98,Europe,C34535
2025-01-13,Beauty Kit,Beauty,34.99,2,69.98,Europe,C59220
2025-01-13,Sport Gear,Sports,59.99,2,119.98,Asia,C47084
2025-01-13,Widget Pro,Electronics,29.99,1,29.99,Europe,C41103
2025-01-13,Book Bundle,Books,19.99,1,19.99,Asia,C86934
2025-01-13,Book Bundle,Books,19.99,3,59.97,North America,C28510
2025-01-13,Sport Gear,Sports,59.99,2,119.98,LATAM,C28964
2025-01-13,Home Set,Home & Garden,89.99,1,89.99,Oceania,C64752
2025-01-13,Sport Gear,Sports,59.99,1,59.99,North America,C64704
2025-01-13,Sport Gear,Sports,59.99,2,119.98,Oceania,C60307
2025-01-13,Home Set,Home & Garden,89.99,1,89.99,LATAM,C16063
2025-01-13,Home Set,Home & Garden,89.99,2,179.98,Europe,C60548
2025-01-13,Home Set,Home & Garden,89.99,1,89.99,North America,C59179
2025-01-13,Book Bundle,Books,19.99,1,19.99,North America,C63307
2025-01-13,Beauty Kit,Beauty,34.99,2,69.98,Oceania,C33204
2025-01-14,Gadget X,Electronics,49.99,1,49.99,LATAM,C84223
2025-01-14,Gadget X,Electronics,49.99,1,49.99,Europe,C92859
2025-01-14,Widget Pro,Electronics,29.99,1,29.99,North America,C12281
2025-01-14,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C12334
2025-01-14,Home Set,Home & Garden,89.99,3,269.97,North America,C93612
2025-01-14,Sport Gear,Sports,59.99,2,119.98,LATAM,C61160
2025-01-14,Gadget X,Electronics,49.99,1,49.99,Oceania,C42811
2025-01-14,Gadget X,Electronics,49.99,1,49.99,North America,C37084
2025-01-14,Book Bundle,Books,19.99,2,39.98,North America,C73163
2025-01-14,Book Bundle,Books,19.99,1,19.99,North America,C92825
2025-01-14,Book Bundle,Books,19.99,3,59.97,Oceania,C27161
2025-01-14,Widget Pro,Electronics,29.99,1,29.99,Asia,C58645
2025-01-14,Home Set,Home & Garden,89.99,1,89.99,Oceania,C25653
2025-01-14,Gadget X,Electronics,49.99,2,99.98,LATAM,C37557
2025-01-14,Sport Gear,Sports,59.99,3,179.97,North America,C74653
2025-01-14,Beauty Kit,Beauty,34.99,3,104.97,LATAM,C83631
2025-01-14,Book Bundle,Books,19.99,1,19.99,Asia,C80213
2025-01-14,Widget Pro,Electronics,29.99,2,59.98,LATAM,C60780
2025-01-14,Widget Pro,Electronics,29.99,1,29.99,Oceania,C61097
2025-01-15,Beauty Kit,Beauty,34.99,1,34.99,Europe,C55201
2025-01-15,Book Bundle,Books,19.99,1,19.99,LATAM,C68333
2025-01-15,Widget Pro,Electronics,29.99,1,29.99,LATAM,C79084
2025-01-15,Gadget X,Electronics,49.99,3,149.97,Asia,C19390
2025-01-15,Widget Pro,Electronics,29.99,4,119.96,Asia,C96017
2025-01-15,Sport Gear,Sports,59.99,2,119.98,LATAM,C28568
2025-01-15,Gadget X,Electronics,49.99,1,49.99,North America,C46067
2025-01-15,Gadget X,Electronics,49.99,1,49.99,LATAM,C65754
2025-01-15,Sport Gear,Sports,59.99,1,59.99,North America,C72402
2025-01-15,Gadget X,Electronics,49.99,2,99.98,LATAM,C99135
2025-01-15,Sport Gear,Sports,59.99,3,179.97,Oceania,C12185
2025-01-15,Beauty Kit,Beauty,34.99,1,34.99,Asia,C42344
2025-01-15,Home Set,Home & Garden,89.99,3,269.97,Asia,C89871
2025-01-15,Book Bundle,Books,19.99,3,59.97,LATAM,C57963
2025-01-15,Sport Gear,Sports,59.99,2,119.98,Europe,C24289
2025-01-15,Gadget X,Electronics,49.99,3,149.97,Oceania,C94875
2025-01-15,Widget Pro,Electronics,29.99,2,59.98,Europe,C47191
2025-01-15,Sport Gear,Sports,59.99,2,119.98,Oceania,C18142
2025-01-15,Sport Gear,Sports,59.99,1,59.99,Europe,C80620
2025-01-15,Gadget X,Electronics,49.99,2,99.98,Oceania,C52275
2025-01-15,Home Set,Home & Garden,89.99,2,179.98,Asia,C51523
2025-01-15,Home Set,Home & Garden,89.99,5,449.95,Europe,C96334
2025-01-15,Widget Pro,Electronics,29.99,1,29.99,Oceania,C13884
2025-01-16,Gadget X,Electronics,49.99,1,49.99,Oceania,C28404
2025-01-16,Sport Gear,Sports,59.99,2,119.98,Asia,C21130
2025-01-16,Home Set,Home & Garden,89.99,1,89.99,Asia,C38601
2025-01-16,Widget Pro,Electronics,29.99,1,29.99,Oceania,C22864
2025-01-16,Beauty Kit,Beauty,34.99,1,34.99,Asia,C24281
2025-01-16,Book Bundle,Books,19.99,3,59.97,Oceania,C19623
2025-01-16,Beauty Kit,Beauty,34.99,1,34.99,Europe,C89056
2025-01-16,Home Set,Home & Garden,89.99,1,89.99,Europe,C51907
2025-01-16,Beauty Kit,Beauty,34.99,1,34.99,Asia,C24952
2025-01-16,Beauty Kit,Beauty,34.99,3,104.97,North America,C61379
2025-01-16,Beauty Kit,Beauty,34.99,1,34.99,Europe,C70371
2025-01-16,Widget Pro,Electronics,29.99,2,59.98,Asia,C54056
2025-01-16,Home Set,Home & Garden,89.99,1,89.99,LATAM,C27406
2025-01-16,Gadget X,Electronics,49.99,3,149.97,North America,C20627
2025-01-16,Sport Gear,Sports,59.99,2,119.98,LATAM,C41600
2025-01-16,Widget Pro,Electronics,29.99,4,119.96,Asia,C68148
2025-01-16,Home Set,Home & Garden,89.99,1,89.99,Asia,C37073
2025-01-16,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C55978
2025-01-16,Beauty Kit,Beauty,34.99,4,139.96,Oceania,C24044
2025-01-16,Widget Pro,Electronics,29.99,4,119.96,North America,C56661
2025-01-16,Beauty Kit,Beauty,34.99,3,104.97,LATAM,C62509
2025-01-16,Widget Pro,Electronics,29.99,1,29.99,North America,C82416
2025-01-17,Book Bundle,Books,19.99,1,19.99,Oceania,C88331
2025-01-17,Home Set,Home & Garden,89.99,2,179.98,Europe,C15576
2025-01-17,Gadget X,Electronics,49.99,1,49.99,North America,C25950
2025-01-17,Beauty Kit,Beauty,34.99,3,104.97,Oceania,C56464
2025-01-17,Home Set,Home & Garden,89.99,5,449.95,Europe,C12525
2025-01-17,Book Bundle,Books,19.99,1,19.99,LATAM,C21615
2025-01-17,Sport Gear,Sports,59.99,2,119.98,Europe,C34845
2025-01-17,Book Bundle,Books,19.99,2,39.98,North America,C97110
2025-01-17,Sport Gear,Sports,59.99,2,119.98,Oceania,C14526
2025-01-17,Sport Gear,Sports,59.99,1,59.99,North America,C89467
2025-01-17,Beauty Kit,Beauty,34.99,2,69.98,Asia,C95551
2025-01-17,Widget Pro,Electronics,29.99,1,29.99,Europe,C68153
2025-01-17,Sport Gear,Sports,59.99,4,239.96,Asia,C78142
2025-01-17,Home Set,Home & Garden,89.99,1,89.99,Europe,C58423
2025-01-17,Home Set,Home & Garden,89.99,2,179.98,LATAM,C68608
2025-01-17,Gadget X,Electronics,49.99,2,99.98,Oceania,C17208
2025-01-17,Home Set,Home & Garden,89.99,3,269.97,Europe,C72598
2025-01-17,Sport Gear,Sports,59.99,2,119.98,Asia,C77717
2025-01-17,Sport Gear,Sports,59.99,3,179.97,LATAM,C24342
2025-01-17,Widget Pro,Electronics,29.99,3,89.97,Europe,C17578
2025-01-17,Widget Pro,Electronics,29.99,2,59.98,LATAM,C97958
2025-01-17,Beauty Kit,Beauty,34.99,3,104.97,Europe,C59244
2025-01-17,Widget Pro,Electronics,29.99,1,29.99,North America,C61294
2025-01-17,Book Bundle,Books,19.99,3,59.97,LATAM,C86865
2025-01-18,Book Bundle,Books,19.99,4,79.96,Asia,C49717
2025-01-18,Gadget X,Electronics,49.99,4,199.96,Europe,C90580
2025-01-18,Widget Pro,Electronics,29.99,3,89.97,North America,C71294
2025-01-18,Beauty Kit,Beauty,34.99,2,69.98,Oceania,C13405
2025-01-18,Sport Gear,Sports,59.99,5,299.95,North America,C59727
2025-01-18,Widget Pro,Electronics,29.99,1,29.99,LATAM,C17518
2025-01-18,Home Set,Home & Garden,89.99,2,179.98,North America,C10111
2025-01-18,Sport Gear,Sports,59.99,1,59.99,Oceania,C43372
2025-01-18,Home Set,Home & Garden,89.99,3,269.97,North America,C71441
2025-01-18,Book Bundle,Books,19.99,4,79.96,LATAM,C36004
2025-01-18,Gadget X,Electronics,49.99,3,149.97,Oceania,C15911
2025-01-18,Beauty Kit,Beauty,34.99,1,34.99,North America,C85697
2025-01-18,Gadget X,Electronics,49.99,1,49.99,LATAM,C30429
2025-01-18,Book Bundle,Books,19.99,2,39.98,LATAM,C94762
2025-01-18,Gadget X,Electronics,49.99,1,49.99,Europe,C25476
2025-01-18,Widget Pro,Electronics,29.99,1,29.99,North America,C55340
