customer_id,monetary,first_order,last_order,frequency,recency_days,segment
C10361,449.95,2025-08-07,2025-08-07,1,266,At Risk
C10371,119.96,2026-01-03,2026-01-03,1,117,New
C10372,59.99,2025-07-09,2025-07-09,1,295,At Risk
C10378,189.97,2025-01-19,2025-07-31,2,273,At Risk
C10383,49.99,2025-04-02,2025-04-02,1,393,At Risk
C10387,179.98,2025-01-11,2025-01-11,1,474,At Risk
C10398,199.96,2026-01-13,2026-01-13,1,107,New
C10401,59.99,2025-05-04,2025-05-04,1,361,At Risk
C10415,59.99,2025-05-08,2025-05-08,1,357,At Risk
C10429,179.98,2025-04-20,2025-04-20,1,375,At Risk
C10430,59.99,2025-02-10,2025-02-10,1,444,At Risk
C10457,69.98,2025-06-25,2025-06-25,1,309,At Risk
C10460,29.99,2025-05-20,2025-05-20,1,345,At Risk
C10483,49.99,2025-04-18,2025-04-18,1,377,At Risk
C10494,34.99,2025-11-04,2025-11-04,1,177,At Risk
C10497,104.97,2025-07-15,2025-07-15,1,289,At Risk
C10498,29.99,2025-03-27,2025-03-27,1,399,At Risk
C10499,29.99,2025-07-21,2025-07-21,1,283,At Risk
C10508,19.99,2026-02-20,2026-02-20,1,69,New
C10510,59.99,2025-12-19,2025-12-19,1,132,At Risk
C10515,34.99,2025-05-18,2025-05-18,1,347,At Risk
C10529,89.99,2025-04-11,2025-04-11,1,384,At Risk
C10530,174.95,2025-12-02,2025-12-02,1,149,At Risk
C10531,119.98,2025-11-25,2025-11-25,1,156,At Risk
C10584,59.99,2026-04-01,2026-04-01,1,29,New
C10587,174.95,2025-06-07,2025-06-07,1,327,At Risk
C10593,49.99,2025-01-19,2025-01-19,1,466,At Risk
C10597,299.95,2026-01-13,2026-01-13,1,107,New
C10598,49.99,2025-05-30,2025-05-30,1,335,At Risk
C10607,59.97,2025-08-22,2025-08-22,1,251,At Risk
C10610,34.99,2025-04-20,2025-04-20,1,375,At Risk
C10621,119.98,2025-09-07,2025-09-07,1,235,At Risk
C10622,39.98,2025-02-23,2025-02-23,1,431,At Risk
C10678,34.99,2025-10-22,2025-10-22,1,190,At Risk
C10712,139.96,2025-01-19,2025-01-19,1,466,At Risk
C10715,59.99,2025-10-20,2025-10-20,1,192,At Risk
C10716,19.99,2025-08-25,2025-08-25,1,248,At Risk
C10738,39.98,2026-01-25,2026-01-25,1,95,New
C10740,179.98,2025-10-16,2025-10-16,1,196,At Risk
C10749,89.97,2025-03-14,2025-03-14,1,412,At Risk
C10754,89.97,2025-11-12,2025-11-12,1,169,At Risk
C10762,269.97,2025-12-17,2025-12-17,1,134,At Risk
C10790,299.93,2025-06-23,2025-10-22,2,190,At Risk
C10803,119.98,2025-02-27,2025-02-27,1,427,At Risk
C10804,39.98,2025-03-22,2025-03-22,1,404,At Risk
C10817,59.99,2025-09-28,2025-09-28,1,214,At Risk
C10821,19.99,2025-03-23,2025-03-23,1,403,At Risk
C10832,59.98,2025-10-14,2025-10-14,1,198,At Risk
C10846,179.98,2025-08-29,2025-08-29,1,244,At Risk
C10857,59.99,2025-10-05,2025-10-05,1,207,At Risk
C10874,149.95,2025-09-22,2025-09-22,1,220,At Risk
C10879,34.99,2025-05-09,2025-05-09,1,356,At Risk
C10917,69.98,2025-03-19,2025-03-19,1,407,At Risk
C10935,89.99,2025-11-12,2025-11-12,1,169,At Risk
C10949,29.99,2026-03-27,2026-03-27,1,34,New
C10965,179.97,2025-02-04,2025-02-04,1,450,At Risk
C10982,89.99,2026-04-17,2026-04-17,1,13,New
C10989,39.98,2025-11-09,2025-11-09,1,172,At Risk
C11001,34.99,2025-06-18,2025-06-18,1,316,At Risk
C11005,149.97,2025-07-24,2025-07-24,1,280,At Risk
C11012,124.96000000000001,2026-03-04,2026-04-28,2,2,Potential
C11018,49.99,2025-08-23,2025-08-23,1,250,At Risk
C11022,89.97,2026-03-17,2026-03-17,1,44,New
C11029,239.96,2025-04-22,2025-04-22,1,373,At Risk
C11038,49.99,2025-04-26,2025-04-26,1,369,At Risk
C11044,59.99,2025-10-15,2025-10-15,1,197,At Risk
C11045,49.99,2025-12-11,2025-12-11,1,140,At Risk
C11050,59.99,2025-04-16,2025-04-16,1,379,At Risk
C11057,59.99,2025-12-29,2025-12-29,1,122,At Risk
C11061,34.99,2026-01-10,2026-01-10,1,110,New
C11068,179.97,2025-08-09,2025-08-09,1,264,At Risk
C11072,119.98,2025-09-27,2025-09-27,1,215,At Risk
C11079,29.99,2025-01-22,2025-01-22,1,463,At Risk
C11080,99.95,2025-02-27,2025-02-27,1,427,At Risk
C11086,34.99,2025-05-12,2025-05-12,1,353,At Risk
C11093,99.98,2025-01-09,2025-01-09,1,476,At Risk
C11095,69.98,2025-03-12,2025-03-12,1,414,At Risk
C11102,59.99,2025-08-31,2025-08-31,1,242,At Risk
C11104,359.96,2025-12-27,2025-12-27,1,124,At Risk
C11109,39.98,2025-12-30,2025-12-30,1,121,At Risk
C11125,359.96,2025-01-19,2025-01-19,1,466,At Risk
C11137,59.99,2026-02-26,2026-02-26,1,63,New
C11139,34.99,2025-01-19,2025-01-19,1,466,At Risk
C11145,69.98,2025-12-19,2025-12-19,1,132,At Risk
C11151,34.99,2025-05-28,2025-05-28,1,337,At Risk
C11155,49.99,2025-10-18,2025-10-18,1,194,At Risk
C11167,69.98,2025-10-02,2025-10-02,1,210,At Risk
C11187,34.99,2025-06-06,2025-06-06,1,328,At Risk
C11193,99.98,2025-09-15,2025-09-15,1,227,At Risk
C11202,49.99,2026-04-23,2026-04-23,1,7,New
C11209,39.98,2025-03-09,2025-03-09,1,417,At Risk
C11219,29.99,2025-10-10,2025-10-10,1,202,At Risk
C11250,149.97,2025-03-25,2025-03-25,1,401,At Risk
C11269,34.99,2025-06-16,2025-06-16,1,318,At Risk
C11270,59.97,2025-06-19,2025-06-19,1,315,At Risk
C11284,49.99,2025-12-20,2025-12-20,1,131,At Risk
C11285,199.96,2026-01-24,2026-01-24,1,96,New
C11289,99.95,2025-09-19,2025-09-19,1,223,At Risk
C11293,79.96,2026-01-04,2026-01-04,1,116,New
C11307,49.99,2026-03-25,2026-03-25,1,36,New
C11315,49.99,2025-10-19,2025-10-19,1,193,At Risk
C11331,49.99,2025-11-18,2025-11-18,1,163,At Risk
C11340,179.98,2025-12-21,2025-12-21,1,130,At Risk
C11347,199.96,2025-01-11,2025-01-11,1,474,At Risk
C11359,239.96,2025-06-30,2025-06-30,1,304,At Risk
C11366,59.97,2026-03-26,2026-03-26,1,35,New
C11370,29.99,2025-01-19,2025-01-19,1,466,At Risk
C11371,89.99,2025-06-09,2025-06-09,1,325,At Risk
C11377,179.98,2025-08-01,2025-08-01,1,272,At Risk
C11380,179.98,2025-02-06,2025-02-06,1,448,At Risk
C11390,39.98,2026-01-20,2026-01-20,1,100,New
C11413,239.96,2025-10-19,2025-10-19,1,193,At Risk
C11415,49.99,2026-03-24,2026-03-24,1,37,New
C11429,69.98,2025-05-18,2025-05-18,1,347,At Risk
C11439,299.95,2026-02-21,2026-02-21,1,68,New
C11445,59.99,2025-12-22,2025-12-22,1,129,At Risk
C11453,34.99,2025-05-12,2025-05-12,1,353,At Risk
C11489,29.99,2025-12-11,2025-12-11,1,140,At Risk
C11497,69.98,2025-04-13,2025-04-13,1,382,At Risk
C11499,59.98,2025-01-27,2025-01-27,1,458,At Risk
C11506,34.99,2025-07-29,2025-07-29,1,275,At Risk
C11530,99.98,2025-10-09,2025-10-09,1,203,At Risk
C11536,59.99,2026-01-14,2026-01-14,1,106,New
C11547,29.99,2025-10-15,2025-10-15,1,197,At Risk
C11569,89.99,2026-03-21,2026-03-21,1,40,New
C11575,119.98,2025-01-05,2025-01-05,1,480,At Risk
C11588,49.99,2025-08-27,2025-08-27,1,246,At Risk
C11602,239.96,2025-03-04,2025-03-04,1,422,At Risk
C11605,29.99,2025-02-21,2025-02-21,1,433,At Risk
C11611,34.99,2025-07-21,2025-07-21,1,283,At Risk
C11620,49.99,2026-04-08,2026-04-08,1,22,New
C11623,34.99,2025-05-19,2025-05-19,1,346,At Risk
C11634,79.96,2026-01-20,2026-01-20,1,100,New
C11646,59.99,2025-12-24,2025-12-24,1,127,At Risk
C11656,69.98,2025-04-01,2025-04-01,1,394,At Risk
C11659,149.95,2025-12-11,2025-12-11,1,140,At Risk
C11676,149.97,2025-10-26,2025-10-26,1,186,At Risk
C11677,19.99,2025-08-01,2025-08-01,1,272,At Risk
C11683,179.97,2026-03-06,2026-03-06,1,55,Loyal
C11684,89.97,2025-04-27,2025-04-27,1,368,At Risk
C11685,34.99,2025-12-15,2025-12-15,1,136,At Risk
C11692,299.95,2025-08-06,2025-08-06,1,267,At Risk
C11693,19.99,2025-02-19,2025-02-19,1,435,At Risk
C11696,34.99,2025-01-10,2025-01-10,1,475,At Risk
C11707,19.99,2025-11-04,2025-11-04,1,177,At Risk
C11710,89.99,2026-02-18,2026-02-18,1,71,New
C11716,79.97,2025-01-28,2026-01-08,2,112,Potential
C11718,149.97,2025-07-04,2025-07-04,1,300,At Risk
C11722,29.99,2025-05-23,2025-05-23,1,342,At Risk
C11733,29.99,2025-07-19,2025-07-19,1,285,At Risk
C11765,59.97,2026-03-21,2026-03-21,1,40,New
C11773,149.97,2025-12-03,2025-12-03,1,148,At Risk
C11775,99.95,2025-05-20,2025-05-20,1,345,At Risk
C11778,69.98,2025-06-27,2025-06-27,1,307,At Risk
C11779,59.97,2025-10-26,2025-10-26,1,186,At Risk
C11800,34.99,2025-10-23,2025-10-23,1,189,At Risk
C11810,389.95000000000005,2025-02-05,2025-11-08,2,173,At Risk
C11819,39.98,2025-07-11,2025-07-11,1,293,At Risk
C11822,29.99,2025-08-08,2025-08-08,1,265,At Risk
C11826,59.99,2025-02-04,2025-02-04,1,450,At Risk
C11841,139.96,2025-06-28,2025-06-28,1,306,At Risk
C11849,99.98,2025-05-12,2025-05-12,1,353,At Risk
C11855,239.95999999999998,2025-06-21,2025-08-18,2,255,At Risk
C11858,359.96,2026-04-05,2026-04-05,1,25,Loyal
C11874,29.99,2026-04-07,2026-04-07,1,23,New
C11879,99.98,2025-05-07,2025-05-07,1,358,At Risk
C11884,99.98,2025-11-22,2025-11-22,1,159,At Risk
C11890,49.99,2026-03-21,2026-03-21,1,40,New
C11894,104.97,2025-10-20,2025-10-20,1,192,At Risk
C11901,19.99,2025-03-22,2025-03-22,1,404,At Risk
C11912,29.99,2025-10-25,2025-10-25,1,187,At Risk
C11913,179.98,2025-08-23,2025-08-23,1,250,At Risk
C11920,89.99,2025-10-30,2025-10-30,1,182,At Risk
C11931,19.99,2025-10-01,2025-10-01,1,211,At Risk
C11935,179.98,2025-03-27,2025-03-27,1,399,At Risk
C11940,89.99,2025-07-15,2025-07-15,1,289,At Risk
C11945,149.97,2025-12-26,2025-12-26,1,125,At Risk
C11953,39.98,2025-09-15,2025-09-15,1,227,At Risk
C11958,149.95,2025-09-23,2025-09-23,1,219,At Risk
C11960,269.97,2025-12-27,2025-12-27,1,124,At Risk
C11992,59.99,2026-04-09,2026-04-09,1,21,New
C12000,19.99,2025-06-20,2025-06-20,1,314,At Risk
C12002,89.99,2025-01-31,2025-01-31,1,454,At Risk
C12006,179.98,2026-04-02,2026-04-02,1,28,Loyal
C12012,269.96999999999997,2025-09-26,2026-03-09,2,52,Loyal
C12052,49.99,2026-02-22,2026-02-22,1,67,New
C12065,99.98,2026-02-03,2026-02-03,1,86,New
C12067,49.99,2025-10-05,2025-10-05,1,207,At Risk
C12086,329.95,2025-01-20,2025-03-17,2,409,At Risk
C12093,39.98,2025-10-10,2025-10-10,1,202,At Risk
C12094,119.98,2025-11-21,2025-11-21,1,160,At Risk
C12108,89.97,2025-08-03,2025-08-03,1,270,At Risk
C12112,89.99,2025-10-05,2025-10-05,1,207,At Risk
C12121,269.97,2025-09-23,2025-09-23,1,219,At Risk
C12123,34.99,2025-09-04,2025-09-04,1,238,At Risk
C12136,99.98,2026-03-17,2026-03-17,1,44,New
C12143,39.98,2026-03-15,2026-03-15,1,46,New
C12145,99.98,2026-02-06,2026-02-06,1,83,New
C12171,49.99,2026-03-13,2026-03-13,1,48,New
C12185,179.97,2025-01-15,2025-01-15,1,470,At Risk
C12200,119.98,2026-04-15,2026-04-15,1,15,New
C12203,179.98,2025-11-24,2025-11-24,1,157,At Risk
C12205,269.97,2025-09-22,2025-09-22,1,220,At Risk
C12226,34.99,2025-03-25,2025-03-25,1,401,At Risk
C12234,179.98,2025-01-08,2025-01-08,1,477,At Risk
C12252,89.99,2025-10-12,2025-10-12,1,200,At Risk
C12257,29.99,2025-06-30,2025-06-30,1,304,At Risk
C12271,49.99,2025-11-02,2025-11-02,1,179,At Risk
C12275,119.98,2026-03-25,2026-03-25,1,36,New
C12281,29.99,2025-01-14,2025-01-14,1,471,At Risk
C12283,269.97,2025-05-05,2025-05-05,1,360,At Risk
C12292,29.99,2026-01-30,2026-01-30,1,90,New
C12293,149.97,2025-02-07,2025-02-07,1,447,At Risk
C12299,34.99,2026-03-12,2026-03-12,1,49,New
C12301,359.96,2025-10-04,2025-10-04,1,208,At Risk
C12322,59.98,2025-12-27,2025-12-27,1,124,At Risk
C12332,59.99,2025-02-02,2025-02-02,1,452,At Risk
C12334,134.97,2025-01-14,2026-02-03,2,86,Potential
C12358,59.97,2026-01-27,2026-01-27,1,93,New
C12365,34.99,2025-10-25,2025-10-25,1,187,At Risk
C12392,49.99,2025-11-22,2025-11-22,1,159,At Risk
C12395,464.91,2025-02-16,2026-02-14,3,75,Potential
C12408,34.99,2025-08-09,2025-08-09,1,264,At Risk
C12421,179.97,2025-01-23,2025-01-23,1,462,At Risk
C12423,239.96,2025-05-17,2025-05-17,1,348,At Risk
C12424,69.98,2025-02-01,2025-02-01,1,453,At Risk
C12426,34.99,2025-10-06,2025-10-06,1,206,At Risk
C12428,79.96,2025-07-13,2025-07-13,1,291,At Risk
C12435,19.99,2026-03-25,2026-03-25,1,36,New
C12445,114.94999999999999,2025-03-22,2025-06-25,2,309,At Risk
C12452,29.99,2026-04-29,2026-04-29,1,1,New
C12457,49.99,2025-04-02,2025-04-02,1,393,At Risk
C12459,39.98,2025-01-03,2025-01-03,1,482,At Risk
C12467,34.99,2025-05-24,2025-05-24,1,341,At Risk
C12468,29.99,2026-02-18,2026-02-18,1,71,New
C12470,89.99,2025-12-15,2025-12-15,1,136,At Risk
C12483,29.99,2025-03-11,2025-03-11,1,415,At Risk
C12485,89.99,2026-01-25,2026-01-25,1,95,New
C12494,34.99,2026-03-30,2026-03-30,1,31,New
C12501,39.98,2025-07-24,2025-07-24,1,280,At Risk
C12508,29.99,2025-03-30,2025-03-30,1,396,At Risk
C12514,19.99,2025-10-22,2025-10-22,1,190,At Risk
C12518,34.99,2025-01-26,2025-01-26,1,459,At Risk
C12522,99.98,2025-06-03,2025-06-03,1,331,At Risk
C12525,449.95,2025-01-17,2025-01-17,1,468,At Risk
C12529,89.99,2026-02-01,2026-02-01,1,88,New
C12531,119.98,2025-09-25,2025-09-25,1,217,At Risk
C12534,59.98,2025-08-30,2025-08-30,1,243,At Risk
C12535,239.96,2025-05-11,2025-05-11,1,354,At Risk
C12547,59.99,2025-08-03,2025-08-03,1,270,At Risk
C12567,59.99,2025-10-03,2025-10-03,1,209,At Risk
C12572,39.98,2025-03-02,2025-03-02,1,424,At Risk
C12579,59.99,2025-07-22,2025-07-22,1,282,At Risk
C12584,39.98,2025-06-11,2025-06-11,1,323,At Risk
C12590,19.99,2025-11-11,2025-11-11,1,170,At Risk
C12595,139.97,2025-10-19,2026-03-29,2,32,Potential
C12599,179.97,2025-10-14,2026-01-21,2,99,Potential
C12612,249.95,2025-12-31,2025-12-31,1,120,New
C12615,104.97,2025-01-08,2025-05-02,2,363,At Risk
C12616,174.95,2025-09-25,2025-09-25,1,217,At Risk
C12631,34.99,2025-04-22,2025-04-22,1,373,At Risk
C12633,89.99,2025-05-17,2025-05-17,1,348,At Risk
C12639,179.98,2025-11-27,2025-11-27,1,154,At Risk
C12659,59.99,2025-11-09,2025-11-09,1,172,At Risk
C12662,89.99,2026-04-27,2026-04-27,1,3,New
C12669,179.98,2025-01-04,2025-01-04,1,481,At Risk
C12673,89.99,2025-07-20,2025-07-20,1,284,At Risk
C12699,149.97,2026-02-04,2026-02-04,1,85,New
C12709,34.99,2025-06-05,2025-06-05,1,329,At Risk
C12717,119.98,2025-06-17,2025-06-17,1,317,At Risk
C12724,59.99,2026-04-05,2026-04-05,1,25,New
C12725,59.97,2025-04-30,2025-04-30,1,365,At Risk
C12732,59.98,2025-05-16,2025-05-16,1,349,At Risk
C12733,359.96,2026-02-15,2026-02-15,1,74,New
C12736,39.98,2026-02-26,2026-02-26,1,63,New
C12749,89.99,2026-04-23,2026-04-23,1,7,New
C12760,99.98,2025-11-18,2025-11-18,1,163,At Risk
C12766,34.99,2026-01-04,2026-01-04,1,116,New
C12798,19.99,2025-02-08,2025-02-08,1,446,At Risk
C12802,199.96,2025-09-16,2025-09-16,1,226,At Risk
C12804,359.96,2026-01-28,2026-01-28,1,92,New
C12811,59.99,2026-04-07,2026-04-07,1,23,New
C12829,109.97999999999999,2025-10-14,2025-12-26,2,125,At Risk
C12834,19.99,2025-11-12,2025-11-12,1,169,At Risk
C12848,34.99,2025-11-21,2025-11-21,1,160,At Risk
C12852,149.97,2026-02-28,2026-02-28,1,61,New
C12859,34.99,2025-10-13,2025-10-13,1,199,At Risk
C12867,119.98,2025-01-10,2025-01-10,1,475,At Risk
C12877,59.97,2025-05-02,2025-05-02,1,363,At Risk
C12885,19.99,2025-11-17,2025-11-17,1,164,At Risk
C12886,89.97,2025-05-22,2025-05-22,1,343,At Risk
C12891,69.98,2025-05-04,2025-05-04,1,361,At Risk
C12892,174.95,2025-06-21,2025-06-21,1,313,At Risk
C12893,39.98,2025-05-07,2025-05-07,1,358,At Risk
C12897,34.99,2025-07-13,2025-07-13,1,291,At Risk
C12899,59.99,2025-01-08,2025-01-08,1,477,At Risk
C12907,59.99,2025-09-26,2025-09-26,1,216,At Risk
C12916,29.99,2025-04-10,2025-04-10,1,385,At Risk
C12934,89.97,2025-05-14,2025-05-14,1,351,At Risk
C12944,59.99,2025-07-11,2025-07-11,1,293,At Risk
C12946,109.98,2026-01-08,2026-03-28,2,33,Potential
C12950,49.99,2025-04-23,2025-04-23,1,372,At Risk
C12960,69.98,2025-10-13,2025-10-13,1,199,At Risk
C12963,19.99,2026-03-14,2026-03-14,1,47,New
C12968,149.97,2025-05-25,2026-01-15,2,105,Potential
C12983,49.99,2025-01-12,2025-01-12,1,473,At Risk
C12984,49.99,2025-01-11,2025-01-11,1,474,At Risk
C12991,49.99,2025-01-03,2025-01-03,1,482,At Risk
C13003,99.98,2025-10-17,2025-10-17,1,195,At Risk
C13004,69.98,2025-09-29,2025-09-29,1,213,At Risk
C13006,29.99,2025-01-20,2025-01-20,1,465,At Risk
C13009,99.98,2025-04-22,2025-04-22,1,373,At Risk
C13010,19.99,2025-11-30,2025-11-30,1,151,At Risk
C13058,149.97,2025-06-27,2025-06-27,1,307,At Risk
C13062,49.99,2025-06-05,2025-06-05,1,329,At Risk
C13075,99.98,2025-11-22,2025-11-22,1,159,At Risk
C13078,69.98,2025-11-01,2025-11-01,1,180,At Risk
C13085,89.99,2025-12-19,2025-12-19,1,132,At Risk
C13089,269.97,2025-01-09,2025-01-09,1,476,At Risk
C13105,34.99,2025-05-09,2025-05-09,1,356,At Risk
C13118,69.98,2025-11-26,2025-11-26,1,155,At Risk
C13126,239.96,2025-02-19,2025-02-19,1,435,At Risk
C13141,19.99,2025-10-01,2025-10-01,1,211,At Risk
C13163,19.99,2025-08-04,2025-08-04,1,269,At Risk
C13190,59.99,2025-07-02,2025-07-02,1,302,At Risk
C13199,19.99,2026-01-19,2026-01-19,1,101,New
C13202,34.99,2025-01-24,2025-01-24,1,461,At Risk
C13203,89.99,2025-02-14,2025-02-14,1,440,At Risk
C13224,29.99,2025-11-20,2025-11-20,1,161,At Risk
C13234,89.99,2026-04-26,2026-04-26,1,4,New
C13236,64.98,2025-03-12,2025-03-26,2,400,At Risk
C13237,34.99,2026-01-06,2026-01-06,1,114,New
C13265,34.99,2026-01-16,2026-01-16,1,104,New
C13268,69.98,2026-02-04,2026-02-04,1,85,New
C13283,29.99,2025-10-22,2025-10-22,1,190,At Risk
C13289,79.96,2025-07-12,2025-07-12,1,292,At Risk
C13307,59.98,2025-11-03,2025-11-03,1,178,At Risk
C13334,59.99,2026-01-11,2026-01-11,1,109,New
C13351,104.97,2026-01-16,2026-01-16,1,104,New
C13354,49.99,2025-08-31,2025-08-31,1,242,At Risk
C13365,49.99,2025-09-14,2025-09-14,1,228,At Risk
C13368,29.99,2026-01-14,2026-01-14,1,106,New
C13380,29.99,2025-10-05,2025-10-05,1,207,At Risk
C13385,89.99,2025-12-04,2025-12-04,1,147,At Risk
C13393,119.98,2025-05-16,2025-05-16,1,349,At Risk
C13405,69.98,2025-01-18,2025-01-18,1,467,At Risk
C13426,59.99,2025-05-16,2025-05-16,1,349,At Risk
C13427,99.98,2025-08-18,2025-08-18,1,255,At Risk
C13438,104.97,2026-03-01,2026-03-01,1,60,New
C13440,299.95,2025-01-04,2025-01-04,1,481,At Risk
C13450,119.98,2026-04-23,2026-04-23,1,7,New
C13466,29.99,2026-04-21,2026-04-21,1,9,New
C13468,69.98,2025-05-27,2025-05-27,1,338,At Risk
C13475,59.98,2025-03-03,2025-03-03,1,423,At Risk
C13502,69.98,2026-01-27,2026-01-27,1,93,New
C13511,29.99,2026-03-07,2026-03-07,1,54,New
C13525,89.99,2025-11-19,2025-11-19,1,162,At Risk
C13530,49.99,2025-03-09,2025-03-09,1,417,At Risk
C13537,59.97,2026-04-06,2026-04-06,1,24,New
C13539,29.99,2025-04-01,2025-04-01,1,394,At Risk
C13552,179.98,2025-12-16,2025-12-16,1,135,At Risk
C13558,19.99,2025-08-28,2025-08-28,1,245,At Risk
C13562,99.94999999999999,2025-05-03,2026-02-20,2,69,Potential
C13570,99.98,2025-04-18,2025-04-18,1,377,At Risk
C13577,34.99,2026-01-08,2026-01-08,1,112,New
C13579,49.99,2025-08-27,2025-08-27,1,246,At Risk
C13582,49.99,2025-05-20,2025-05-20,1,345,At Risk
C13583,209.96,2025-05-19,2026-04-01,2,29,Loyal
C13590,69.98,2025-01-27,2025-01-27,1,458,At Risk
C13591,49.99,2025-09-25,2025-09-25,1,217,At Risk
C13596,64.98,2025-03-24,2026-04-15,2,15,Potential
C13600,54.980000000000004,2025-10-03,2026-04-01,2,29,Potential
C13607,49.99,2025-08-04,2025-08-04,1,269,At Risk
C13632,34.99,2025-03-08,2025-03-08,1,418,At Risk
C13636,174.95,2025-03-07,2025-03-07,1,419,At Risk
C13651,179.98,2025-08-22,2025-08-22,1,251,At Risk
C13673,19.99,2025-04-05,2025-04-05,1,390,At Risk
C13679,59.98,2025-01-20,2025-01-20,1,465,At Risk
C13685,149.97,2025-07-04,2025-07-04,1,300,At Risk
C13688,69.98,2025-12-05,2025-12-05,1,146,At Risk
C13700,39.98,2025-11-09,2025-11-09,1,172,At Risk
C13721,39.98,2025-09-02,2025-09-02,1,240,At Risk
C13732,89.99,2025-11-03,2025-11-03,1,178,At Risk
C13755,119.98,2025-03-24,2025-03-24,1,402,At Risk
C13757,149.97,2025-12-10,2025-12-10,1,141,At Risk
C13761,179.98,2025-06-27,2025-06-27,1,307,At Risk
C13763,149.97,2025-11-02,2025-11-02,1,179,At Risk
C13765,149.97,2025-09-23,2025-09-23,1,219,At Risk
C13777,59.99,2026-01-21,2026-01-21,1,99,New
C13779,179.98,2025-06-07,2025-06-07,1,327,At Risk
C13791,239.96,2025-08-18,2025-08-18,1,255,At Risk
C13803,119.98,2025-08-27,2025-08-27,1,246,At Risk
C13804,59.99,2025-02-28,2025-02-28,1,426,At Risk
C13815,69.98,2025-04-15,2025-04-15,1,380,At Risk
C13816,69.98,2026-03-24,2026-03-24,1,37,New
C13823,219.95999999999998,2025-02-11,2025-09-30,2,212,At Risk
C13837,59.99,2025-12-02,2025-12-02,1,149,At Risk
C13851,179.98,2025-11-18,2025-11-18,1,163,At Risk
C13854,89.97,2025-06-23,2025-06-23,1,311,At Risk
C13855,149.95,2025-01-19,2025-01-19,1,466,At Risk
C13856,179.98,2025-09-10,2025-09-10,1,232,At Risk
C13859,119.96,2025-05-08,2025-07-28,2,276,At Risk
C13875,59.99,2025-06-04,2025-06-04,1,330,At Risk
C13876,19.99,2025-07-10,2025-07-10,1,294,At Risk
C13880,69.98,2025-12-20,2025-12-20,1,131,At Risk
C13884,29.99,2025-01-15,2025-01-15,1,470,At Risk
C13897,34.99,2026-03-03,2026-03-03,1,58,New
C13924,29.99,2025-12-20,2025-12-20,1,131,At Risk
C13932,19.99,2025-11-12,2025-11-12,1,169,At Risk
C13947,19.99,2025-11-11,2025-11-11,1,170,At Risk
C13949,69.98,2025-07-16,2025-07-16,1,288,At Risk
C13951,239.96,2025-04-24,2025-04-24,1,371,At Risk
C13955,19.99,2025-06-26,2025-06-26,1,308,At Risk
C13978,34.99,2026-04-30,2026-04-30,1,0,New
C13993,89.97,2025-11-28,2025-11-28,1,153,At Risk
C14019,69.98,2025-06-05,2025-06-05,1,329,At Risk
C14026,29.99,2025-12-26,2025-12-26,1,125,At Risk
C14030,19.99,2025-10-17,2025-10-17,1,195,At Risk
C14031,39.98,2025-07-08,2025-07-08,1,296,At Risk
