date,product_name,category,unit_price,quantity,total,region,customer_id
2025-01-03,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C63738
2025-01-03,Sport Gear,Sports,59.99,1,59.99,LATAM,C65437
2025-01-03,Home Set,Home & Garden,89.99,3,269.97,Europe,C50149
2025-01-03,Beauty Kit,Beauty,34.99,4,139.96,North America,C60996
2025-01-03,Gadget X,Electronics,49.99,2,99.98,North America,C51801
2025-01-03,Home Set,Home & Garden,89.99,1,89.99,LATAM,C83562
2025-01-03,Home Set,Home & Garden,89.99,4,359.96,Oceania,C48544
2025-01-03,Book Bundle,Books,19.99,1,19.99,Europe,C79811
2025-01-03,Sport Gear,Sports,59.99,4,239.96,LATAM,C39296
2025-01-03,Sport Gear,Sports,59.99,1,59.99,North America,C43653
2025-01-03,Widget Pro,Electronics,29.99,3,89.97,Europe,C17354
2025-01-03,Widget Pro,Electronics,29.99,2,59.98,North America,C47224
2025-01-03,Book Bundle,Books,19.99,1,19.99,Europe,C23242
2025-01-03,Widget Pro,Electronics,29.99,1,29.99,Europe,C10766
2025-01-03,Sport Gear,Sports,59.99,2,119.98,North America,C24287
2025-01-03,Beauty Kit,Beauty,34.99,3,104.97,LATAM,C82509
2025-01-03,Widget Pro,Electronics,29.99,1,29.99,Oceania,C36078
2025-01-03,Sport Gear,Sports,59.99,1,59.99,North America,C73199
2025-01-03,Book Bundle,Books,19.99,1,19.99,Asia,C17849
2025-01-03,Gadget X,Electronics,49.99,2,99.98,Europe,C82659
2025-01-03,Beauty Kit,Beauty,34.99,3,104.97,Oceania,C25492
2025-01-04,Book Bundle,Books,19.99,2,39.98,Asia,C34831
2025-01-04,Book Bundle,Books,19.99,2,39.98,Oceania,C25090
2025-01-04,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C98905
2025-01-04,Home Set,Home & Garden,89.99,3,269.97,North America,C20502
2025-01-04,Home Set,Home & Garden,89.99,1,89.99,Europe,C20871
2025-01-04,Gadget X,Electronics,49.99,1,49.99,North America,C60341
2025-01-04,Beauty Kit,Beauty,34.99,1,34.99,Asia,C26717
2025-01-04,Sport Gear,Sports,59.99,3,179.97,Europe,C91125
2025-01-04,Sport Gear,Sports,59.99,1,59.99,Asia,C93238
2025-01-04,Sport Gear,Sports,59.99,1,59.99,North America,C68571
2025-01-04,Widget Pro,Electronics,29.99,1,29.99,LATAM,C21758
2025-01-04,Widget Pro,Electronics,29.99,3,89.97,Asia,C72962
2025-01-04,Gadget X,Electronics,49.99,1,49.99,Europe,C25482
2025-01-04,Book Bundle,Books,19.99,2,39.98,North America,C29760
2025-01-04,Book Bundle,Books,19.99,1,19.99,LATAM,C89365
2025-01-04,Sport Gear,Sports,59.99,3,179.97,Oceania,C80559
2025-01-04,Sport Gear,Sports,59.99,2,119.98,Asia,C35169
2025-01-04,Home Set,Home & Garden,89.99,1,89.99,LATAM,C56575
2025-01-04,Beauty Kit,Beauty,34.99,4,139.96,North America,C26844
2025-01-04,Gadget X,Electronics,49.99,2,99.98,Asia,C97321
2025-01-04,Sport Gear,Sports,59.99,3,179.97,Oceania,C13006
2025-01-04,Gadget X,Electronics,49.99,2,99.98,Asia,C97052
2025-01-04,Gadget X,Electronics,49.99,1,49.99,Oceania,C71504
2025-01-05,Sport Gear,Sports,59.99,1,59.99,Oceania,C60084
2025-01-05,Gadget X,Electronics,49.99,2,99.98,Europe,C77129
2025-01-05,Beauty Kit,Beauty,34.99,2,69.98,Asia,C47712
2025-01-05,Home Set,Home & Garden,89.99,3,269.97,LATAM,C54835
2025-01-05,Sport Gear,Sports,59.99,3,179.97,Oceania,C39258
2025-01-05,Gadget X,Electronics,49.99,1,49.99,North America,C82539
2025-01-05,Sport Gear,Sports,59.99,1,59.99,North America,C31526
2025-01-05,Widget Pro,Electronics,29.99,3,89.97,LATAM,C42007
2025-01-05,Widget Pro,Electronics,29.99,1,29.99,Asia,C43251
2025-01-05,Beauty Kit,Beauty,34.99,2,69.98,North America,C42653
2025-01-05,Widget Pro,Electronics,29.99,1,29.99,Europe,C51381
2025-01-05,Book Bundle,Books,19.99,3,59.97,LATAM,C70219
2025-01-05,Widget Pro,Electronics,29.99,4,119.96,LATAM,C47006
2025-01-05,Book Bundle,Books,19.99,1,19.99,LATAM,C44089
2025-01-05,Sport Gear,Sports,59.99,2,119.98,LATAM,C93713
2025-01-05,Gadget X,Electronics,49.99,2,99.98,LATAM,C57254
2025-01-05,Home Set,Home & Garden,89.99,1,89.99,LATAM,C35427
2025-01-05,Gadget X,Electronics,49.99,1,49.99,Europe,C96598
2025-01-06,Home Set,Home & Garden,89.99,1,89.99,North America,C41106
2025-01-06,Beauty Kit,Beauty,34.99,2,69.98,Europe,C17541
2025-01-06,Widget Pro,Electronics,29.99,1,29.99,Asia,C57394
2025-01-06,Gadget X,Electronics,49.99,1,49.99,LATAM,C55467
2025-01-06,Gadget X,Electronics,49.99,2,99.98,Asia,C11917
2025-01-06,Beauty Kit,Beauty,34.99,1,34.99,Europe,C52575
2025-01-06,Beauty Kit,Beauty,34.99,2,69.98,Europe,C64049
2025-01-06,Widget Pro,Electronics,29.99,2,59.98,Oceania,C44428
2025-01-06,Book Bundle,Books,19.99,3,59.97,Oceania,C94147
2025-01-06,Sport Gear,Sports,59.99,1,59.99,Asia,C54242
2025-01-06,Book Bundle,Books,19.99,1,19.99,Asia,C41787
2025-01-06,Book Bundle,Books,19.99,4,79.96,Europe,C31583
2025-01-06,Beauty Kit,Beauty,34.99,5,174.95,Europe,C53670
2025-01-06,Home Set,Home & Garden,89.99,2,179.98,Asia,C17740
2025-01-06,Gadget X,Electronics,49.99,1,49.99,North America,C42884
2025-01-06,Sport Gear,Sports,59.99,1,59.99,Oceania,C48597
2025-01-06,Widget Pro,Electronics,29.99,2,59.98,Oceania,C57293
2025-01-06,Beauty Kit,Beauty,34.99,3,104.97,Europe,C56420
2025-01-06,Widget Pro,Electronics,29.99,1,29.99,North America,C86724
2025-01-07,Book Bundle,Books,19.99,2,39.98,North America,C38107
2025-01-07,Home Set,Home & Garden,89.99,3,269.97,Asia,C84009
2025-01-07,Widget Pro,Electronics,29.99,1,29.99,North America,C26506
2025-01-07,Book Bundle,Books,19.99,1,19.99,North America,C12332
2025-01-07,Widget Pro,Electronics,29.99,1,29.99,Europe,C31641
2025-01-07,Book Bundle,Books,19.99,2,39.98,Oceania,C96112
2025-01-07,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C47855
2025-01-07,Book Bundle,Books,19.99,4,79.96,LATAM,C12970
2025-01-07,Home Set,Home & Garden,89.99,1,89.99,LATAM,C60992
2025-01-07,Gadget X,Electronics,49.99,1,49.99,North America,C61106
2025-01-07,Gadget X,Electronics,49.99,1,49.99,Europe,C50687
2025-01-07,Beauty Kit,Beauty,34.99,3,104.97,Europe,C93240
2025-01-07,Home Set,Home & Garden,89.99,1,89.99,Europe,C36479
2025-01-07,Widget Pro,Electronics,29.99,2,59.98,Asia,C98616
2025-01-07,Sport Gear,Sports,59.99,2,119.98,Oceania,C11229
2025-01-07,Book Bundle,Books,19.99,1,19.99,LATAM,C45464
2025-01-08,Beauty Kit,Beauty,34.99,2,69.98,Asia,C71556
2025-01-08,Sport Gear,Sports,59.99,2,119.98,Oceania,C71084
2025-01-08,Home Set,Home & Garden,89.99,1,89.99,Asia,C47456
2025-01-08,Widget Pro,Electronics,29.99,1,29.99,North America,C67961
2025-01-08,Beauty Kit,Beauty,34.99,1,34.99,Europe,C22934
2025-01-08,Gadget X,Electronics,49.99,2,99.98,Europe,C15549
2025-01-08,Book Bundle,Books,19.99,2,39.98,Oceania,C45226
2025-01-08,Home Set,Home & Garden,89.99,2,179.98,Asia,C64400
2025-01-08,Book Bundle,Books,19.99,3,59.97,Europe,C99833
2025-01-08,Beauty Kit,Beauty,34.99,3,104.97,North America,C20184
2025-01-08,Gadget X,Electronics,49.99,1,49.99,Oceania,C57966
2025-01-08,Gadget X,Electronics,49.99,1,49.99,Europe,C97133
2025-01-08,Book Bundle,Books,19.99,3,59.97,North America,C35896
2025-01-08,Widget Pro,Electronics,29.99,3,89.97,Asia,C30263
2025-01-08,Book Bundle,Books,19.99,2,39.98,Europe,C18038
2025-01-08,Widget Pro,Electronics,29.99,4,119.96,Oceania,C21091
2025-01-08,Book Bundle,Books,19.99,2,39.98,LATAM,C14619
2025-01-08,Widget Pro,Electronics,29.99,5,149.95,North America,C92284
2025-01-08,Widget Pro,Electronics,29.99,2,59.98,Oceania,C61393
2025-01-08,Book Bundle,Books,19.99,2,39.98,Europe,C79495
2025-01-08,Widget Pro,Electronics,29.99,1,29.99,Europe,C59691
2025-01-08,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C41873
2025-01-08,Home Set,Home & Garden,89.99,1,89.99,Asia,C46500
2025-01-08,Gadget X,Electronics,49.99,1,49.99,North America,C94045
2025-01-08,Book Bundle,Books,19.99,3,59.97,Europe,C17442
2025-01-08,Widget Pro,Electronics,29.99,1,29.99,Asia,C93151
2025-01-08,Gadget X,Electronics,49.99,2,99.98,North America,C13009
2025-01-08,Widget Pro,Electronics,29.99,2,59.98,North America,C15253
2025-01-09,Gadget X,Electronics,49.99,3,149.97,Europe,C64009
2025-01-09,Widget Pro,Electronics,29.99,1,29.99,Oceania,C84063
2025-01-09,Beauty Kit,Beauty,34.99,1,34.99,North America,C69355
2025-01-09,Sport Gear,Sports,59.99,2,119.98,LATAM,C54842
2025-01-09,Sport Gear,Sports,59.99,1,59.99,Europe,C27851
2025-01-09,Widget Pro,Electronics,29.99,1,29.99,Europe,C47667
2025-01-09,Book Bundle,Books,19.99,1,19.99,North America,C84121
2025-01-09,Book Bundle,Books,19.99,1,19.99,North America,C96574
2025-01-09,Book Bundle,Books,19.99,5,99.95,Oceania,C90862
2025-01-09,Home Set,Home & Garden,89.99,2,179.98,North America,C53221
2025-01-09,Gadget X,Electronics,49.99,1,49.99,Oceania,C28216
2025-01-09,Gadget X,Electronics,49.99,1,49.99,North America,C99297
2025-01-09,Widget Pro,Electronics,29.99,2,59.98,Europe,C59724
2025-01-09,Home Set,Home & Garden,89.99,1,89.99,Europe,C20228
2025-01-09,Home Set,Home & Garden,89.99,1,89.99,Oceania,C21592
2025-01-09,Book Bundle,Books,19.99,3,59.97,North America,C67024
2025-01-09,Gadget X,Electronics,49.99,1,49.99,Europe,C23600
2025-01-09,Gadget X,Electronics,49.99,2,99.98,LATAM,C86854
2025-01-09,Widget Pro,Electronics,29.99,3,89.97,Asia,C98955
2025-01-09,Book Bundle,Books,19.99,2,39.98,Oceania,C98074
2025-01-09,Sport Gear,Sports,59.99,3,179.97,LATAM,C66621
2025-01-09,Book Bundle,Books,19.99,1,19.99,LATAM,C69262
2025-01-09,Sport Gear,Sports,59.99,1,59.99,Oceania,C95304
2025-01-09,Home Set,Home & Garden,89.99,1,89.99,Asia,C74035
2025-01-09,Widget Pro,Electronics,29.99,1,29.99,Europe,C22069
2025-01-09,Home Set,Home & Garden,89.99,1,89.99,LATAM,C93248
2025-01-09,Widget Pro,Electronics,29.99,4,119.96,North America,C61061
2025-01-09,Beauty Kit,Beauty,34.99,3,104.97,Oceania,C44578
2025-01-09,Book Bundle,Books,19.99,1,19.99,Oceania,C46593
2025-01-09,Gadget X,Electronics,49.99,2,99.98,Europe,C93475
2025-01-10,Sport Gear,Sports,59.99,5,299.95,LATAM,C89861
2025-01-10,Home Set,Home & Garden,89.99,1,89.99,LATAM,C29194
2025-01-10,Gadget X,Electronics,49.99,3,149.97,Asia,C72234
2025-01-10,Widget Pro,Electronics,29.99,4,119.96,LATAM,C50632
2025-01-10,Home Set,Home & Garden,89.99,5,449.95,Europe,C17170
2025-01-10,Widget Pro,Electronics,29.99,1,29.99,Asia,C62504
2025-01-10,Home Set,Home & Garden,89.99,4,359.96,North America,C87780
2025-01-10,Widget Pro,Electronics,29.99,1,29.99,Europe,C64623
2025-01-10,Gadget X,Electronics,49.99,4,199.96,LATAM,C77303
2025-01-10,Home Set,Home & Garden,89.99,1,89.99,LATAM,C91049
2025-01-10,Widget Pro,Electronics,29.99,2,59.98,Oceania,C22725
2025-01-10,Book Bundle,Books,19.99,1,19.99,Europe,C26848
2025-01-10,Book Bundle,Books,19.99,1,19.99,Asia,C67687
2025-01-10,Sport Gear,Sports,59.99,1,59.99,Europe,C18900
2025-01-10,Sport Gear,Sports,59.99,1,59.99,North America,C96981
2025-01-10,Beauty Kit,Beauty,34.99,1,34.99,Europe,C86970
2025-01-11,Sport Gear,Sports,59.99,1,59.99,Oceania,C23615
2025-01-11,Book Bundle,Books,19.99,3,59.97,Asia,C27194
2025-01-11,Book Bundle,Books,19.99,1,19.99,LATAM,C31695
2025-01-11,Home Set,Home & Garden,89.99,1,89.99,Asia,C93180
2025-01-11,Gadget X,Electronics,49.99,1,49.99,North America,C97083
2025-01-11,Book Bundle,Books,19.99,1,19.99,LATAM,C76349
2025-01-11,Home Set,Home & Garden,89.99,2,179.98,LATAM,C71587
2025-01-11,Home Set,Home & Garden,89.99,4,359.96,Oceania,C57437
2025-01-11,Book Bundle,Books,19.99,1,19.99,North America,C96598
2025-01-11,Widget Pro,Electronics,29.99,1,29.99,Oceania,C99090
2025-01-11,Book Bundle,Books,19.99,1,19.99,Europe,C94713
2025-01-11,Book Bundle,Books,19.99,1,19.99,LATAM,C73029
2025-01-11,Gadget X,Electronics,49.99,5,249.95,LATAM,C72223
2025-01-11,Widget Pro,Electronics,29.99,1,29.99,Asia,C39252
2025-01-11,Beauty Kit,Beauty,34.99,4,139.96,Asia,C65448
2025-01-11,Gadget X,Electronics,49.99,2,99.98,North America,C79596
2025-01-12,Home Set,Home & Garden,89.99,1,89.99,Asia,C76083
2025-01-12,Beauty Kit,Beauty,34.99,2,69.98,Europe,C93304
2025-01-12,Book Bundle,Books,19.99,4,79.96,Oceania,C74123
2025-01-12,Gadget X,Electronics,49.99,1,49.99,North America,C73429
2025-01-12,Sport Gear,Sports,59.99,1,59.99,Asia,C27041
2025-01-12,Beauty Kit,Beauty,34.99,1,34.99,Asia,C83706
2025-01-12,Sport Gear,Sports,59.99,3,179.97,Europe,C43606
2025-01-12,Gadget X,Electronics,49.99,3,149.97,LATAM,C72856
2025-01-12,Sport Gear,Sports,59.99,1,59.99,Oceania,C50130
2025-01-12,Home Set,Home & Garden,89.99,2,179.98,North America,C55385
2025-01-12,Sport Gear,Sports,59.99,1,59.99,Oceania,C98924
2025-01-12,Home Set,Home & Garden,89.99,1,89.99,Asia,C64628
2025-01-12,Sport Gear,Sports,59.99,3,179.97,Asia,C73052
2025-01-12,Gadget X,Electronics,49.99,1,49.99,Europe,C14162
2025-01-12,Beauty Kit,Beauty,34.99,2,69.98,Asia,C12101
2025-01-12,Home Set,Home & Garden,89.99,2,179.98,Oceania,C87027
2025-01-12,Widget Pro,Electronics,29.99,2,59.98,Asia,C23554
2025-01-12,Widget Pro,Electronics,29.99,2,59.98,LATAM,C84427
2025-01-13,Book Bundle,Books,19.99,2,39.98,Oceania,C99863
2025-01-13,Gadget X,Electronics,49.99,2,99.98,Asia,C27741
2025-01-13,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C95218
2025-01-13,Book Bundle,Books,19.99,1,19.99,Oceania,C90850
2025-01-13,Home Set,Home & Garden,89.99,1,89.99,Oceania,C42165
2025-01-13,Beauty Kit,Beauty,34.99,1,34.99,North America,C13143
2025-01-13,Beauty Kit,Beauty,34.99,2,69.98,Oceania,C20970
2025-01-13,Widget Pro,Electronics,29.99,2,59.98,Oceania,C13799
2025-01-13,Widget Pro,Electronics,29.99,2,59.98,LATAM,C95938
2025-01-13,Sport Gear,Sports,59.99,1,59.99,Europe,C70371
2025-01-13,Sport Gear,Sports,59.99,1,59.99,Asia,C90156
2025-01-13,Sport Gear,Sports,59.99,4,239.96,Asia,C84994
2025-01-13,Gadget X,Electronics,49.99,1,49.99,Europe,C21302
2025-01-13,Widget Pro,Electronics,29.99,1,29.99,Europe,C63290
2025-01-13,Book Bundle,Books,19.99,1,19.99,Europe,C91522
2025-01-13,Home Set,Home & Garden,89.99,1,89.99,Oceania,C42530
2025-01-13,Beauty Kit,Beauty,34.99,2,69.98,Asia,C39301
2025-01-13,Beauty Kit,Beauty,34.99,1,34.99,Europe,C45927
2025-01-13,Home Set,Home & Garden,89.99,2,179.98,Oceania,C58151
2025-01-13,Widget Pro,Electronics,29.99,3,89.97,Asia,C73302
2025-01-13,Sport Gear,Sports,59.99,3,179.97,LATAM,C80876
2025-01-13,Beauty Kit,Beauty,34.99,1,34.99,Europe,C47756
2025-01-13,Book Bundle,Books,19.99,1,19.99,LATAM,C71171
2025-01-13,Home Set,Home & Garden,89.99,2,179.98,LATAM,C84898
2025-01-13,Sport Gear,Sports,59.99,1,59.99,North America,C39600
2025-01-13,Widget Pro,Electronics,29.99,1,29.99,North America,C67280
2025-01-14,Sport Gear,Sports,59.99,3,179.97,Europe,C29968
2025-01-14,Book Bundle,Books,19.99,2,39.98,North America,C87136
2025-01-14,Gadget X,Electronics,49.99,4,199.96,Europe,C13785
2025-01-14,Book Bundle,Books,19.99,4,79.96,Europe,C48220
2025-01-14,Book Bundle,Books,19.99,1,19.99,Oceania,C89299
2025-01-14,Book Bundle,Books,19.99,3,59.97,Asia,C81054
2025-01-14,Sport Gear,Sports,59.99,3,179.97,North America,C56884
2025-01-14,Home Set,Home & Garden,89.99,3,269.97,Asia,C14821
2025-01-14,Widget Pro,Electronics,29.99,1,29.99,Europe,C55429
2025-01-14,Widget Pro,Electronics,29.99,1,29.99,Europe,C90122
2025-01-14,Gadget X,Electronics,49.99,1,49.99,Asia,C75735
2025-01-14,Gadget X,Electronics,49.99,2,99.98,Oceania,C68059
2025-01-14,Book Bundle,Books,19.99,2,39.98,North America,C52826
2025-01-14,Book Bundle,Books,19.99,2,39.98,Europe,C65791
2025-01-14,Book Bundle,Books,19.99,1,19.99,Oceania,C79026
2025-01-14,Home Set,Home & Garden,89.99,4,359.96,North America,C10886
2025-01-14,Sport Gear,Sports,59.99,1,59.99,North America,C55343
2025-01-14,Widget Pro,Electronics,29.99,4,119.96,Asia,C73820
2025-01-15,Book Bundle,Books,19.99,3,59.97,Europe,C14444
2025-01-15,Gadget X,Electronics,49.99,2,99.98,LATAM,C31290
2025-01-15,Gadget X,Electronics,49.99,2,99.98,North America,C63641
2025-01-15,Book Bundle,Books,19.99,1,19.99,LATAM,C17385
2025-01-15,Book Bundle,Books,19.99,3,59.97,LATAM,C76821
2025-01-15,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C60253
2025-01-15,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C63620
2025-01-15,Book Bundle,Books,19.99,1,19.99,Asia,C58321
2025-01-15,Book Bundle,Books,19.99,1,19.99,LATAM,C59584
2025-01-15,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C98918
2025-01-15,Widget Pro,Electronics,29.99,2,59.98,Europe,C57106
2025-01-15,Sport Gear,Sports,59.99,2,119.98,Asia,C41275
2025-01-15,Widget Pro,Electronics,29.99,1,29.99,Oceania,C97995
2025-01-15,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C73321
2025-01-15,Home Set,Home & Garden,89.99,2,179.98,Oceania,C72147
2025-01-15,Widget Pro,Electronics,29.99,1,29.99,Europe,C26102
2025-01-15,Sport Gear,Sports,59.99,1,59.99,Asia,C24282
2025-01-15,Home Set,Home & Garden,89.99,4,359.96,Asia,C72624
2025-01-15,Beauty Kit,Beauty,34.99,2,69.98,Europe,C16451
2025-01-15,Book Bundle,Books,19.99,2,39.98,Europe,C16027
2025-01-15,Sport Gear,Sports,59.99,1,59.99,LATAM,C69259
2025-01-15,Book Bundle,Books,19.99,1,19.99,Europe,C38228
2025-01-15,Book Bundle,Books,19.99,2,39.98,North America,C14256
2025-01-15,Widget Pro,Electronics,29.99,1,29.99,Oceania,C45930
2025-01-15,Book Bundle,Books,19.99,1,19.99,North America,C47651
2025-01-15,Book Bundle,Books,19.99,1,19.99,Europe,C76288
2025-01-15,Beauty Kit,Beauty,34.99,1,34.99,Europe,C44081
2025-01-16,Widget Pro,Electronics,29.99,5,149.95,Europe,C58394
2025-01-16,Book Bundle,Books,19.99,2,39.98,North America,C86039
2025-01-16,Widget Pro,Electronics,29.99,1,29.99,Asia,C62574
2025-01-16,Beauty Kit,Beauty,34.99,3,104.97,North America,C70898
2025-01-16,Book Bundle,Books,19.99,1,19.99,Oceania,C49660
2025-01-16,Gadget X,Electronics,49.99,2,99.98,LATAM,C86474
2025-01-16,Sport Gear,Sports,59.99,1,59.99,North America,C32248
2025-01-16,Book Bundle,Books,19.99,2,39.98,LATAM,C30830
2025-01-16,Home Set,Home & Garden,89.99,3,269.97,Oceania,C50706
2025-01-16,Sport Gear,Sports,59.99,1,59.99,LATAM,C81131
2025-01-16,Sport Gear,Sports,59.99,1,59.99,North America,C32908
2025-01-16,Book Bundle,Books,19.99,3,59.97,Europe,C52865
2025-01-16,Sport Gear,Sports,59.99,1,59.99,Asia,C38647
2025-01-16,Home Set,Home & Garden,89.99,2,179.98,North America,C95201
2025-01-16,Book Bundle,Books,19.99,3,59.97,Asia,C18523
2025-01-16,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C50573
2025-01-17,Widget Pro,Electronics,29.99,3,89.97,Asia,C14122
2025-01-17,Widget Pro,Electronics,29.99,2,59.98,LATAM,C37018
2025-01-17,Widget Pro,Electronics,29.99,1,29.99,Oceania,C55638
2025-01-17,Widget Pro,Electronics,29.99,1,29.99,Europe,C63337
2025-01-17,Beauty Kit,Beauty,34.99,1,34.99,Asia,C31226
2025-01-17,Sport Gear,Sports,59.99,2,119.98,Oceania,C11292
2025-01-17,Sport Gear,Sports,59.99,1,59.99,Asia,C16804
2025-01-17,Home Set,Home & Garden,89.99,1,89.99,Asia,C63686
2025-01-17,Widget Pro,Electronics,29.99,2,59.98,Europe,C53863
2025-01-17,Book Bundle,Books,19.99,1,19.99,Europe,C85129
2025-01-17,Sport Gear,Sports,59.99,3,179.97,Oceania,C92441
2025-01-17,Home Set,Home & Garden,89.99,1,89.99,Oceania,C73156
2025-01-17,Beauty Kit,Beauty,34.99,3,104.97,Europe,C94363
2025-01-17,Widget Pro,Electronics,29.99,2,59.98,Europe,C98734
2025-01-17,Home Set,Home & Garden,89.99,1,89.99,Asia,C51524
2025-01-17,Sport Gear,Sports,59.99,1,59.99,North America,C36971
2025-01-17,Home Set,Home & Garden,89.99,1,89.99,Europe,C32489
2025-01-17,Gadget X,Electronics,49.99,1,49.99,LATAM,C68117
2025-01-17,Widget Pro,Electronics,29.99,1,29.99,Asia,C67073
2025-01-17,Gadget X,Electronics,49.99,1,49.99,North America,C75198
2025-01-17,Sport Gear,Sports,59.99,1,59.99,North America,C68373
2025-01-18,Sport Gear,Sports,59.99,4,239.96,Europe,C76467
2025-01-18,Gadget X,Electronics,49.99,1,49.99,Europe,C74851
2025-01-18,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C13215
2025-01-18,Beauty Kit,Beauty,34.99,1,34.99,Asia,C72307
2025-01-18,Home Set,Home & Garden,89.99,1,89.99,Asia,C70092
2025-01-18,Sport Gear,Sports,59.99,1,59.99,Oceania,C64738
2025-01-18,Book Bundle,Books,19.99,2,39.98,LATAM,C36352
2025-01-18,Gadget X,Electronics,49.99,5,249.95,Europe,C61715
2025-01-18,Widget Pro,Electronics,29.99,2,59.98,LATAM,C62908
2025-01-18,Home Set,Home & Garden,89.99,1,89.99,Europe,C74239
2025-01-18,Gadget X,Electronics,49.99,1,49.99,North America,C61659
2025-01-18,Book Bundle,Books,19.99,2,39.98,LATAM,C13140
2025-01-18,Home Set,Home & Garden,89.99,4,359.96,LATAM,C18873
2025-01-18,Beauty Kit,Beauty,34.99,1,34.99,Europe,C59954
2025-01-18,Gadget X,Electronics,49.99,1,49.99,Asia,C95224
2025-01-18,Gadget X,Electronics,49.99,1,49.99,Asia,C26226
2025-01-18,Gadget X,Electronics,49.99,3,149.97,Asia,C11544
2025-01-18,Gadget X,Electronics,49.99,1,49.99,LATAM,C48115
2025-01-18,Sport Gear,Sports,59.99,1,59.99,North America,C51131
2025-01-18,Sport Gear,Sports,59.99,1,59.99,Asia,C68717
2025-01-18,Sport Gear,Sports,59.99,1,59.99,Europe,C21837
2025-01-18,Book Bundle,Books,19.99,1,19.99,Oceania,C58411
2025-01-18,Home Set,Home & Garden,89.99,3,269.97,North America,C50402
2025-01-18,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C73090
2025-01-18,Widget Pro,Electronics,29.99,3,89.97,Europe,C68463
2025-01-18,Sport Gear,Sports,59.99,4,239.96,LATAM,C68163
