date,product_name,category,unit_price,quantity,total,region,customer_id
2025-01-05,Gadget X,Electronics,49.99,1,49.99,North America,C15910
2025-01-05,Home Set,Home & Garden,89.99,1,89.99,Oceania,C63581
2025-01-05,Widget Pro,Electronics,29.99,2,59.98,Europe,C15726
2025-01-05,Book Bundle,Books,19.99,1,19.99,LATAM,C14581
2025-01-05,Book Bundle,Books,19.99,2,39.98,Asia,C81759
2025-01-05,Beauty Kit,Beauty,34.99,2,69.98,Europe,C88833
2025-01-05,Sport Gear,Sports,59.99,2,119.98,North America,C99343
2025-01-05,Book Bundle,Books,19.99,4,79.96,Europe,C51673
2025-01-05,Widget Pro,Electronics,29.99,1,29.99,Europe,C13267
2025-01-05,Gadget X,Electronics,49.99,1,49.99,LATAM,C75142
2025-01-05,Gadget X,Electronics,49.99,1,49.99,North America,C45767
2025-01-05,Beauty Kit,Beauty,34.99,1,34.99,Asia,C67178
2025-01-05,Home Set,Home & Garden,89.99,1,89.99,LATAM,C97791
2025-01-05,Gadget X,Electronics,49.99,1,49.99,Asia,C63214
2025-01-05,Book Bundle,Books,19.99,1,19.99,Europe,C29310
2025-01-05,Book Bundle,Books,19.99,5,99.95,Asia,C44463
2025-01-05,Widget Pro,Electronics,29.99,1,29.99,Europe,C87978
2025-01-05,Home Set,Home & Garden,89.99,2,179.98,LATAM,C71642
2025-01-05,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C98970
2025-01-05,Home Set,Home & Garden,89.99,4,359.96,LATAM,C24339
2025-01-05,Gadget X,Electronics,49.99,1,49.99,Europe,C32354
2025-01-05,Sport Gear,Sports,59.99,1,59.99,Asia,C36933
2025-01-05,Gadget X,Electronics,49.99,1,49.99,Asia,C36608
2025-01-05,Gadget X,Electronics,49.99,2,99.98,North America,C53189
2025-01-05,Sport Gear,Sports,59.99,3,179.97,Asia,C92493
2025-01-05,Home Set,Home & Garden,89.99,1,89.99,LATAM,C30159
2025-01-05,Widget Pro,Electronics,29.99,3,89.97,North America,C99417
2025-01-06,Home Set,Home & Garden,89.99,1,89.99,Asia,C29798
2025-01-06,Widget Pro,Electronics,29.99,2,59.98,Asia,C95671
2025-01-06,Book Bundle,Books,19.99,1,19.99,LATAM,C93590
2025-01-06,Home Set,Home & Garden,89.99,2,179.98,Oceania,C85215
2025-01-06,Home Set,Home & Garden,89.99,4,359.96,Europe,C62144
2025-01-06,Home Set,Home & Garden,89.99,1,89.99,Europe,C99786
2025-01-06,Home Set,Home & Garden,89.99,4,359.96,Oceania,C21107
2025-01-06,Book Bundle,Books,19.99,2,39.98,Europe,C31511
2025-01-06,Widget Pro,Electronics,29.99,5,149.95,LATAM,C28921
2025-01-06,Beauty Kit,Beauty,34.99,1,34.99,Europe,C89828
2025-01-06,Home Set,Home & Garden,89.99,4,359.96,Oceania,C99397
2025-01-06,Sport Gear,Sports,59.99,2,119.98,Oceania,C90089
2025-01-06,Gadget X,Electronics,49.99,1,49.99,North America,C27236
2025-01-06,Home Set,Home & Garden,89.99,3,269.97,Europe,C86446
2025-01-06,Book Bundle,Books,19.99,2,39.98,Asia,C22289
2025-01-06,Sport Gear,Sports,59.99,1,59.99,LATAM,C84989
2025-01-06,Gadget X,Electronics,49.99,1,49.99,North America,C92338
2025-01-06,Widget Pro,Electronics,29.99,1,29.99,North America,C96438
2025-01-06,Gadget X,Electronics,49.99,1,49.99,North America,C44836
2025-01-06,Sport Gear,Sports,59.99,1,59.99,Europe,C91680
2025-01-06,Beauty Kit,Beauty,34.99,1,34.99,North America,C11070
2025-01-06,Widget Pro,Electronics,29.99,1,29.99,Europe,C75066
2025-01-06,Book Bundle,Books,19.99,4,79.96,Europe,C66055
2025-01-06,Widget Pro,Electronics,29.99,1,29.99,Asia,C72568
2025-01-06,Beauty Kit,Beauty,34.99,1,34.99,Asia,C22674
2025-01-06,Gadget X,Electronics,49.99,1,49.99,Europe,C42023
2025-01-06,Widget Pro,Electronics,29.99,1,29.99,Europe,C27789
2025-01-07,Beauty Kit,Beauty,34.99,5,174.95,Oceania,C35395
2025-01-07,Book Bundle,Books,19.99,3,59.97,LATAM,C82151
2025-01-07,Book Bundle,Books,19.99,3,59.97,LATAM,C53606
2025-01-07,Gadget X,Electronics,49.99,1,49.99,Oceania,C43610
2025-01-07,Gadget X,Electronics,49.99,1,49.99,LATAM,C29670
2025-01-07,Home Set,Home & Garden,89.99,2,179.98,Oceania,C36312
2025-01-07,Sport Gear,Sports,59.99,2,119.98,North America,C96765
2025-01-07,Beauty Kit,Beauty,34.99,1,34.99,Europe,C35904
2025-01-07,Book Bundle,Books,19.99,1,19.99,North America,C96462
2025-01-07,Gadget X,Electronics,49.99,1,49.99,North America,C79640
2025-01-07,Beauty Kit,Beauty,34.99,4,139.96,LATAM,C63244
2025-01-07,Gadget X,Electronics,49.99,2,99.98,North America,C49738
2025-01-07,Beauty Kit,Beauty,34.99,4,139.96,Europe,C95736
2025-01-07,Home Set,Home & Garden,89.99,1,89.99,North America,C80755
2025-01-07,Gadget X,Electronics,49.99,3,149.97,Asia,C23408
2025-01-07,Home Set,Home & Garden,89.99,1,89.99,LATAM,C39456
2025-01-07,Book Bundle,Books,19.99,3,59.97,North America,C94733
2025-01-07,Sport Gear,Sports,59.99,2,119.98,Oceania,C48478
2025-01-07,Sport Gear,Sports,59.99,1,59.99,North America,C21885
2025-01-07,Gadget X,Electronics,49.99,1,49.99,LATAM,C29969
2025-01-07,Beauty Kit,Beauty,34.99,2,69.98,North America,C87497
2025-01-08,Home Set,Home & Garden,89.99,2,179.98,North America,C99720
2025-01-08,Widget Pro,Electronics,29.99,1,29.99,Europe,C95459
2025-01-08,Home Set,Home & Garden,89.99,2,179.98,Europe,C24882
2025-01-08,Book Bundle,Books,19.99,1,19.99,LATAM,C11558
2025-01-08,Home Set,Home & Garden,89.99,2,179.98,North America,C39265
2025-01-08,Book Bundle,Books,19.99,3,59.97,North America,C21330
2025-01-08,Gadget X,Electronics,49.99,1,49.99,Europe,C18564
2025-01-08,Home Set,Home & Garden,89.99,2,179.98,North America,C14729
2025-01-08,Beauty Kit,Beauty,34.99,3,104.97,Oceania,C44656
2025-01-08,Beauty Kit,Beauty,34.99,3,104.97,Asia,C79640
2025-01-08,Book Bundle,Books,19.99,1,19.99,LATAM,C14938
2025-01-08,Home Set,Home & Garden,89.99,1,89.99,North America,C34831
2025-01-08,Home Set,Home & Garden,89.99,2,179.98,North America,C88315
2025-01-08,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C93077
2025-01-08,Sport Gear,Sports,59.99,1,59.99,North America,C21750
2025-01-08,Sport Gear,Sports,59.99,2,119.98,Europe,C92650
2025-01-08,Book Bundle,Books,19.99,2,39.98,Asia,C81390
2025-01-08,Beauty Kit,Beauty,34.99,2,69.98,LATAM,C92573
2025-01-08,Gadget X,Electronics,49.99,1,49.99,Asia,C66259
2025-01-08,Beauty Kit,Beauty,34.99,3,104.97,Oceania,C68913
2025-01-08,Widget Pro,Electronics,29.99,1,29.99,Oceania,C79716
2025-01-08,Home Set,Home & Garden,89.99,2,179.98,LATAM,C99356
2025-01-09,Book Bundle,Books,19.99,2,39.98,North America,C27444
2025-01-09,Widget Pro,Electronics,29.99,1,29.99,Europe,C33837
2025-01-09,Home Set,Home & Garden,89.99,3,269.97,Asia,C65815
2025-01-09,Book Bundle,Books,19.99,1,19.99,North America,C86200
2025-01-09,Sport Gear,Sports,59.99,3,179.97,Asia,C19403
2025-01-09,Widget Pro,Electronics,29.99,1,29.99,LATAM,C49349
2025-01-09,Widget Pro,Electronics,29.99,2,59.98,North America,C85366
2025-01-09,Gadget X,Electronics,49.99,2,99.98,North America,C38353
2025-01-09,Widget Pro,Electronics,29.99,2,59.98,North America,C62639
2025-01-09,Gadget X,Electronics,49.99,2,99.98,Asia,C39368
2025-01-09,Gadget X,Electronics,49.99,2,99.98,Oceania,C19047
2025-01-09,Book Bundle,Books,19.99,1,19.99,Asia,C39237
2025-01-09,Gadget X,Electronics,49.99,2,99.98,Europe,C98049
2025-01-09,Gadget X,Electronics,49.99,1,49.99,Oceania,C87653
2025-01-09,Home Set,Home & Garden,89.99,2,179.98,North America,C58963
2025-01-09,Book Bundle,Books,19.99,1,19.99,Europe,C35186
2025-01-09,Gadget X,Electronics,49.99,2,99.98,Europe,C85771
2025-01-09,Widget Pro,Electronics,29.99,1,29.99,Europe,C77526
2025-01-09,Sport Gear,Sports,59.99,5,299.95,LATAM,C75281
2025-01-09,Sport Gear,Sports,59.99,4,239.96,LATAM,C54724
2025-01-09,Widget Pro,Electronics,29.99,1,29.99,LATAM,C38982
2025-01-10,Sport Gear,Sports,59.99,1,59.99,North America,C26503
2025-01-10,Widget Pro,Electronics,29.99,2,59.98,Oceania,C41713
2025-01-10,Home Set,Home & Garden,89.99,1,89.99,Oceania,C67720
2025-01-10,Sport Gear,Sports,59.99,5,299.95,Oceania,C33493
2025-01-10,Home Set,Home & Garden,89.99,2,179.98,Asia,C17813
2025-01-10,Beauty Kit,Beauty,34.99,1,34.99,North America,C96700
2025-01-10,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C36529
2025-01-10,Gadget X,Electronics,49.99,1,49.99,LATAM,C91599
2025-01-10,Widget Pro,Electronics,29.99,1,29.99,Europe,C54763
2025-01-10,Widget Pro,Electronics,29.99,1,29.99,Europe,C44085
2025-01-10,Gadget X,Electronics,49.99,1,49.99,Oceania,C15888
2025-01-10,Home Set,Home & Garden,89.99,1,89.99,LATAM,C80025
2025-01-10,Beauty Kit,Beauty,34.99,4,139.96,North America,C29891
2025-01-10,Widget Pro,Electronics,29.99,5,149.95,LATAM,C58230
2025-01-10,Gadget X,Electronics,49.99,2,99.98,North America,C22917
2025-01-10,Book Bundle,Books,19.99,1,19.99,LATAM,C41895
2025-01-11,Sport Gear,Sports,59.99,1,59.99,Oceania,C34341
2025-01-11,Gadget X,Electronics,49.99,1,49.99,LATAM,C10371
2025-01-11,Book Bundle,Books,19.99,1,19.99,LATAM,C24198
2025-01-11,Home Set,Home & Garden,89.99,3,269.97,Oceania,C54645
2025-01-11,Book Bundle,Books,19.99,2,39.98,Europe,C17887
2025-01-11,Home Set,Home & Garden,89.99,2,179.98,LATAM,C55954
2025-01-11,Widget Pro,Electronics,29.99,3,89.97,LATAM,C72209
2025-01-11,Home Set,Home & Garden,89.99,2,179.98,Asia,C96871
2025-01-11,Book Bundle,Books,19.99,1,19.99,Oceania,C82387
2025-01-11,Sport Gear,Sports,59.99,1,59.99,Oceania,C42738
2025-01-11,Book Bundle,Books,19.99,1,19.99,North America,C61796
2025-01-11,Widget Pro,Electronics,29.99,2,59.98,Europe,C80530
2025-01-11,Beauty Kit,Beauty,34.99,3,104.97,LATAM,C71846
2025-01-11,Gadget X,Electronics,49.99,3,149.97,North America,C68442
2025-01-11,Sport Gear,Sports,59.99,2,119.98,Asia,C51961
2025-01-11,Sport Gear,Sports,59.99,1,59.99,Asia,C69682
2025-01-11,Book Bundle,Books,19.99,1,19.99,Europe,C48467
2025-01-11,Home Set,Home & Garden,89.99,1,89.99,Europe,C36075
2025-01-11,Beauty Kit,Beauty,34.99,1,34.99,North America,C57400
2025-01-11,Home Set,Home & Garden,89.99,1,89.99,Asia,C70715
2025-01-11,Book Bundle,Books,19.99,3,59.97,Europe,C85925
2025-01-11,Sport Gear,Sports,59.99,2,119.98,LATAM,C83613
2025-01-11,Widget Pro,Electronics,29.99,1,29.99,Asia,C62582
2025-01-11,Sport Gear,Sports,59.99,2,119.98,Oceania,C79127
2025-01-11,Widget Pro,Electronics,29.99,1,29.99,Oceania,C47764
2025-01-11,Book Bundle,Books,19.99,1,19.99,North America,C42586
2025-01-11,Gadget X,Electronics,49.99,1,49.99,LATAM,C19716
2025-01-11,Widget Pro,Electronics,29.99,1,29.99,Europe,C57838
2025-01-12,Beauty Kit,Beauty,34.99,2,69.98,LATAM,C38212
2025-01-12,Gadget X,Electronics,49.99,1,49.99,Asia,C20425
2025-01-12,Widget Pro,Electronics,29.99,1,29.99,LATAM,C69344
2025-01-12,Widget Pro,Electronics,29.99,1,29.99,Oceania,C90022
2025-01-12,Book Bundle,Books,19.99,1,19.99,Asia,C90300
2025-01-12,Home Set,Home & Garden,89.99,2,179.98,Asia,C93010
2025-01-12,Sport Gear,Sports,59.99,2,119.98,North America,C53647
2025-01-12,Beauty Kit,Beauty,34.99,1,34.99,North America,C49106
2025-01-12,Home Set,Home & Garden,89.99,1,89.99,LATAM,C70193
2025-01-12,Widget Pro,Electronics,29.99,3,89.97,Europe,C22948
2025-01-12,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C63375
2025-01-12,Book Bundle,Books,19.99,1,19.99,Asia,C96697
2025-01-12,Book Bundle,Books,19.99,3,59.97,North America,C91737
2025-01-12,Beauty Kit,Beauty,34.99,1,34.99,Asia,C77245
2025-01-12,Home Set,Home & Garden,89.99,2,179.98,North America,C42799
2025-01-12,Sport Gear,Sports,59.99,2,119.98,LATAM,C82099
2025-01-12,Gadget X,Electronics,49.99,2,99.98,LATAM,C55268
2025-01-12,Book Bundle,Books,19.99,1,19.99,North America,C78121
2025-01-12,Book Bundle,Books,19.99,2,39.98,Oceania,C15521
2025-01-13,Sport Gear,Sports,59.99,1,59.99,North America,C72041
2025-01-13,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C39421
2025-01-13,Sport Gear,Sports,59.99,1,59.99,Asia,C33676
2025-01-13,Beauty Kit,Beauty,34.99,5,174.95,Oceania,C46346
2025-01-13,Book Bundle,Books,19.99,1,19.99,LATAM,C69146
2025-01-13,Beauty Kit,Beauty,34.99,1,34.99,Asia,C72988
2025-01-13,Home Set,Home & Garden,89.99,3,269.97,Europe,C14856
2025-01-13,Gadget X,Electronics,49.99,2,99.98,LATAM,C88172
2025-01-13,Widget Pro,Electronics,29.99,1,29.99,North America,C30825
2025-01-13,Widget Pro,Electronics,29.99,1,29.99,North America,C67850
2025-01-13,Widget Pro,Electronics,29.99,4,119.96,LATAM,C14940
2025-01-13,Widget Pro,Electronics,29.99,1,29.99,LATAM,C72520
2025-01-13,Book Bundle,Books,19.99,1,19.99,North America,C84296
2025-01-13,Home Set,Home & Garden,89.99,2,179.98,Europe,C56874
2025-01-13,Beauty Kit,Beauty,34.99,3,104.97,Asia,C48919
2025-01-13,Sport Gear,Sports,59.99,2,119.98,Europe,C42164
2025-01-13,Home Set,Home & Garden,89.99,1,89.99,Oceania,C37307
2025-01-13,Gadget X,Electronics,49.99,1,49.99,North America,C88981
2025-01-14,Sport Gear,Sports,59.99,1,59.99,North America,C44524
2025-01-14,Widget Pro,Electronics,29.99,1,29.99,LATAM,C29709
2025-01-14,Home Set,Home & Garden,89.99,2,179.98,Oceania,C21688
2025-01-14,Beauty Kit,Beauty,34.99,2,69.98,Asia,C87390
2025-01-14,Widget Pro,Electronics,29.99,2,59.98,Oceania,C35844
2025-01-14,Sport Gear,Sports,59.99,2,119.98,LATAM,C13092
2025-01-14,Book Bundle,Books,19.99,3,59.97,Asia,C10920
2025-01-14,Sport Gear,Sports,59.99,1,59.99,North America,C39596
2025-01-14,Home Set,Home & Garden,89.99,2,179.98,Europe,C91129
2025-01-14,Home Set,Home & Garden,89.99,2,179.98,Europe,C68201
2025-01-14,Book Bundle,Books,19.99,1,19.99,LATAM,C48396
2025-01-14,Beauty Kit,Beauty,34.99,4,139.96,Oceania,C25083
2025-01-14,Widget Pro,Electronics,29.99,1,29.99,Europe,C19962
2025-01-14,Widget Pro,Electronics,29.99,2,59.98,Europe,C47191
2025-01-14,Sport Gear,Sports,59.99,1,59.99,Europe,C71830
2025-01-14,Book Bundle,Books,19.99,1,19.99,Europe,C57933
2025-01-14,Gadget X,Electronics,49.99,3,149.97,Asia,C61419
2025-01-14,Widget Pro,Electronics,29.99,1,29.99,Oceania,C50457
2025-01-15,Widget Pro,Electronics,29.99,2,59.98,LATAM,C68766
2025-01-15,Home Set,Home & Garden,89.99,1,89.99,LATAM,C25611
2025-01-15,Home Set,Home & Garden,89.99,1,89.99,Asia,C52506
2025-01-15,Widget Pro,Electronics,29.99,5,149.95,Oceania,C94369
2025-01-15,Book Bundle,Books,19.99,1,19.99,North America,C90773
2025-01-15,Sport Gear,Sports,59.99,3,179.97,North America,C97770
2025-01-15,Widget Pro,Electronics,29.99,1,29.99,LATAM,C69456
2025-01-15,Home Set,Home & Garden,89.99,1,89.99,North America,C18505
2025-01-15,Sport Gear,Sports,59.99,1,59.99,LATAM,C55443
2025-01-15,Widget Pro,Electronics,29.99,1,29.99,LATAM,C52759
2025-01-15,Gadget X,Electronics,49.99,1,49.99,North America,C62085
2025-01-15,Sport Gear,Sports,59.99,1,59.99,Europe,C55227
2025-01-15,Sport Gear,Sports,59.99,1,59.99,Oceania,C69120
2025-01-15,Sport Gear,Sports,59.99,1,59.99,Europe,C84348
2025-01-15,Widget Pro,Electronics,29.99,2,59.98,LATAM,C22067
2025-01-15,Gadget X,Electronics,49.99,2,99.98,North America,C54661
2025-01-15,Sport Gear,Sports,59.99,2,119.98,Asia,C20273
2025-01-15,Gadget X,Electronics,49.99,2,99.98,LATAM,C36687
2025-01-15,Widget Pro,Electronics,29.99,4,119.96,Oceania,C61313
2025-01-15,Sport Gear,Sports,59.99,3,179.97,Asia,C94142
2025-01-15,Gadget X,Electronics,49.99,1,49.99,Europe,C82110
2025-01-15,Home Set,Home & Garden,89.99,4,359.96,LATAM,C60657
2025-01-15,Gadget X,Electronics,49.99,2,99.98,Europe,C89582
2025-01-15,Book Bundle,Books,19.99,4,79.96,Asia,C66768
2025-01-15,Book Bundle,Books,19.99,1,19.99,Europe,C94422
2025-01-15,Home Set,Home & Garden,89.99,1,89.99,North America,C79886
2025-01-15,Widget Pro,Electronics,29.99,2,59.98,Oceania,C32125
2025-01-15,Sport Gear,Sports,59.99,1,59.99,LATAM,C48339
2025-01-16,Beauty Kit,Beauty,34.99,3,104.97,LATAM,C79187
2025-01-16,Book Bundle,Books,19.99,4,79.96,Asia,C77712
2025-01-16,Gadget X,Electronics,49.99,3,149.97,Asia,C99244
2025-01-16,Sport Gear,Sports,59.99,1,59.99,Oceania,C50640
2025-01-16,Gadget X,Electronics,49.99,1,49.99,Oceania,C68341
2025-01-16,Home Set,Home & Garden,89.99,1,89.99,North America,C45424
2025-01-16,Home Set,Home & Garden,89.99,3,269.97,Oceania,C65864
2025-01-16,Sport Gear,Sports,59.99,1,59.99,Europe,C84734
2025-01-16,Widget Pro,Electronics,29.99,1,29.99,Europe,C69159
2025-01-16,Widget Pro,Electronics,29.99,1,29.99,North America,C52881
2025-01-16,Gadget X,Electronics,49.99,1,49.99,North America,C28243
2025-01-16,Home Set,Home & Garden,89.99,1,89.99,North America,C59848
2025-01-16,Gadget X,Electronics,49.99,4,199.96,LATAM,C10663
2025-01-16,Book Bundle,Books,19.99,1,19.99,Europe,C62844
2025-01-16,Book Bundle,Books,19.99,3,59.97,LATAM,C75446
2025-01-16,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C13167
2025-01-16,Gadget X,Electronics,49.99,1,49.99,Asia,C13487
2025-01-16,Sport Gear,Sports,59.99,1,59.99,Europe,C33475
2025-01-17,Home Set,Home & Garden,89.99,1,89.99,Oceania,C74992
2025-01-17,Widget Pro,Electronics,29.99,3,89.97,Europe,C78733
2025-01-17,Widget Pro,Electronics,29.99,4,119.96,Oceania,C98594
2025-01-17,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C28957
2025-01-17,Gadget X,Electronics,49.99,1,49.99,North America,C93154
2025-01-17,Gadget X,Electronics,49.99,2,99.98,Asia,C68780
2025-01-17,Sport Gear,Sports,59.99,1,59.99,LATAM,C43458
2025-01-17,Sport Gear,Sports,59.99,1,59.99,Oceania,C43509
2025-01-17,Book Bundle,Books,19.99,1,19.99,Europe,C69196
2025-01-17,Book Bundle,Books,19.99,1,19.99,Asia,C31763
2025-01-17,Sport Gear,Sports,59.99,1,59.99,Oceania,C88972
2025-01-17,Widget Pro,Electronics,29.99,3,89.97,LATAM,C20484
2025-01-17,Gadget X,Electronics,49.99,1,49.99,North America,C59316
2025-01-17,Book Bundle,Books,19.99,3,59.97,LATAM,C78214
2025-01-17,Home Set,Home & Garden,89.99,1,89.99,Europe,C14017
2025-01-17,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C33114
2025-01-17,Book Bundle,Books,19.99,1,19.99,Oceania,C62637
2025-01-17,Widget Pro,Electronics,29.99,1,29.99,LATAM,C12671
2025-01-17,Gadget X,Electronics,49.99,1,49.99,North America,C30201
2025-01-17,Beauty Kit,Beauty,34.99,3,104.97,LATAM,C38374
2025-01-17,Book Bundle,Books,19.99,2,39.98,Europe,C63172
2025-01-18,Book Bundle,Books,19.99,2,39.98,Oceania,C53030
2025-01-18,Beauty Kit,Beauty,34.99,2,69.98,Asia,C45073
2025-01-18,Home Set,Home & Garden,89.99,1,89.99,Asia,C77463
2025-01-18,Book Bundle,Books,19.99,1,19.99,LATAM,C57973
2025-01-18,Widget Pro,Electronics,29.99,2,59.98,Europe,C10407
2025-01-18,Gadget X,Electronics,49.99,4,199.96,LATAM,C43585
2025-01-18,Book Bundle,Books,19.99,1,19.99,Asia,C59369
2025-01-18,Widget Pro,Electronics,29.99,1,29.99,Asia,C61542
2025-01-18,Home Set,Home & Garden,89.99,1,89.99,Asia,C17620
2025-01-18,Widget Pro,Electronics,29.99,3,89.97,LATAM,C83252
2025-01-18,Gadget X,Electronics,49.99,5,249.95,LATAM,C43757
2025-01-18,Sport Gear,Sports,59.99,1,59.99,Asia,C98220
2025-01-18,Gadget X,Electronics,49.99,1,49.99,North America,C51094
2025-01-18,Gadget X,Electronics,49.99,3,149.97,North America,C58880
2025-01-18,Beauty Kit,Beauty,34.99,2,69.98,Asia,C37896
2025-01-18,Beauty Kit,Beauty,34.99,1,34.99,North America,C42075
2025-01-18,Gadget X,Electronics,49.99,4,199.96,LATAM,C32021
2025-01-18,Book Bundle,Books,19.99,1,19.99,Oceania,C92062
2025-01-18,Gadget X,Electronics,49.99,4,199.96,Oceania,C15060
2025-01-18,Beauty Kit,Beauty,34.99,1,34.99,Asia,C74703
2025-01-18,Gadget X,Electronics,49.99,2,99.98,Oceania,C86181
2025-01-18,Home Set,Home & Garden,89.99,1,89.99,Oceania,C96924
