date,product_name,category,unit_price,quantity,total,region,customer_id
2025-01-10,Book Bundle,Books,19.99,1,19.99,Asia,C88193
2025-01-10,Gadget X,Electronics,49.99,1,49.99,Asia,C71324
2025-01-10,Gadget X,Electronics,49.99,1,49.99,North America,C88620
2025-01-10,Beauty Kit,Beauty,34.99,1,34.99,Europe,C43566
2025-01-10,Widget Pro,Electronics,29.99,1,29.99,Oceania,C79237
2025-01-10,Gadget X,Electronics,49.99,3,149.97,Asia,C52647
2025-01-10,Widget Pro,Electronics,29.99,4,119.96,North America,C70222
2025-01-10,Widget Pro,Electronics,29.99,4,119.96,Oceania,C38353
2025-01-10,Home Set,Home & Garden,89.99,1,89.99,LATAM,C37382
2025-01-10,Beauty Kit,Beauty,34.99,2,69.98,North America,C18851
2025-01-10,Sport Gear,Sports,59.99,1,59.99,Oceania,C90493
2025-01-10,Book Bundle,Books,19.99,5,99.95,LATAM,C10346
2025-01-10,Widget Pro,Electronics,29.99,3,89.97,Asia,C51428
2025-01-10,Book Bundle,Books,19.99,1,19.99,Asia,C74104
2025-01-10,Gadget X,Electronics,49.99,2,99.98,Europe,C85294
2025-01-10,Home Set,Home & Garden,89.99,1,89.99,LATAM,C29003
2025-01-10,Home Set,Home & Garden,89.99,2,179.98,Europe,C61286
2025-01-10,Sport Gear,Sports,59.99,4,239.96,Oceania,C21514
2025-01-10,Widget Pro,Electronics,29.99,1,29.99,Asia,C48398
2025-01-11,Beauty Kit,Beauty,34.99,4,139.96,Europe,C54666
2025-01-11,Sport Gear,Sports,59.99,2,119.98,Asia,C42261
2025-01-11,Widget Pro,Electronics,29.99,1,29.99,LATAM,C94746
2025-01-11,Widget Pro,Electronics,29.99,1,29.99,North America,C29449
2025-01-11,Home Set,Home & Garden,89.99,1,89.99,Oceania,C51134
2025-01-11,Gadget X,Electronics,49.99,1,49.99,Oceania,C88428
2025-01-11,Gadget X,Electronics,49.99,3,149.97,Oceania,C21046
2025-01-11,Widget Pro,Electronics,29.99,5,149.95,Oceania,C32915
2025-01-11,Home Set,Home & Garden,89.99,1,89.99,LATAM,C24804
2025-01-11,Sport Gear,Sports,59.99,2,119.98,Asia,C31303
2025-01-11,Gadget X,Electronics,49.99,1,49.99,Europe,C76594
2025-01-11,Home Set,Home & Garden,89.99,3,269.97,North America,C18390
2025-01-11,Home Set,Home & Garden,89.99,2,179.98,Asia,C31167
2025-01-11,Widget Pro,Electronics,29.99,3,89.97,North America,C73981
2025-01-11,Gadget X,Electronics,49.99,1,49.99,Europe,C41870
2025-01-11,Beauty Kit,Beauty,34.99,1,34.99,North America,C67876
2025-01-11,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C96878
2025-01-11,Home Set,Home & Garden,89.99,1,89.99,North America,C65697
2025-01-11,Book Bundle,Books,19.99,3,59.97,LATAM,C60579
2025-01-11,Gadget X,Electronics,49.99,1,49.99,Oceania,C76699
2025-01-11,Book Bundle,Books,19.99,2,39.98,Asia,C41907
2025-01-11,Book Bundle,Books,19.99,1,19.99,LATAM,C56867
2025-01-11,Beauty Kit,Beauty,34.99,1,34.99,Asia,C19159
2025-01-11,Sport Gear,Sports,59.99,1,59.99,North America,C51689
2025-01-11,Book Bundle,Books,19.99,2,39.98,North America,C80175
2025-01-11,Beauty Kit,Beauty,34.99,2,69.98,Asia,C19840
2025-01-11,Book Bundle,Books,19.99,2,39.98,Oceania,C44816
2025-01-11,Sport Gear,Sports,59.99,4,239.96,Europe,C71590
2025-01-12,Home Set,Home & Garden,89.99,1,89.99,LATAM,C99663
2025-01-12,Widget Pro,Electronics,29.99,1,29.99,Europe,C76806
2025-01-12,Sport Gear,Sports,59.99,1,59.99,North America,C71865
2025-01-12,Widget Pro,Electronics,29.99,2,59.98,Asia,C97147
2025-01-12,Sport Gear,Sports,59.99,3,179.97,Europe,C90646
2025-01-12,Beauty Kit,Beauty,34.99,3,104.97,LATAM,C53031
2025-01-12,Sport Gear,Sports,59.99,4,239.96,LATAM,C94840
2025-01-12,Gadget X,Electronics,49.99,1,49.99,Europe,C56140
2025-01-12,Beauty Kit,Beauty,34.99,4,139.96,North America,C96476
2025-01-12,Book Bundle,Books,19.99,1,19.99,Europe,C78114
2025-01-12,Book Bundle,Books,19.99,1,19.99,Asia,C88881
2025-01-12,Book Bundle,Books,19.99,1,19.99,Europe,C61812
2025-01-12,Widget Pro,Electronics,29.99,1,29.99,Europe,C16440
2025-01-12,Book Bundle,Books,19.99,3,59.97,Asia,C67751
2025-01-12,Gadget X,Electronics,49.99,3,149.97,LATAM,C52491
2025-01-12,Book Bundle,Books,19.99,1,19.99,North America,C37693
2025-01-12,Home Set,Home & Garden,89.99,2,179.98,Europe,C56245
2025-01-12,Home Set,Home & Garden,89.99,1,89.99,Asia,C79894
2025-01-13,Widget Pro,Electronics,29.99,1,29.99,LATAM,C36281
2025-01-13,Book Bundle,Books,19.99,1,19.99,North America,C82087
2025-01-13,Gadget X,Electronics,49.99,1,49.99,LATAM,C23302
2025-01-13,Book Bundle,Books,19.99,1,19.99,Europe,C31345
2025-01-13,Widget Pro,Electronics,29.99,1,29.99,North America,C34128
2025-01-13,Widget Pro,Electronics,29.99,4,119.96,Oceania,C65295
2025-01-13,Beauty Kit,Beauty,34.99,2,69.98,Europe,C25426
2025-01-13,Sport Gear,Sports,59.99,5,299.95,LATAM,C99622
2025-01-13,Sport Gear,Sports,59.99,4,239.96,Asia,C49845
2025-01-13,Widget Pro,Electronics,29.99,1,29.99,North America,C18306
2025-01-13,Widget Pro,Electronics,29.99,3,89.97,LATAM,C18765
2025-01-13,Sport Gear,Sports,59.99,1,59.99,Asia,C51553
2025-01-13,Gadget X,Electronics,49.99,1,49.99,Europe,C22409
2025-01-13,Gadget X,Electronics,49.99,3,149.97,North America,C15017
2025-01-13,Widget Pro,Electronics,29.99,1,29.99,North America,C50508
2025-01-13,Widget Pro,Electronics,29.99,2,59.98,North America,C36276
2025-01-14,Beauty Kit,Beauty,34.99,2,69.98,Europe,C89588
2025-01-14,Book Bundle,Books,19.99,1,19.99,Europe,C55521
2025-01-14,Gadget X,Electronics,49.99,2,99.98,Oceania,C59823
2025-01-14,Gadget X,Electronics,49.99,1,49.99,Oceania,C85361
2025-01-14,Sport Gear,Sports,59.99,2,119.98,LATAM,C48316
2025-01-14,Book Bundle,Books,19.99,2,39.98,Asia,C86554
2025-01-14,Gadget X,Electronics,49.99,1,49.99,North America,C29476
2025-01-14,Sport Gear,Sports,59.99,1,59.99,LATAM,C21016
2025-01-14,Sport Gear,Sports,59.99,1,59.99,Asia,C78712
2025-01-14,Book Bundle,Books,19.99,2,39.98,Europe,C53494
2025-01-14,Beauty Kit,Beauty,34.99,2,69.98,Europe,C65218
2025-01-14,Home Set,Home & Garden,89.99,1,89.99,Oceania,C15190
2025-01-14,Beauty Kit,Beauty,34.99,2,69.98,North America,C57731
2025-01-14,Beauty Kit,Beauty,34.99,1,34.99,North America,C21774
2025-01-14,Gadget X,Electronics,49.99,3,149.97,North America,C99975
2025-01-14,Book Bundle,Books,19.99,1,19.99,Oceania,C45802
2025-01-14,Gadget X,Electronics,49.99,1,49.99,Asia,C24982
2025-01-14,Widget Pro,Electronics,29.99,2,59.98,North America,C70845
2025-01-14,Sport Gear,Sports,59.99,2,119.98,Europe,C86905
2025-01-14,Beauty Kit,Beauty,34.99,3,104.97,LATAM,C29986
2025-01-14,Sport Gear,Sports,59.99,2,119.98,Asia,C67084
2025-01-14,Sport Gear,Sports,59.99,1,59.99,Europe,C93649
2025-01-14,Sport Gear,Sports,59.99,1,59.99,Oceania,C56238
2025-01-14,Beauty Kit,Beauty,34.99,4,139.96,Asia,C27770
2025-01-14,Widget Pro,Electronics,29.99,1,29.99,Oceania,C80645
2025-01-14,Sport Gear,Sports,59.99,2,119.98,LATAM,C40187
2025-01-15,Beauty Kit,Beauty,34.99,2,69.98,Oceania,C48383
2025-01-15,Home Set,Home & Garden,89.99,1,89.99,Europe,C88604
2025-01-15,Widget Pro,Electronics,29.99,2,59.98,Asia,C42182
2025-01-15,Beauty Kit,Beauty,34.99,2,69.98,LATAM,C18916
2025-01-15,Widget Pro,Electronics,29.99,3,89.97,LATAM,C15016
2025-01-15,Beauty Kit,Beauty,34.99,3,104.97,Europe,C51024
2025-01-15,Widget Pro,Electronics,29.99,3,89.97,Asia,C94479
2025-01-15,Book Bundle,Books,19.99,1,19.99,North America,C24043
2025-01-15,Gadget X,Electronics,49.99,1,49.99,Oceania,C90811
2025-01-15,Book Bundle,Books,19.99,1,19.99,Oceania,C21059
2025-01-15,Sport Gear,Sports,59.99,2,119.98,North America,C11670
2025-01-15,Widget Pro,Electronics,29.99,2,59.98,Asia,C97738
2025-01-15,Gadget X,Electronics,49.99,1,49.99,Oceania,C32190
2025-01-15,Widget Pro,Electronics,29.99,1,29.99,North America,C18493
2025-01-15,Widget Pro,Electronics,29.99,2,59.98,Asia,C65837
2025-01-15,Widget Pro,Electronics,29.99,4,119.96,Asia,C72176
2025-01-15,Home Set,Home & Garden,89.99,2,179.98,Europe,C62020
2025-01-15,Beauty Kit,Beauty,34.99,1,34.99,Asia,C84361
2025-01-15,Book Bundle,Books,19.99,1,19.99,North America,C45708
2025-01-15,Widget Pro,Electronics,29.99,1,29.99,North America,C93350
2025-01-15,Book Bundle,Books,19.99,3,59.97,North America,C38438
2025-01-15,Beauty Kit,Beauty,34.99,2,69.98,Asia,C93741
2025-01-15,Gadget X,Electronics,49.99,2,99.98,LATAM,C40184
2025-01-15,Sport Gear,Sports,59.99,3,179.97,LATAM,C71061
2025-01-16,Home Set,Home & Garden,89.99,1,89.99,Asia,C73236
2025-01-16,Beauty Kit,Beauty,34.99,5,174.95,LATAM,C80368
2025-01-16,Book Bundle,Books,19.99,1,19.99,Asia,C73637
2025-01-16,Widget Pro,Electronics,29.99,1,29.99,North America,C46009
2025-01-16,Sport Gear,Sports,59.99,1,59.99,Oceania,C90075
2025-01-16,Sport Gear,Sports,59.99,2,119.98,North America,C21082
2025-01-16,Widget Pro,Electronics,29.99,2,59.98,Oceania,C33492
2025-01-16,Sport Gear,Sports,59.99,1,59.99,North America,C89432
2025-01-16,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C23820
2025-01-16,Sport Gear,Sports,59.99,1,59.99,LATAM,C20250
2025-01-16,Book Bundle,Books,19.99,2,39.98,Oceania,C99149
2025-01-16,Widget Pro,Electronics,29.99,1,29.99,Europe,C49260
2025-01-16,Gadget X,Electronics,49.99,3,149.97,LATAM,C28325
2025-01-16,Home Set,Home & Garden,89.99,2,179.98,North America,C29641
2025-01-16,Home Set,Home & Garden,89.99,1,89.99,LATAM,C79520
2025-01-16,Widget Pro,Electronics,29.99,1,29.99,Oceania,C73224
2025-01-16,Book Bundle,Books,19.99,2,39.98,Europe,C52434
2025-01-16,Book Bundle,Books,19.99,1,19.99,North America,C18635
2025-01-16,Gadget X,Electronics,49.99,2,99.98,LATAM,C85385
2025-01-16,Gadget X,Electronics,49.99,4,199.96,LATAM,C75982
2025-01-16,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C32688
2025-01-16,Widget Pro,Electronics,29.99,5,149.95,LATAM,C73345
2025-01-16,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C74805
2025-01-16,Home Set,Home & Garden,89.99,5,449.95,North America,C81485
2025-01-16,Gadget X,Electronics,49.99,1,49.99,Oceania,C10591
2025-01-16,Book Bundle,Books,19.99,2,39.98,Asia,C77734
2025-01-17,Book Bundle,Books,19.99,2,39.98,Europe,C81943
2025-01-17,Sport Gear,Sports,59.99,5,299.95,LATAM,C66302
2025-01-17,Book Bundle,Books,19.99,1,19.99,Europe,C41468
2025-01-17,Beauty Kit,Beauty,34.99,2,69.98,LATAM,C67336
2025-01-17,Gadget X,Electronics,49.99,1,49.99,Asia,C67676
2025-01-17,Home Set,Home & Garden,89.99,3,269.97,Asia,C64531
2025-01-17,Widget Pro,Electronics,29.99,2,59.98,LATAM,C40515
2025-01-17,Widget Pro,Electronics,29.99,1,29.99,North America,C94422
2025-01-17,Book Bundle,Books,19.99,1,19.99,Oceania,C35320
2025-01-17,Sport Gear,Sports,59.99,3,179.97,Oceania,C36340
2025-01-17,Book Bundle,Books,19.99,1,19.99,North America,C16881
