customer_id,monetary,first_order,last_order,frequency,recency_days,segment
C10460,89.99,2025-11-05,2025-11-05,1,176,At Risk
C10463,34.99,2025-06-05,2025-06-05,1,329,At Risk
C10466,29.99,2025-12-01,2025-12-01,1,150,At Risk
C10480,19.99,2026-01-17,2026-01-17,1,103,New
C10488,69.98,2026-04-14,2026-04-14,1,16,New
C10489,59.99,2025-04-09,2025-04-09,1,386,At Risk
C10498,79.96,2026-03-28,2026-03-28,1,33,New
C10501,449.95,2025-04-20,2025-04-20,1,375,At Risk
C10515,59.99,2025-03-27,2025-03-27,1,399,At Risk
C10518,59.99,2026-04-09,2026-04-09,1,21,New
C10527,19.99,2025-08-23,2025-08-23,1,250,At Risk
C10564,49.99,2025-03-16,2025-03-16,1,410,At Risk
C10568,49.99,2026-01-24,2026-01-24,1,96,New
C10576,69.98,2025-01-05,2025-01-05,1,480,At Risk
C10585,89.97,2025-07-19,2025-07-19,1,285,At Risk
C10592,99.95,2025-05-27,2025-05-27,1,338,At Risk
C10603,69.98,2025-12-29,2025-12-29,1,122,At Risk
C10611,19.99,2025-06-10,2025-06-10,1,324,At Risk
C10621,89.99,2025-11-11,2025-11-11,1,170,At Risk
C10622,269.97,2025-05-08,2025-05-08,1,357,At Risk
C10628,19.99,2025-10-19,2025-10-19,1,193,At Risk
C10630,179.98,2026-03-12,2026-03-12,1,49,Loyal
C10639,59.97,2025-12-31,2025-12-31,1,120,New
C10672,239.96,2025-05-15,2025-05-15,1,350,At Risk
C10686,39.98,2025-11-13,2025-11-13,1,168,At Risk
C10690,99.98,2025-05-26,2025-05-26,1,339,At Risk
C10706,139.96,2025-03-07,2025-03-07,1,419,At Risk
C10713,39.98,2026-01-23,2026-01-23,1,97,New
C10722,269.97,2025-01-14,2025-01-14,1,471,At Risk
C10746,119.98,2025-01-09,2025-01-09,1,476,At Risk
C10757,269.97,2025-11-24,2025-11-24,1,157,At Risk
C10779,89.99,2025-09-13,2025-09-13,1,229,At Risk
C10788,59.99,2025-12-06,2025-12-06,1,145,At Risk
C10797,89.99,2025-10-31,2025-10-31,1,181,At Risk
C10804,179.98,2026-03-06,2026-03-06,1,55,Loyal
C10805,19.99,2025-11-24,2025-11-24,1,157,At Risk
C10806,359.96,2025-12-14,2025-12-14,1,137,At Risk
C10807,99.98,2026-01-14,2026-01-14,1,106,New
C10808,59.99,2026-01-31,2026-01-31,1,89,New
C10810,89.99,2025-02-10,2025-02-10,1,444,At Risk
C10819,99.95,2025-04-29,2025-04-29,1,366,At Risk
C10823,294.93,2025-07-22,2025-09-02,2,240,At Risk
C10832,34.99,2025-10-27,2025-10-27,1,185,At Risk
C10864,89.97,2025-11-24,2025-11-24,1,157,At Risk
C10871,29.99,2025-08-21,2025-08-21,1,252,At Risk
C10875,49.99,2025-06-02,2025-06-02,1,332,At Risk
C10880,239.96,2026-03-23,2026-03-23,1,38,Loyal
C10887,39.98,2025-12-16,2025-12-16,1,135,At Risk
C10894,49.99,2026-03-03,2026-03-03,1,58,New
C10898,39.98,2025-06-08,2025-06-08,1,326,At Risk
C10906,149.97,2025-07-05,2025-07-05,1,299,At Risk
C10907,199.96,2026-01-27,2026-01-27,1,93,New
C10915,89.99,2026-04-19,2026-04-19,1,11,New
C10931,59.99,2025-03-12,2025-03-12,1,414,At Risk
C10932,39.98,2025-08-02,2025-08-02,1,271,At Risk
C10935,34.99,2025-05-07,2025-05-07,1,358,At Risk
C10937,39.98,2025-01-31,2025-01-31,1,454,At Risk
C10946,59.99,2026-01-19,2026-01-19,1,101,New
C10947,119.96,2026-04-30,2026-04-30,1,0,New
C10953,119.98,2025-04-10,2025-04-10,1,385,At Risk
C10955,59.98,2026-01-22,2026-01-22,1,98,New
C10970,89.99,2025-01-21,2025-01-21,1,464,At Risk
C10977,89.99,2026-01-29,2026-01-29,1,91,New
C10980,59.98,2025-11-04,2025-11-04,1,177,At Risk
C10984,59.97,2026-02-07,2026-02-07,1,82,New
C11021,49.99,2026-02-21,2026-02-21,1,68,New
C11028,34.99,2025-10-15,2025-10-15,1,197,At Risk
C11030,59.99,2026-04-28,2026-04-28,1,2,New
C11034,34.99,2025-02-06,2025-02-06,1,448,At Risk
C11052,69.98,2025-05-27,2025-05-27,1,338,At Risk
C11056,269.97,2025-12-06,2025-12-06,1,145,At Risk
C11064,99.98,2025-09-20,2025-09-20,1,222,At Risk
C11073,179.97,2025-04-06,2025-04-06,1,389,At Risk
C11075,89.99,2025-07-30,2025-07-30,1,274,At Risk
C11090,19.99,2025-03-12,2025-03-12,1,414,At Risk
C11106,119.98,2026-02-11,2026-02-11,1,78,New
C11107,59.98,2025-08-05,2025-08-05,1,268,At Risk
C11112,89.99,2025-11-03,2025-11-03,1,178,At Risk
C11114,49.99,2026-04-25,2026-04-25,1,5,New
C11142,89.99,2026-04-18,2026-04-18,1,12,New
C11162,69.98,2025-08-20,2025-08-20,1,253,At Risk
C11169,89.97,2025-04-20,2025-04-20,1,375,At Risk
C11202,89.99,2025-08-24,2025-08-24,1,249,At Risk
C11207,59.99,2025-06-09,2025-06-09,1,325,At Risk
C11208,49.99,2025-11-16,2025-11-16,1,165,At Risk
C11211,89.99,2026-01-13,2026-01-13,1,107,New
C11219,269.97,2026-02-19,2026-02-19,1,70,New
C11235,29.99,2026-02-01,2026-02-01,1,88,New
C11237,19.99,2025-04-12,2025-04-12,1,383,At Risk
C11238,59.99,2025-06-16,2025-06-16,1,318,At Risk
C11240,29.99,2025-10-04,2025-10-04,1,208,At Risk
C11261,59.99,2025-11-22,2025-11-22,1,159,At Risk
C11263,34.99,2026-04-13,2026-04-13,1,17,New
C11301,119.98,2025-07-16,2025-07-16,1,288,At Risk
C11306,19.99,2025-04-25,2025-04-25,1,370,At Risk
C11310,59.98,2025-07-09,2025-07-09,1,295,At Risk
C11322,174.95,2025-02-13,2025-02-13,1,441,At Risk
C11342,89.99,2025-10-23,2025-10-23,1,189,At Risk
C11352,34.99,2025-11-03,2025-11-03,1,178,At Risk
C11371,34.99,2026-01-28,2026-01-28,1,92,New
C11393,189.94,2026-03-23,2026-04-10,2,20,Loyal
C11407,34.99,2025-12-26,2025-12-26,1,125,At Risk
C11428,179.98,2025-10-21,2025-10-21,1,191,At Risk
C11429,49.99,2025-10-10,2025-10-10,1,202,At Risk
C11437,179.97,2026-02-18,2026-02-18,1,71,New
C11450,59.97,2025-02-03,2025-02-03,1,451,At Risk
C11451,29.99,2025-11-25,2025-11-25,1,156,At Risk
C11457,29.99,2025-11-13,2025-11-13,1,168,At Risk
C11458,34.99,2025-10-17,2025-10-17,1,195,At Risk
C11460,29.99,2025-07-24,2025-07-24,1,280,At Risk
C11470,59.99,2025-02-10,2025-02-10,1,444,At Risk
C11475,119.98,2026-01-17,2026-01-17,1,103,New
C11476,99.98,2025-08-03,2025-08-03,1,270,At Risk
C11479,124.97999999999999,2025-08-12,2026-03-23,2,38,Potential
C11482,39.98,2026-01-26,2026-01-26,1,94,New
C11501,29.99,2026-04-04,2026-04-04,1,26,New
C11502,119.98,2025-10-14,2025-10-14,1,198,At Risk
C11505,49.99,2025-12-15,2025-12-15,1,136,At Risk
C11518,89.99,2025-02-27,2025-02-27,1,427,At Risk
C11525,69.98,2025-10-19,2025-10-19,1,193,At Risk
C11552,59.99,2025-09-08,2025-09-08,1,234,At Risk
C11579,239.96,2025-12-21,2025-12-21,1,130,At Risk
C11580,29.99,2025-05-20,2025-05-20,1,345,At Risk
C11586,299.95,2025-05-16,2025-05-16,1,349,At Risk
C11624,89.99,2025-03-06,2025-03-06,1,420,At Risk
C11636,29.99,2025-07-19,2025-07-19,1,285,At Risk
C11639,359.96,2025-06-01,2025-06-01,1,333,At Risk
C11640,29.99,2025-03-11,2025-03-11,1,415,At Risk
C11641,19.99,2026-03-26,2026-03-26,1,35,New
C11642,119.98,2025-09-27,2025-09-27,1,215,At Risk
C11655,139.96,2025-07-10,2025-07-10,1,294,At Risk
C11656,359.96,2025-03-02,2025-03-02,1,424,At Risk
C11665,29.99,2025-07-12,2025-07-12,1,292,At Risk
C11684,59.99,2026-01-16,2026-01-16,1,104,New
C11693,139.98,2025-05-16,2025-07-27,2,277,At Risk
C11698,119.98,2025-12-27,2025-12-27,1,124,At Risk
C11711,29.99,2026-01-04,2026-01-04,1,116,New
C11721,449.95,2025-07-26,2025-07-26,1,278,At Risk
C11728,59.98,2025-06-17,2025-06-17,1,317,At Risk
C11756,359.96,2026-03-18,2026-03-18,1,43,Loyal
C11764,99.98,2025-12-17,2025-12-17,1,134,At Risk
C11771,359.96,2025-04-30,2025-04-30,1,365,At Risk
C11780,19.99,2025-08-23,2025-08-23,1,250,At Risk
C11789,59.99,2026-01-16,2026-01-16,1,104,New
C11795,179.98,2025-02-17,2025-02-17,1,437,At Risk
C11796,249.95,2026-01-23,2026-01-23,1,97,New
C11798,34.99,2025-01-22,2025-01-22,1,463,At Risk
C11805,89.99,2026-02-12,2026-02-12,1,77,New
C11810,179.97,2025-12-13,2025-12-13,1,138,At Risk
C11818,49.99,2026-02-07,2026-02-07,1,82,New
C11823,239.96,2025-07-10,2025-07-10,1,294,At Risk
C11828,59.99,2025-07-29,2025-07-29,1,275,At Risk
C11835,139.96,2025-02-16,2025-06-24,2,310,At Risk
C11864,69.98,2025-12-14,2025-12-14,1,137,At Risk
C11873,34.99,2026-01-23,2026-01-23,1,97,New
C11888,149.97,2025-07-09,2025-07-09,1,295,At Risk
C11889,99.98,2025-04-19,2025-04-19,1,376,At Risk
C11898,359.96,2025-12-13,2025-12-13,1,138,At Risk
C11905,59.98,2025-06-09,2025-06-09,1,325,At Risk
C11907,29.99,2025-05-24,2025-05-24,1,341,At Risk
C11915,69.98,2025-08-20,2025-08-20,1,253,At Risk
C11921,34.99,2025-10-28,2025-10-28,1,184,At Risk
C11928,99.98,2025-11-15,2025-11-15,1,166,At Risk
C11929,29.99,2025-05-30,2025-05-30,1,335,At Risk
C11930,69.98,2025-08-10,2025-08-10,1,263,At Risk
C11933,34.99,2025-04-07,2025-04-07,1,388,At Risk
C11941,169.96,2025-06-08,2026-02-09,2,80,Potential
C11944,99.95,2025-12-29,2025-12-29,1,122,At Risk
C11949,19.99,2025-09-05,2025-09-05,1,237,At Risk
C11957,359.96,2025-10-11,2025-10-11,1,201,At Risk
C11971,69.98,2025-11-14,2025-11-14,1,167,At Risk
C11974,174.95,2025-11-10,2025-11-10,1,171,At Risk
C11975,29.99,2025-01-21,2025-01-21,1,464,At Risk
C11977,179.98,2026-01-06,2026-01-06,1,114,New
C11986,59.99,2025-12-07,2025-12-07,1,144,At Risk
C11989,59.99,2025-04-10,2025-04-10,1,385,At Risk
C11990,179.97,2026-01-27,2026-01-27,1,93,New
C11992,179.98,2026-04-21,2026-04-21,1,9,Loyal
C12005,179.98,2025-01-14,2025-01-14,1,471,At Risk
C12013,89.99,2026-02-11,2026-02-11,1,78,New
C12018,29.99,2025-07-19,2025-07-19,1,285,At Risk
C12038,179.98,2025-05-26,2025-05-26,1,339,At Risk
C12040,89.99,2026-01-04,2026-01-04,1,116,New
C12042,49.99,2025-04-03,2025-04-03,1,392,At Risk
C12052,49.99,2025-09-21,2025-09-21,1,221,At Risk
C12061,249.92000000000002,2025-01-24,2025-07-30,2,274,At Risk
C12065,49.99,2025-12-15,2025-12-15,1,136,At Risk
C12072,59.99,2025-07-13,2025-07-13,1,291,At Risk
C12075,19.99,2025-04-17,2025-04-17,1,378,At Risk
C12091,179.98,2025-06-09,2025-06-09,1,325,At Risk
C12097,59.98,2026-01-25,2026-01-25,1,95,New
C12098,29.99,2025-07-10,2025-07-10,1,294,At Risk
C12101,29.99,2025-06-24,2025-06-24,1,310,At Risk
C12105,104.97,2025-11-08,2025-11-08,1,173,At Risk
C12106,19.99,2026-01-17,2026-01-17,1,103,New
C12124,119.96,2025-11-05,2025-11-05,1,176,At Risk
C12129,39.98,2025-02-03,2025-02-03,1,451,At Risk
C12150,319.94,2025-07-27,2025-09-18,2,224,At Risk
C12161,59.98,2025-05-17,2025-05-17,1,348,At Risk
C12162,239.96,2026-04-15,2026-04-15,1,15,Loyal
C12163,39.98,2025-05-31,2025-05-31,1,334,At Risk
C12165,79.96,2026-04-18,2026-04-18,1,12,New
C12169,19.99,2025-07-10,2025-07-10,1,294,At Risk
C12175,49.99,2026-01-10,2026-01-10,1,110,New
C12178,69.98,2025-05-19,2025-05-19,1,346,At Risk
C12181,79.96,2025-08-08,2025-08-08,1,265,At Risk
C12187,99.98,2026-03-02,2026-03-02,1,59,New
C12214,279.94,2025-05-24,2026-04-28,3,2,Loyal
C12221,89.99,2025-09-17,2025-09-17,1,225,At Risk
C12227,19.99,2025-02-19,2025-02-19,1,435,At Risk
C12236,34.99,2025-08-21,2025-08-21,1,252,At Risk
C12237,59.99,2025-02-12,2025-02-12,1,442,At Risk
C12240,29.99,2025-11-30,2025-11-30,1,151,At Risk
C12246,59.99,2025-02-11,2025-02-11,1,443,At Risk
C12253,119.98,2025-09-28,2025-09-28,1,214,At Risk
C12254,104.97,2026-01-21,2026-01-21,1,99,New
C12281,249.95,2025-02-04,2025-03-31,2,395,At Risk
C12283,89.97,2025-05-23,2025-05-23,1,342,At Risk
C12285,59.97,2026-04-04,2026-04-04,1,26,New
C12289,89.99,2025-09-07,2025-09-07,1,235,At Risk
C12316,59.99,2026-01-25,2026-01-25,1,95,New
C12317,149.97,2026-01-17,2026-01-17,1,103,New
C12321,49.99,2026-04-15,2026-04-15,1,15,New
C12324,179.98,2025-01-12,2025-01-12,1,473,At Risk
C12336,119.98,2026-04-13,2026-04-13,1,17,New
C12338,59.99,2025-05-10,2025-05-10,1,355,At Risk
C12343,104.97,2025-11-19,2025-11-19,1,162,At Risk
C12346,59.99,2025-03-01,2025-03-01,1,425,At Risk
C12362,69.98,2025-12-19,2025-12-19,1,132,At Risk
C12365,119.96,2026-01-02,2026-01-02,1,118,New
C12366,39.98,2025-12-23,2025-12-23,1,128,At Risk
C12369,69.98,2025-12-31,2025-12-31,1,120,New
C12370,179.97,2025-01-25,2025-01-25,1,460,At Risk
C12393,59.99,2026-04-29,2026-04-29,1,1,New
C12396,269.97,2026-04-20,2026-04-20,1,10,Loyal
C12427,179.97,2025-02-20,2025-02-20,1,434,At Risk
C12429,119.98,2025-01-05,2025-01-05,1,480,At Risk
C12439,19.99,2025-04-22,2025-04-22,1,373,At Risk
C12441,119.98,2026-03-05,2026-03-05,1,56,New
C12452,179.97,2025-04-23,2025-04-23,1,372,At Risk
C12457,34.99,2025-12-28,2025-12-28,1,123,At Risk
C12459,29.99,2025-01-27,2025-01-27,1,458,At Risk
C12466,29.99,2025-06-20,2025-06-20,1,314,At Risk
C12467,59.98,2026-04-01,2026-04-01,1,29,New
C12471,119.98,2025-04-06,2025-04-06,1,389,At Risk
C12479,29.99,2025-12-04,2025-12-04,1,147,At Risk
C12485,49.99,2025-08-26,2025-08-26,1,247,At Risk
C12486,49.99,2025-06-01,2025-06-01,1,333,At Risk
C12507,49.99,2025-07-04,2025-07-04,1,300,At Risk
C12508,239.96,2025-12-24,2025-12-24,1,127,At Risk
C12525,34.99,2025-08-08,2025-08-08,1,265,At Risk
C12531,39.98,2025-07-12,2025-07-12,1,292,At Risk
C12537,179.97,2025-11-30,2025-11-30,1,151,At Risk
C12539,19.99,2025-08-17,2025-08-17,1,256,At Risk
C12540,34.99,2025-10-14,2025-10-14,1,198,At Risk
C12549,169.97,2025-11-18,2025-12-14,2,137,At Risk
C12553,59.98,2025-05-12,2025-05-12,1,353,At Risk
C12564,359.96,2025-11-29,2025-11-29,1,152,At Risk
C12574,69.98,2026-02-25,2026-02-25,1,64,New
C12579,89.99,2025-05-22,2025-05-22,1,343,At Risk
C12586,149.97,2025-10-28,2025-10-28,1,184,At Risk
C12601,69.98,2025-11-29,2025-11-29,1,152,At Risk
C12602,19.99,2025-08-24,2025-08-24,1,249,At Risk
C12603,99.98,2025-11-24,2025-11-24,1,157,At Risk
C12619,39.98,2025-10-15,2025-10-15,1,197,At Risk
C12624,89.99,2025-04-07,2025-04-07,1,388,At Risk
C12628,89.99,2025-09-07,2025-09-07,1,235,At Risk
C12630,59.99,2025-03-01,2025-03-01,1,425,At Risk
C12639,179.98,2025-12-06,2025-12-06,1,145,At Risk
C12649,119.96,2025-10-10,2025-10-10,1,202,At Risk
C12653,269.97,2025-09-22,2025-09-22,1,220,At Risk
C12656,89.99,2025-05-24,2025-05-24,1,341,At Risk
C12666,89.99,2025-04-02,2025-04-02,1,393,At Risk
C12683,89.99,2026-01-08,2026-01-08,1,112,New
C12684,29.99,2025-12-11,2025-12-11,1,140,At Risk
C12686,34.99,2026-04-01,2026-04-01,1,29,New
C12694,299.95,2025-05-11,2025-05-11,1,354,At Risk
C12695,89.99,2026-03-02,2026-03-02,1,59,New
C12696,449.95,2025-09-03,2025-09-03,1,239,At Risk
C12697,89.99,2025-03-31,2025-03-31,1,395,At Risk
C12710,179.98,2025-06-05,2025-06-05,1,329,At Risk
C12711,119.98,2025-01-11,2025-01-11,1,474,At Risk
C12712,59.99,2025-01-28,2025-01-28,1,457,At Risk
C12719,49.99,2026-02-17,2026-02-17,1,72,New
C12730,94.97,2025-04-03,2025-11-11,2,170,At Risk
C12735,49.98,2025-03-16,2025-05-16,2,349,At Risk
C12747,34.99,2025-09-17,2025-09-17,1,225,At Risk
C12748,239.96,2025-06-10,2025-06-10,1,324,At Risk
C12750,89.97,2025-12-07,2025-12-07,1,144,At Risk
C12770,59.97,2026-03-06,2026-03-06,1,55,New
C12781,59.98,2025-06-03,2025-06-03,1,331,At Risk
C12786,34.99,2025-10-09,2025-10-09,1,203,At Risk
C12787,39.98,2025-01-06,2025-01-06,1,479,At Risk
C12790,49.99,2025-06-05,2025-06-05,1,329,At Risk
C12802,59.99,2025-02-25,2025-02-25,1,429,At Risk
C12808,49.99,2025-05-26,2025-05-26,1,339,At Risk
C12819,19.99,2026-01-06,2026-01-06,1,114,New
C12820,29.99,2025-01-22,2025-01-22,1,463,At Risk
C12830,449.95,2025-04-10,2025-04-10,1,385,At Risk
C12834,179.97,2026-01-25,2026-01-25,1,95,New
C12846,49.99,2025-09-28,2025-09-28,1,214,At Risk
C12855,199.96,2025-04-05,2025-04-05,1,390,At Risk
C12867,59.99,2025-11-13,2025-11-13,1,168,At Risk
C12872,179.98,2025-10-09,2025-10-09,1,203,At Risk
C12885,179.98,2025-01-29,2025-01-29,1,456,At Risk
C12898,69.98,2025-02-13,2025-02-13,1,441,At Risk
C12909,69.98,2026-01-30,2026-01-30,1,90,New
C12921,119.98,2026-02-22,2026-02-22,1,67,New
C12924,174.95,2025-07-26,2025-07-26,1,278,At Risk
C12927,34.99,2025-03-19,2025-03-19,1,407,At Risk
C12929,29.99,2026-02-12,2026-02-12,1,77,New
C12934,19.99,2026-03-12,2026-03-12,1,49,New
C12950,49.99,2025-09-14,2025-09-14,1,228,At Risk
C12979,89.99,2025-07-14,2025-07-14,1,290,At Risk
C12988,39.98,2025-11-26,2025-11-26,1,155,At Risk
C12990,179.98,2026-04-02,2026-04-02,1,28,Loyal
C12999,34.99,2025-01-05,2025-01-05,1,480,At Risk
C13003,19.99,2025-05-26,2025-05-26,1,339,At Risk
C13022,99.98,2025-07-22,2025-07-22,1,282,At Risk
C13042,139.96,2026-04-07,2026-04-07,1,23,New
C13063,104.97,2025-05-29,2025-05-29,1,336,At Risk
C13071,99.98,2026-03-30,2026-03-30,1,31,New
C13072,99.98,2025-02-25,2025-02-25,1,429,At Risk
C13073,119.98,2025-05-15,2025-05-15,1,350,At Risk
C13074,39.98,2025-01-01,2025-01-01,1,484,At Risk
C13075,29.99,2026-02-11,2026-02-11,1,78,New
C13085,69.98,2025-12-26,2025-12-26,1,125,At Risk
C13087,59.99,2025-03-26,2025-03-26,1,400,At Risk
C13109,199.96,2026-01-12,2026-01-12,1,108,New
C13114,179.98,2026-03-04,2026-03-04,1,57,Loyal
C13121,119.98,2025-12-20,2025-12-20,1,131,At Risk
C13139,49.99,2025-10-25,2025-10-25,1,187,At Risk
C13143,19.99,2025-04-23,2025-04-23,1,372,At Risk
C13154,19.99,2025-07-03,2025-07-03,1,301,At Risk
C13158,89.97,2025-11-10,2025-11-10,1,171,At Risk
C13172,59.99,2025-06-21,2025-06-21,1,313,At Risk
C13175,99.98,2026-01-11,2026-01-11,1,109,New
C13181,199.96,2025-06-24,2026-03-11,2,50,Loyal
C13193,29.99,2025-06-07,2025-06-07,1,327,At Risk
C13194,149.97,2025-11-14,2025-11-14,1,167,At Risk
C13200,59.99,2026-02-19,2026-02-19,1,70,New
C13206,59.98,2025-08-14,2025-08-14,1,259,At Risk
C13211,29.99,2026-04-08,2026-04-08,1,22,New
C13222,59.98,2025-12-15,2025-12-15,1,136,At Risk
C13225,269.97,2026-01-18,2026-01-18,1,102,New
C13227,149.97,2025-05-04,2025-05-04,1,361,At Risk
C13233,49.99,2025-03-11,2025-03-11,1,415,At Risk
C13238,119.98,2025-08-22,2025-08-22,1,251,At Risk
C13259,59.99,2025-08-06,2025-08-06,1,267,At Risk
C13274,19.99,2025-06-20,2025-06-20,1,314,At Risk
C13284,89.99,2025-11-15,2025-11-15,1,166,At Risk
C13300,59.97,2025-08-01,2025-08-01,1,272,At Risk
C13307,59.99,2025-08-24,2025-08-24,1,249,At Risk
C13329,149.97,2025-08-05,2025-08-05,1,268,At Risk
C13343,199.96,2025-07-19,2025-07-19,1,285,At Risk
C13354,89.97,2025-10-12,2025-10-12,1,200,At Risk
C13363,19.99,2025-10-30,2025-10-30,1,182,At Risk
C13377,49.99,2025-05-06,2025-05-06,1,359,At Risk
C13391,264.91999999999996,2025-12-19,2026-02-26,2,63,Potential
C13415,89.99,2026-03-19,2026-03-19,1,42,New
C13420,149.97,2025-12-13,2025-12-13,1,138,At Risk
C13422,89.99,2025-11-08,2025-11-08,1,173,At Risk
C13432,34.99,2026-03-07,2026-03-07,1,54,New
C13443,99.98,2025-10-17,2025-10-17,1,195,At Risk
C13446,39.98,2025-12-11,2025-12-11,1,140,At Risk
C13458,269.97,2026-03-31,2026-03-31,1,30,Loyal
C13459,59.99,2025-07-19,2025-07-19,1,285,At Risk
C13463,174.95,2025-09-20,2025-09-29,2,213,At Risk
C13470,139.96,2025-12-26,2025-12-26,1,125,At Risk
C13497,59.97,2025-07-04,2025-07-04,1,300,At Risk
C13502,109.97999999999999,2025-05-17,2026-04-22,2,8,Potential
C13507,89.97,2025-06-11,2025-06-11,1,323,At Risk
C13509,89.99,2025-09-07,2025-09-07,1,235,At Risk
C13513,19.99,2025-08-07,2025-08-07,1,266,At Risk
C13516,69.98,2025-11-23,2025-11-23,1,158,At Risk
C13527,69.98,2025-04-25,2025-04-25,1,370,At Risk
C13539,59.99,2025-12-13,2025-12-13,1,138,At Risk
C13543,179.97,2025-01-27,2025-01-27,1,458,At Risk
C13549,59.99,2025-04-23,2025-04-23,1,372,At Risk
C13555,59.99,2025-03-15,2025-03-15,1,411,At Risk
C13570,34.99,2025-02-23,2025-02-23,1,431,At Risk
C13571,19.99,2025-09-13,2025-09-13,1,229,At Risk
C13575,119.96,2025-12-01,2025-12-01,1,150,At Risk
C13577,49.99,2026-02-27,2026-02-27,1,62,New
C13587,29.99,2025-08-26,2025-08-26,1,247,At Risk
C13619,59.98,2025-06-12,2025-06-12,1,322,At Risk
C13623,119.97999999999999,2025-04-08,2025-12-29,2,122,At Risk
C13625,149.95,2025-03-19,2025-03-19,1,407,At Risk
C13640,119.98,2025-08-23,2025-08-23,1,250,At Risk
C13651,179.98,2025-03-22,2025-03-22,1,404,At Risk
C13664,119.98,2025-02-13,2025-02-13,1,441,At Risk
C13665,139.96,2026-04-25,2026-04-25,1,5,New
C13669,104.97,2025-05-12,2025-05-12,1,353,At Risk
C13675,34.99,2025-01-08,2025-01-08,1,477,At Risk
C13677,59.99,2025-10-29,2025-10-29,1,183,At Risk
C13679,34.99,2026-04-15,2026-04-15,1,15,New
C13705,79.96,2026-02-08,2026-02-08,1,81,New
C13722,34.99,2025-01-18,2025-01-18,1,467,At Risk
C13737,89.99,2026-04-28,2026-04-28,1,2,New
C13757,119.96,2025-08-22,2025-08-22,1,251,At Risk
C13765,69.98,2025-10-18,2025-10-18,1,194,At Risk
