date,product_name,category,unit_price,quantity,total,region,customer_id
2025-01-02,Sport Gear,Sports,59.99,1,59.99,North America,C90365
2025-01-02,Sport Gear,Sports,59.99,4,239.96,Europe,C28749
2025-01-02,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C90091
2025-01-02,Book Bundle,Books,19.99,1,19.99,LATAM,C48169
2025-01-02,Book Bundle,Books,19.99,1,19.99,Oceania,C93312
2025-01-03,Gadget X,Electronics,49.99,1,49.99,North America,C17519
2025-01-03,Sport Gear,Sports,59.99,3,179.97,LATAM,C63649
2025-01-03,Home Set,Home & Garden,89.99,3,269.97,North America,C10006
2025-01-03,Book Bundle,Books,19.99,5,99.95,Oceania,C24629
2025-01-03,Sport Gear,Sports,59.99,1,59.99,Oceania,C52756
2025-01-03,Home Set,Home & Garden,89.99,4,359.96,North America,C71303
2025-01-03,Beauty Kit,Beauty,34.99,2,69.98,LATAM,C80173
2025-01-03,Widget Pro,Electronics,29.99,1,29.99,Oceania,C20118
2025-01-03,Home Set,Home & Garden,89.99,1,89.99,LATAM,C54970
2025-01-03,Home Set,Home & Garden,89.99,1,89.99,LATAM,C38219
2025-01-03,Book Bundle,Books,19.99,1,19.99,Oceania,C76016
2025-01-03,Beauty Kit,Beauty,34.99,1,34.99,Europe,C67502
2025-01-03,Beauty Kit,Beauty,34.99,4,139.96,Oceania,C54615
2025-01-03,Home Set,Home & Garden,89.99,1,89.99,Asia,C48802
2025-01-03,Book Bundle,Books,19.99,3,59.97,Europe,C63113
2025-01-04,Beauty Kit,Beauty,34.99,2,69.98,North America,C67416
2025-01-04,Book Bundle,Books,19.99,3,59.97,LATAM,C31084
2025-01-04,Home Set,Home & Garden,89.99,3,269.97,Europe,C28698
2025-01-04,Sport Gear,Sports,59.99,3,179.97,LATAM,C18145
2025-01-04,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C68653
2025-01-04,Widget Pro,Electronics,29.99,1,29.99,North America,C78745
2025-01-04,Sport Gear,Sports,59.99,1,59.99,Europe,C19103
2025-01-04,Widget Pro,Electronics,29.99,2,59.98,Europe,C83108
2025-01-04,Sport Gear,Sports,59.99,2,119.98,Oceania,C93292
2025-01-04,Widget Pro,Electronics,29.99,3,89.97,LATAM,C97019
2025-01-04,Beauty Kit,Beauty,34.99,3,104.97,Asia,C37060
2025-01-04,Book Bundle,Books,19.99,1,19.99,Europe,C68068
2025-01-04,Home Set,Home & Garden,89.99,1,89.99,Asia,C43115
2025-01-04,Sport Gear,Sports,59.99,1,59.99,North America,C22030
2025-01-04,Gadget X,Electronics,49.99,2,99.98,North America,C63902
2025-01-04,Widget Pro,Electronics,29.99,1,29.99,LATAM,C38517
2025-01-04,Beauty Kit,Beauty,34.99,2,69.98,Asia,C68319
2025-01-04,Beauty Kit,Beauty,34.99,1,34.99,Europe,C38714
2025-01-04,Widget Pro,Electronics,29.99,1,29.99,Europe,C99474
2025-01-04,Home Set,Home & Garden,89.99,4,359.96,LATAM,C55209
2025-01-04,Home Set,Home & Garden,89.99,1,89.99,Asia,C61743
2025-01-05,Beauty Kit,Beauty,34.99,1,34.99,North America,C25601
2025-01-05,Home Set,Home & Garden,89.99,4,359.96,Europe,C21085
2025-01-05,Home Set,Home & Garden,89.99,1,89.99,Asia,C96315
2025-01-05,Sport Gear,Sports,59.99,2,119.98,North America,C12429
2025-01-05,Gadget X,Electronics,49.99,1,49.99,LATAM,C82861
2025-01-05,Gadget X,Electronics,49.99,2,99.98,LATAM,C48998
2025-01-05,Beauty Kit,Beauty,34.99,1,34.99,Europe,C12999
2025-01-05,Beauty Kit,Beauty,34.99,1,34.99,Europe,C76723
2025-01-05,Beauty Kit,Beauty,34.99,2,69.98,Oceania,C10576
2025-01-05,Widget Pro,Electronics,29.99,1,29.99,Oceania,C37387
2025-01-05,Widget Pro,Electronics,29.99,3,89.97,LATAM,C57909
2025-01-05,Sport Gear,Sports,59.99,1,59.99,North America,C39704
2025-01-05,Widget Pro,Electronics,29.99,3,89.97,Oceania,C31925
2025-01-05,Widget Pro,Electronics,29.99,5,149.95,Oceania,C82352
2025-01-05,Book Bundle,Books,19.99,2,39.98,Europe,C96358
2025-01-05,Beauty Kit,Beauty,34.99,2,69.98,North America,C29056
2025-01-05,Book Bundle,Books,19.99,1,19.99,Asia,C51956
2025-01-05,Book Bundle,Books,19.99,1,19.99,LATAM,C39112
2025-01-05,Book Bundle,Books,19.99,4,79.96,LATAM,C22794
2025-01-05,Sport Gear,Sports,59.99,1,59.99,Asia,C66613
2025-01-05,Sport Gear,Sports,59.99,1,59.99,Europe,C31520
2025-01-05,Widget Pro,Electronics,29.99,1,29.99,Europe,C51063
2025-01-05,Beauty Kit,Beauty,34.99,1,34.99,Europe,C77191
2025-01-05,Home Set,Home & Garden,89.99,2,179.98,LATAM,C41456
2025-01-05,Widget Pro,Electronics,29.99,2,59.98,North America,C52106
2025-01-05,Sport Gear,Sports,59.99,1,59.99,Asia,C21560
2025-01-05,Gadget X,Electronics,49.99,1,49.99,LATAM,C88920
2025-01-05,Home Set,Home & Garden,89.99,2,179.98,LATAM,C71158
2025-01-05,Book Bundle,Books,19.99,2,39.98,Europe,C64178
2025-01-05,Book Bundle,Books,19.99,1,19.99,Europe,C61247
2025-01-06,Beauty Kit,Beauty,34.99,1,34.99,Europe,C29726
2025-01-06,Gadget X,Electronics,49.99,2,99.98,Oceania,C16116
2025-01-06,Home Set,Home & Garden,89.99,3,269.97,Asia,C20365
2025-01-06,Widget Pro,Electronics,29.99,2,59.98,Europe,C35969
2025-01-06,Home Set,Home & Garden,89.99,3,269.97,Europe,C87336
2025-01-06,Book Bundle,Books,19.99,2,39.98,Oceania,C26203
2025-01-06,Gadget X,Electronics,49.99,1,49.99,LATAM,C77966
2025-01-06,Gadget X,Electronics,49.99,1,49.99,North America,C53756
2025-01-06,Sport Gear,Sports,59.99,1,59.99,LATAM,C32368
2025-01-06,Widget Pro,Electronics,29.99,1,29.99,Asia,C90134
2025-01-06,Gadget X,Electronics,49.99,5,249.95,LATAM,C84202
2025-01-06,Sport Gear,Sports,59.99,2,119.98,Asia,C34097
2025-01-06,Gadget X,Electronics,49.99,2,99.98,North America,C77115
2025-01-06,Book Bundle,Books,19.99,4,79.96,Oceania,C27389
2025-01-06,Gadget X,Electronics,49.99,3,149.97,Asia,C10227
2025-01-06,Beauty Kit,Beauty,34.99,2,69.98,North America,C99572
2025-01-06,Beauty Kit,Beauty,34.99,3,104.97,Asia,C58601
2025-01-06,Sport Gear,Sports,59.99,1,59.99,Oceania,C91825
2025-01-06,Book Bundle,Books,19.99,2,39.98,Oceania,C12787
2025-01-06,Book Bundle,Books,19.99,2,39.98,Europe,C41008
2025-01-06,Home Set,Home & Garden,89.99,1,89.99,Europe,C91719
2025-01-06,Sport Gear,Sports,59.99,3,179.97,Asia,C62049
2025-01-06,Widget Pro,Electronics,29.99,3,89.97,Oceania,C94527
2025-01-06,Gadget X,Electronics,49.99,1,49.99,Asia,C81624
2025-01-06,Sport Gear,Sports,59.99,3,179.97,Europe,C88190
2025-01-06,Widget Pro,Electronics,29.99,1,29.99,Europe,C45491
2025-01-06,Home Set,Home & Garden,89.99,2,179.98,North America,C17953
2025-01-06,Widget Pro,Electronics,29.99,2,59.98,North America,C50944
2025-01-06,Home Set,Home & Garden,89.99,2,179.98,LATAM,C69485
2025-01-07,Book Bundle,Books,19.99,1,19.99,LATAM,C72794
2025-01-07,Home Set,Home & Garden,89.99,1,89.99,Oceania,C31366
2025-01-07,Home Set,Home & Garden,89.99,1,89.99,Asia,C31109
2025-01-07,Book Bundle,Books,19.99,1,19.99,LATAM,C95522
2025-01-07,Sport Gear,Sports,59.99,1,59.99,North America,C47808
2025-01-07,Widget Pro,Electronics,29.99,2,59.98,Oceania,C85373
2025-01-07,Book Bundle,Books,19.99,2,39.98,North America,C91134
2025-01-07,Beauty Kit,Beauty,34.99,1,34.99,Asia,C77097
2025-01-07,Home Set,Home & Garden,89.99,1,89.99,LATAM,C49890
2025-01-07,Home Set,Home & Garden,89.99,2,179.98,Europe,C24412
2025-01-07,Home Set,Home & Garden,89.99,2,179.98,Oceania,C15719
2025-01-07,Home Set,Home & Garden,89.99,1,89.99,Oceania,C79223
2025-01-07,Beauty Kit,Beauty,34.99,4,139.96,Europe,C45774
2025-01-07,Gadget X,Electronics,49.99,1,49.99,LATAM,C26877
2025-01-07,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C32449
2025-01-07,Book Bundle,Books,19.99,1,19.99,Europe,C38762
2025-01-07,Gadget X,Electronics,49.99,1,49.99,Europe,C95091
2025-01-07,Beauty Kit,Beauty,34.99,1,34.99,Europe,C28048
2025-01-07,Book Bundle,Books,19.99,2,39.98,Europe,C24804
2025-01-08,Home Set,Home & Garden,89.99,2,179.98,Europe,C53815
2025-01-08,Gadget X,Electronics,49.99,1,49.99,Oceania,C25718
2025-01-08,Beauty Kit,Beauty,34.99,1,34.99,Europe,C88057
2025-01-08,Beauty Kit,Beauty,34.99,1,34.99,North America,C24266
2025-01-08,Beauty Kit,Beauty,34.99,1,34.99,Asia,C25191
2025-01-08,Gadget X,Electronics,49.99,1,49.99,Europe,C16627
2025-01-08,Beauty Kit,Beauty,34.99,5,174.95,North America,C39165
2025-01-08,Beauty Kit,Beauty,34.99,2,69.98,North America,C84778
2025-01-08,Book Bundle,Books,19.99,3,59.97,LATAM,C91255
2025-01-08,Book Bundle,Books,19.99,4,79.96,Europe,C31158
2025-01-08,Home Set,Home & Garden,89.99,3,269.97,Europe,C54395
2025-01-08,Beauty Kit,Beauty,34.99,1,34.99,Europe,C13675
2025-01-08,Book Bundle,Books,19.99,3,59.97,North America,C53761
2025-01-08,Gadget X,Electronics,49.99,5,249.95,North America,C65593
2025-01-08,Book Bundle,Books,19.99,1,19.99,Europe,C14221
2025-01-08,Gadget X,Electronics,49.99,3,149.97,Asia,C84106
2025-01-08,Sport Gear,Sports,59.99,5,299.95,North America,C96858
2025-01-08,Gadget X,Electronics,49.99,1,49.99,North America,C16115
2025-01-08,Book Bundle,Books,19.99,1,19.99,Europe,C84443
2025-01-08,Gadget X,Electronics,49.99,1,49.99,LATAM,C45751
2025-01-08,Sport Gear,Sports,59.99,1,59.99,Oceania,C89308
2025-01-08,Sport Gear,Sports,59.99,3,179.97,Europe,C18823
2025-01-08,Sport Gear,Sports,59.99,1,59.99,Asia,C52126
2025-01-08,Home Set,Home & Garden,89.99,4,359.96,North America,C89392
2025-01-08,Home Set,Home & Garden,89.99,1,89.99,Oceania,C19285
2025-01-09,Widget Pro,Electronics,29.99,2,59.98,North America,C84131
2025-01-09,Book Bundle,Books,19.99,1,19.99,LATAM,C45517
2025-01-09,Widget Pro,Electronics,29.99,1,29.99,LATAM,C25773
2025-01-09,Widget Pro,Electronics,29.99,2,59.98,Oceania,C72084
2025-01-09,Sport Gear,Sports,59.99,2,119.98,Asia,C52590
2025-01-09,Widget Pro,Electronics,29.99,3,89.97,North America,C16784
2025-01-09,Sport Gear,Sports,59.99,2,119.98,Europe,C14255
2025-01-09,Sport Gear,Sports,59.99,2,119.98,Oceania,C10746
2025-01-09,Sport Gear,Sports,59.99,1,59.99,LATAM,C86142
2025-01-09,Book Bundle,Books,19.99,2,39.98,Asia,C75359
2025-01-09,Sport Gear,Sports,59.99,1,59.99,LATAM,C49414
2025-01-09,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C23349
2025-01-09,Beauty Kit,Beauty,34.99,3,104.97,Asia,C53503
2025-01-09,Sport Gear,Sports,59.99,4,239.96,LATAM,C41471
2025-01-09,Sport Gear,Sports,59.99,1,59.99,Asia,C10057
2025-01-09,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C49764
2025-01-09,Book Bundle,Books,19.99,2,39.98,Europe,C47252
2025-01-09,Beauty Kit,Beauty,34.99,1,34.99,Europe,C22723
2025-01-10,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C20212
2025-01-10,Widget Pro,Electronics,29.99,3,89.97,North America,C40875
2025-01-10,Widget Pro,Electronics,29.99,1,29.99,Asia,C32738
2025-01-10,Beauty Kit,Beauty,34.99,2,69.98,Oceania,C68829
2025-01-10,Book Bundle,Books,19.99,2,39.98,Europe,C14491
2025-01-10,Book Bundle,Books,19.99,1,19.99,Oceania,C57746
2025-01-10,Home Set,Home & Garden,89.99,1,89.99,LATAM,C45207
2025-01-10,Home Set,Home & Garden,89.99,1,89.99,Asia,C51013
2025-01-10,Gadget X,Electronics,49.99,1,49.99,North America,C75192
2025-01-10,Book Bundle,Books,19.99,1,19.99,Asia,C54105
2025-01-10,Widget Pro,Electronics,29.99,1,29.99,Asia,C31611
2025-01-10,Widget Pro,Electronics,29.99,2,59.98,North America,C95563
2025-01-10,Widget Pro,Electronics,29.99,1,29.99,North America,C17840
2025-01-10,Home Set,Home & Garden,89.99,3,269.97,Asia,C76147
2025-01-10,Home Set,Home & Garden,89.99,1,89.99,LATAM,C85329
2025-01-10,Widget Pro,Electronics,29.99,1,29.99,Europe,C22592
2025-01-10,Book Bundle,Books,19.99,2,39.98,LATAM,C28675
2025-01-10,Sport Gear,Sports,59.99,1,59.99,Europe,C91787
2025-01-10,Gadget X,Electronics,49.99,3,149.97,Oceania,C36344
2025-01-10,Gadget X,Electronics,49.99,4,199.96,North America,C95085
2025-01-11,Home Set,Home & Garden,89.99,2,179.98,Oceania,C64919
2025-01-11,Sport Gear,Sports,59.99,2,119.98,Asia,C12711
2025-01-11,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C89827
2025-01-11,Book Bundle,Books,19.99,2,39.98,Asia,C88978
2025-01-11,Gadget X,Electronics,49.99,2,99.98,Oceania,C75503
2025-01-11,Widget Pro,Electronics,29.99,3,89.97,Asia,C90346
2025-01-11,Sport Gear,Sports,59.99,1,59.99,North America,C42164
2025-01-11,Sport Gear,Sports,59.99,4,239.96,North America,C68275
2025-01-11,Gadget X,Electronics,49.99,2,99.98,Oceania,C59687
2025-01-11,Sport Gear,Sports,59.99,4,239.96,North America,C94472
2025-01-11,Book Bundle,Books,19.99,2,39.98,Asia,C98575
2025-01-11,Beauty Kit,Beauty,34.99,1,34.99,North America,C83815
2025-01-11,Widget Pro,Electronics,29.99,1,29.99,Oceania,C58175
2025-01-11,Home Set,Home & Garden,89.99,1,89.99,Asia,C39412
2025-01-11,Gadget X,Electronics,49.99,1,49.99,LATAM,C73455
2025-01-11,Book Bundle,Books,19.99,1,19.99,Europe,C61906
2025-01-11,Home Set,Home & Garden,89.99,1,89.99,Asia,C53974
2025-01-11,Book Bundle,Books,19.99,2,39.98,North America,C74216
2025-01-11,Book Bundle,Books,19.99,1,19.99,Asia,C17295
2025-01-11,Widget Pro,Electronics,29.99,2,59.98,LATAM,C79143
2025-01-11,Book Bundle,Books,19.99,1,19.99,Oceania,C24375
2025-01-12,Gadget X,Electronics,49.99,2,99.98,Oceania,C16271
2025-01-12,Gadget X,Electronics,49.99,4,199.96,Oceania,C42878
2025-01-12,Home Set,Home & Garden,89.99,1,89.99,Oceania,C18654
2025-01-12,Sport Gear,Sports,59.99,1,59.99,LATAM,C64035
2025-01-12,Beauty Kit,Beauty,34.99,1,34.99,Asia,C22436
2025-01-12,Sport Gear,Sports,59.99,1,59.99,Europe,C64301
2025-01-12,Sport Gear,Sports,59.99,2,119.98,Asia,C10193
2025-01-12,Home Set,Home & Garden,89.99,1,89.99,Asia,C89475
2025-01-12,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C98043
2025-01-12,Beauty Kit,Beauty,34.99,2,69.98,Oceania,C92240
2025-01-12,Gadget X,Electronics,49.99,2,99.98,LATAM,C76025
2025-01-12,Home Set,Home & Garden,89.99,2,179.98,Oceania,C90813
2025-01-12,Home Set,Home & Garden,89.99,2,179.98,North America,C16726
2025-01-12,Home Set,Home & Garden,89.99,3,269.97,North America,C63066
2025-01-12,Home Set,Home & Garden,89.99,3,269.97,Europe,C20972
2025-01-12,Widget Pro,Electronics,29.99,4,119.96,Oceania,C30542
2025-01-12,Widget Pro,Electronics,29.99,2,59.98,LATAM,C42980
2025-01-12,Home Set,Home & Garden,89.99,2,179.98,Oceania,C12324
2025-01-13,Gadget X,Electronics,49.99,2,99.98,Asia,C57002
2025-01-13,Gadget X,Electronics,49.99,2,99.98,LATAM,C87631
2025-01-13,Sport Gear,Sports,59.99,4,239.96,LATAM,C75378
2025-01-13,Gadget X,Electronics,49.99,1,49.99,Asia,C95608
2025-01-13,Book Bundle,Books,19.99,1,19.99,Oceania,C29702
2025-01-13,Gadget X,Electronics,49.99,1,49.99,Oceania,C64678
2025-01-13,Beauty Kit,Beauty,34.99,1,34.99,Europe,C88732
2025-01-13,Sport Gear,Sports,59.99,1,59.99,LATAM,C77762
2025-01-13,Widget Pro,Electronics,29.99,1,29.99,LATAM,C87873
2025-01-13,Home Set,Home & Garden,89.99,1,89.99,LATAM,C39055
2025-01-13,Widget Pro,Electronics,29.99,2,59.98,LATAM,C66359
2025-01-13,Book Bundle,Books,19.99,2,39.98,Oceania,C22637
2025-01-13,Book Bundle,Books,19.99,2,39.98,LATAM,C17606
2025-01-13,Gadget X,Electronics,49.99,2,99.98,Europe,C22394
2025-01-13,Sport Gear,Sports,59.99,1,59.99,Asia,C85727
2025-01-13,Gadget X,Electronics,49.99,1,49.99,Oceania,C83981
2025-01-13,Home Set,Home & Garden,89.99,5,449.95,North America,C63133
2025-01-13,Home Set,Home & Garden,89.99,1,89.99,North America,C92518
2025-01-13,Widget Pro,Electronics,29.99,4,119.96,North America,C25205
2025-01-14,Sport Gear,Sports,59.99,1,59.99,Europe,C74175
2025-01-14,Book Bundle,Books,19.99,1,19.99,Asia,C18482
2025-01-14,Widget Pro,Electronics,29.99,1,29.99,North America,C20031
2025-01-14,Sport Gear,Sports,59.99,1,59.99,Asia,C32565
2025-01-14,Widget Pro,Electronics,29.99,1,29.99,Europe,C28095
2025-01-14,Beauty Kit,Beauty,34.99,2,69.98,North America,C29114
2025-01-14,Home Set,Home & Garden,89.99,2,179.98,LATAM,C74456
2025-01-14,Home Set,Home & Garden,89.99,3,269.97,North America,C10722
2025-01-14,Widget Pro,Electronics,29.99,2,59.98,LATAM,C90675
2025-01-14,Sport Gear,Sports,59.99,4,239.96,Oceania,C14706
2025-01-14,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C67980
2025-01-14,Sport Gear,Sports,59.99,1,59.99,Oceania,C95592
2025-01-14,Sport Gear,Sports,59.99,1,59.99,Oceania,C75000
2025-01-14,Gadget X,Electronics,49.99,1,49.99,Europe,C10088
2025-01-14,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C66553
2025-01-14,Beauty Kit,Beauty,34.99,2,69.98,Asia,C89754
2025-01-14,Home Set,Home & Garden,89.99,1,89.99,Oceania,C32469
2025-01-14,Book Bundle,Books,19.99,5,99.95,Asia,C79893
2025-01-14,Beauty Kit,Beauty,34.99,1,34.99,North America,C29102
2025-01-14,Sport Gear,Sports,59.99,1,59.99,LATAM,C83225
2025-01-14,Gadget X,Electronics,49.99,1,49.99,LATAM,C79407
2025-01-14,Home Set,Home & Garden,89.99,2,179.98,North America,C12005
2025-01-14,Widget Pro,Electronics,29.99,5,149.95,North America,C35496
2025-01-14,Gadget X,Electronics,49.99,1,49.99,Asia,C28082
2025-01-15,Gadget X,Electronics,49.99,1,49.99,Asia,C80165
2025-01-15,Home Set,Home & Garden,89.99,4,359.96,Oceania,C28996
2025-01-15,Gadget X,Electronics,49.99,1,49.99,Oceania,C32142
2025-01-15,Gadget X,Electronics,49.99,1,49.99,LATAM,C20361
2025-01-15,Book Bundle,Books,19.99,1,19.99,LATAM,C65533
2025-01-15,Gadget X,Electronics,49.99,2,99.98,Asia,C82509
2025-01-15,Beauty Kit,Beauty,34.99,2,69.98,Asia,C57642
2025-01-15,Book Bundle,Books,19.99,3,59.97,North America,C20174
2025-01-15,Beauty Kit,Beauty,34.99,1,34.99,Asia,C37417
2025-01-15,Widget Pro,Electronics,29.99,1,29.99,Oceania,C57572
2025-01-15,Widget Pro,Electronics,29.99,3,89.97,North America,C82391
2025-01-15,Gadget X,Electronics,49.99,2,99.98,North America,C77576
2025-01-15,Widget Pro,Electronics,29.99,1,29.99,LATAM,C57526
2025-01-15,Book Bundle,Books,19.99,1,19.99,North America,C50751
2025-01-15,Sport Gear,Sports,59.99,1,59.99,Europe,C61619
2025-01-15,Gadget X,Electronics,49.99,2,99.98,Europe,C75175
2025-01-15,Sport Gear,Sports,59.99,1,59.99,Asia,C21968
2025-01-15,Beauty Kit,Beauty,34.99,3,104.97,Oceania,C28919
2025-01-15,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C85898
2025-01-15,Book Bundle,Books,19.99,3,59.97,LATAM,C87943
2025-01-15,Widget Pro,Electronics,29.99,1,29.99,North America,C31413
2025-01-15,Beauty Kit,Beauty,34.99,4,139.96,Asia,C57538
2025-01-15,Sport Gear,Sports,59.99,3,179.97,Oceania,C62868
2025-01-15,Gadget X,Electronics,49.99,1,49.99,LATAM,C37972
2025-01-15,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C70238
2025-01-16,Sport Gear,Sports,59.99,3,179.97,North America,C96575
2025-01-16,Home Set,Home & Garden,89.99,5,449.95,LATAM,C27239
2025-01-16,Widget Pro,Electronics,29.99,1,29.99,Oceania,C59341
2025-01-16,Gadget X,Electronics,49.99,1,49.99,LATAM,C27632
2025-01-16,Sport Gear,Sports,59.99,2,119.98,Oceania,C92115
2025-01-16,Beauty Kit,Beauty,34.99,3,104.97,Oceania,C22747
2025-01-16,Sport Gear,Sports,59.99,2,119.98,Asia,C36356
2025-01-16,Home Set,Home & Garden,89.99,3,269.97,North America,C64066
2025-01-16,Home Set,Home & Garden,89.99,1,89.99,LATAM,C80881
2025-01-16,Beauty Kit,Beauty,34.99,1,34.99,Europe,C16984
2025-01-16,Gadget X,Electronics,49.99,3,149.97,North America,C79838
2025-01-16,Beauty Kit,Beauty,34.99,4,139.96,Oceania,C87594
2025-01-16,Book Bundle,Books,19.99,1,19.99,Oceania,C16405
2025-01-16,Sport Gear,Sports,59.99,2,119.98,LATAM,C29956
2025-01-16,Sport Gear,Sports,59.99,5,299.95,LATAM,C15088
2025-01-16,Widget Pro,Electronics,29.99,2,59.98,Oceania,C86887
2025-01-16,Home Set,Home & Garden,89.99,1,89.99,LATAM,C71732
2025-01-16,Book Bundle,Books,19.99,4,79.96,North America,C50779
2025-01-16,Book Bundle,Books,19.99,1,19.99,Europe,C64713
2025-01-16,Widget Pro,Electronics,29.99,3,89.97,Asia,C29347
2025-01-16,Home Set,Home & Garden,89.99,2,179.98,Europe,C91182
2025-01-16,Home Set,Home & Garden,89.99,5,449.95,Europe,C14068
2025-01-16,Sport Gear,Sports,59.99,1,59.99,North America,C94605
2025-01-16,Sport Gear,Sports,59.99,5,299.95,LATAM,C81804
2025-01-16,Gadget X,Electronics,49.99,3,149.97,Asia,C96672
2025-01-17,Beauty Kit,Beauty,34.99,4,139.96,Europe,C47283
2025-01-17,Beauty Kit,Beauty,34.99,4,139.96,LATAM,C16062
2025-01-17,Widget Pro,Electronics,29.99,2,59.98,Asia,C79942
2025-01-17,Widget Pro,Electronics,29.99,3,89.97,Oceania,C38085
2025-01-17,Book Bundle,Books,19.99,2,39.98,LATAM,C93462
2025-01-17,Home Set,Home & Garden,89.99,3,269.97,LATAM,C56414
2025-01-17,Sport Gear,Sports,59.99,2,119.98,North America,C78772
2025-01-17,Book Bundle,Books,19.99,1,19.99,North America,C82258
2025-01-17,Home Set,Home & Garden,89.99,4,359.96,LATAM,C85978
2025-01-17,Book Bundle,Books,19.99,2,39.98,Oceania,C91870
2025-01-17,Book Bundle,Books,19.99,2,39.98,LATAM,C29299
2025-01-17,Book Bundle,Books,19.99,3,59.97,LATAM,C86186
2025-01-17,Widget Pro,Electronics,29.99,4,119.96,Europe,C78505
2025-01-17,Widget Pro,Electronics,29.99,1,29.99,Europe,C53522
2025-01-17,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C99726
2025-01-17,Home Set,Home & Garden,89.99,1,89.99,Oceania,C63462
2025-01-17,Widget Pro,Electronics,29.99,2,59.98,LATAM,C29105
2025-01-17,Sport Gear,Sports,59.99,1,59.99,Europe,C90192
2025-01-17,Gadget X,Electronics,49.99,3,149.97,Asia,C30417
2025-01-18,Book Bundle,Books,19.99,2,39.98,LATAM,C42070
2025-01-18,Book Bundle,Books,19.99,1,19.99,Oceania,C44094
2025-01-18,Sport Gear,Sports,59.99,3,179.97,Asia,C97753
2025-01-18,Widget Pro,Electronics,29.99,1,29.99,North America,C49894
2025-01-18,Book Bundle,Books,19.99,1,19.99,Europe,C17698
2025-01-18,Sport Gear,Sports,59.99,1,59.99,LATAM,C92524
2025-01-18,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C13722
