date,product_name,category,unit_price,quantity,total,region,customer_id
2025-01-03,Book Bundle,Books,19.99,4,79.96,North America,C67286
2025-01-03,Book Bundle,Books,19.99,1,19.99,Oceania,C18781
2025-01-03,Home Set,Home & Garden,89.99,1,89.99,Europe,C75955
2025-01-03,Home Set,Home & Garden,89.99,4,359.96,LATAM,C91737
2025-01-03,Beauty Kit,Beauty,34.99,4,139.96,Oceania,C19705
2025-01-03,Home Set,Home & Garden,89.99,1,89.99,North America,C25475
2025-01-03,Widget Pro,Electronics,29.99,1,29.99,Asia,C83900
2025-01-03,Book Bundle,Books,19.99,1,19.99,Oceania,C71251
2025-01-03,Beauty Kit,Beauty,34.99,2,69.98,LATAM,C16448
2025-01-03,Book Bundle,Books,19.99,1,19.99,Oceania,C74784
2025-01-03,Home Set,Home & Garden,89.99,1,89.99,Asia,C36636
2025-01-03,Book Bundle,Books,19.99,2,39.98,Oceania,C25518
2025-01-03,Gadget X,Electronics,49.99,1,49.99,Oceania,C84331
2025-01-03,Gadget X,Electronics,49.99,2,99.98,Oceania,C97300
2025-01-03,Gadget X,Electronics,49.99,1,49.99,LATAM,C82341
2025-01-03,Home Set,Home & Garden,89.99,3,269.97,Asia,C50619
2025-01-03,Home Set,Home & Garden,89.99,1,89.99,North America,C72199
2025-01-03,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C95417
2025-01-03,Beauty Kit,Beauty,34.99,1,34.99,Europe,C30572
2025-01-03,Book Bundle,Books,19.99,1,19.99,Oceania,C58988
2025-01-04,Sport Gear,Sports,59.99,4,239.96,North America,C89853
2025-01-04,Sport Gear,Sports,59.99,2,119.98,Europe,C49118
2025-01-04,Book Bundle,Books,19.99,4,79.96,Europe,C90854
2025-01-04,Book Bundle,Books,19.99,3,59.97,Oceania,C46096
2025-01-04,Gadget X,Electronics,49.99,1,49.99,North America,C26127
2025-01-04,Beauty Kit,Beauty,34.99,4,139.96,Oceania,C75203
2025-01-04,Book Bundle,Books,19.99,1,19.99,Oceania,C18868
2025-01-04,Beauty Kit,Beauty,34.99,2,69.98,Europe,C76369
2025-01-04,Home Set,Home & Garden,89.99,3,269.97,North America,C19205
2025-01-04,Sport Gear,Sports,59.99,3,179.97,LATAM,C25665
2025-01-04,Book Bundle,Books,19.99,1,19.99,Oceania,C72829
2025-01-04,Beauty Kit,Beauty,34.99,3,104.97,Europe,C42152
2025-01-04,Beauty Kit,Beauty,34.99,3,104.97,Oceania,C96410
2025-01-04,Home Set,Home & Garden,89.99,2,179.98,Oceania,C57501
2025-01-04,Book Bundle,Books,19.99,1,19.99,Asia,C93249
2025-01-04,Home Set,Home & Garden,89.99,1,89.99,LATAM,C51204
2025-01-04,Gadget X,Electronics,49.99,4,199.96,Asia,C15194
2025-01-04,Gadget X,Electronics,49.99,2,99.98,LATAM,C86887
2025-01-04,Widget Pro,Electronics,29.99,2,59.98,LATAM,C38576
2025-01-05,Beauty Kit,Beauty,34.99,3,104.97,Asia,C68601
2025-01-05,Sport Gear,Sports,59.99,4,239.96,Europe,C44111
2025-01-05,Sport Gear,Sports,59.99,5,299.95,Oceania,C98165
2025-01-05,Beauty Kit,Beauty,34.99,3,104.97,LATAM,C69783
2025-01-05,Beauty Kit,Beauty,34.99,1,34.99,Europe,C51973
2025-01-05,Sport Gear,Sports,59.99,2,119.98,North America,C84551
2025-01-05,Sport Gear,Sports,59.99,1,59.99,Europe,C23939
2025-01-05,Sport Gear,Sports,59.99,1,59.99,Asia,C82589
2025-01-05,Book Bundle,Books,19.99,2,39.98,Asia,C24495
2025-01-05,Home Set,Home & Garden,89.99,1,89.99,North America,C94072
2025-01-05,Home Set,Home & Garden,89.99,1,89.99,Asia,C35164
2025-01-05,Beauty Kit,Beauty,34.99,2,69.98,Asia,C50976
2025-01-05,Widget Pro,Electronics,29.99,2,59.98,Asia,C40637
2025-01-05,Gadget X,Electronics,49.99,1,49.99,Europe,C12069
2025-01-05,Sport Gear,Sports,59.99,1,59.99,Oceania,C40379
2025-01-05,Beauty Kit,Beauty,34.99,2,69.98,Europe,C23916
2025-01-05,Home Set,Home & Garden,89.99,2,179.98,Oceania,C97709
2025-01-05,Widget Pro,Electronics,29.99,3,89.97,Asia,C23177
2025-01-05,Book Bundle,Books,19.99,2,39.98,LATAM,C24131
2025-01-06,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C58189
2025-01-06,Sport Gear,Sports,59.99,4,239.96,Oceania,C92607
2025-01-06,Home Set,Home & Garden,89.99,4,359.96,North America,C51726
2025-01-06,Gadget X,Electronics,49.99,1,49.99,LATAM,C55712
2025-01-06,Gadget X,Electronics,49.99,1,49.99,Oceania,C97353
2025-01-06,Book Bundle,Books,19.99,5,99.95,North America,C46907
2025-01-06,Gadget X,Electronics,49.99,4,199.96,Oceania,C56510
2025-01-06,Book Bundle,Books,19.99,1,19.99,Asia,C46309
2025-01-06,Beauty Kit,Beauty,34.99,2,69.98,North America,C65552
2025-01-06,Book Bundle,Books,19.99,1,19.99,Asia,C28266
2025-01-06,Gadget X,Electronics,49.99,1,49.99,LATAM,C90284
2025-01-06,Home Set,Home & Garden,89.99,2,179.98,Oceania,C28483
2025-01-06,Home Set,Home & Garden,89.99,2,179.98,Asia,C64233
2025-01-06,Gadget X,Electronics,49.99,1,49.99,Oceania,C71790
2025-01-06,Book Bundle,Books,19.99,1,19.99,Europe,C57840
2025-01-06,Gadget X,Electronics,49.99,1,49.99,Oceania,C63566
2025-01-06,Sport Gear,Sports,59.99,4,239.96,Oceania,C64489
2025-01-06,Book Bundle,Books,19.99,4,79.96,LATAM,C13101
2025-01-06,Home Set,Home & Garden,89.99,1,89.99,Asia,C95884
2025-01-06,Sport Gear,Sports,59.99,1,59.99,Asia,C70479
2025-01-06,Sport Gear,Sports,59.99,2,119.98,North America,C81416
2025-01-06,Book Bundle,Books,19.99,3,59.97,Europe,C37457
2025-01-06,Gadget X,Electronics,49.99,2,99.98,North America,C74156
2025-01-06,Book Bundle,Books,19.99,1,19.99,Europe,C52121
2025-01-06,Gadget X,Electronics,49.99,4,199.96,Oceania,C25716
2025-01-06,Home Set,Home & Garden,89.99,2,179.98,North America,C59834
2025-01-06,Gadget X,Electronics,49.99,2,99.98,North America,C91069
2025-01-06,Home Set,Home & Garden,89.99,1,89.99,Europe,C68572
2025-01-07,Book Bundle,Books,19.99,2,39.98,North America,C93751
2025-01-07,Widget Pro,Electronics,29.99,3,89.97,Oceania,C95532
2025-01-07,Gadget X,Electronics,49.99,1,49.99,Europe,C63391
2025-01-07,Beauty Kit,Beauty,34.99,3,104.97,Oceania,C13362
2025-01-07,Gadget X,Electronics,49.99,3,149.97,Oceania,C67898
2025-01-07,Widget Pro,Electronics,29.99,1,29.99,Europe,C42826
2025-01-07,Sport Gear,Sports,59.99,3,179.97,Europe,C66864
2025-01-07,Gadget X,Electronics,49.99,2,99.98,Europe,C98550
2025-01-07,Sport Gear,Sports,59.99,2,119.98,Europe,C71247
2025-01-07,Widget Pro,Electronics,29.99,3,89.97,Europe,C48914
2025-01-07,Sport Gear,Sports,59.99,5,299.95,LATAM,C44385
2025-01-07,Book Bundle,Books,19.99,1,19.99,Asia,C84160
2025-01-07,Sport Gear,Sports,59.99,1,59.99,LATAM,C62154
2025-01-07,Beauty Kit,Beauty,34.99,4,139.96,Asia,C75024
2025-01-07,Beauty Kit,Beauty,34.99,3,104.97,LATAM,C41637
2025-01-07,Widget Pro,Electronics,29.99,2,59.98,Europe,C66689
2025-01-07,Widget Pro,Electronics,29.99,1,29.99,LATAM,C21047
2025-01-07,Home Set,Home & Garden,89.99,3,269.97,Oceania,C60691
2025-01-07,Book Bundle,Books,19.99,1,19.99,Oceania,C49319
2025-01-07,Widget Pro,Electronics,29.99,1,29.99,North America,C93733
2025-01-07,Home Set,Home & Garden,89.99,2,179.98,Oceania,C92359
2025-01-07,Book Bundle,Books,19.99,3,59.97,Oceania,C50617
2025-01-07,Widget Pro,Electronics,29.99,2,59.98,Oceania,C63433
2025-01-07,Home Set,Home & Garden,89.99,2,179.98,Europe,C63024
2025-01-07,Sport Gear,Sports,59.99,1,59.99,LATAM,C50466
2025-01-07,Book Bundle,Books,19.99,1,19.99,Europe,C62285
2025-01-07,Sport Gear,Sports,59.99,3,179.97,Asia,C21757
2025-01-07,Home Set,Home & Garden,89.99,1,89.99,North America,C28372
2025-01-08,Widget Pro,Electronics,29.99,4,119.96,Asia,C95969
2025-01-08,Beauty Kit,Beauty,34.99,2,69.98,North America,C96597
2025-01-08,Book Bundle,Books,19.99,1,19.99,Asia,C94805
2025-01-08,Book Bundle,Books,19.99,1,19.99,North America,C50997
2025-01-08,Beauty Kit,Beauty,34.99,1,34.99,Europe,C17608
2025-01-08,Book Bundle,Books,19.99,3,59.97,Oceania,C25782
2025-01-08,Sport Gear,Sports,59.99,1,59.99,North America,C41543
2025-01-08,Widget Pro,Electronics,29.99,1,29.99,Asia,C62467
2025-01-08,Sport Gear,Sports,59.99,1,59.99,Europe,C72012
2025-01-08,Beauty Kit,Beauty,34.99,4,139.96,North America,C38510
2025-01-08,Beauty Kit,Beauty,34.99,1,34.99,Asia,C58236
2025-01-08,Book Bundle,Books,19.99,1,19.99,North America,C90830
2025-01-08,Gadget X,Electronics,49.99,2,99.98,LATAM,C37414
2025-01-08,Book Bundle,Books,19.99,1,19.99,North America,C20173
2025-01-08,Gadget X,Electronics,49.99,3,149.97,LATAM,C38870
2025-01-08,Book Bundle,Books,19.99,3,59.97,Oceania,C56756
2025-01-08,Beauty Kit,Beauty,34.99,2,69.98,LATAM,C79440
2025-01-08,Sport Gear,Sports,59.99,3,179.97,Asia,C90920
2025-01-08,Book Bundle,Books,19.99,1,19.99,Europe,C38969
2025-01-08,Beauty Kit,Beauty,34.99,2,69.98,LATAM,C77143
2025-01-08,Sport Gear,Sports,59.99,4,239.96,Oceania,C29000
2025-01-08,Widget Pro,Electronics,29.99,3,89.97,LATAM,C16421
2025-01-08,Home Set,Home & Garden,89.99,1,89.99,Europe,C11625
2025-01-08,Home Set,Home & Garden,89.99,2,179.98,Asia,C97635
2025-01-08,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C68036
2025-01-08,Home Set,Home & Garden,89.99,1,89.99,North America,C68500
2025-01-08,Book Bundle,Books,19.99,3,59.97,Oceania,C40516
2025-01-09,Gadget X,Electronics,49.99,3,149.97,Oceania,C22849
2025-01-09,Sport Gear,Sports,59.99,3,179.97,Oceania,C97218
2025-01-09,Sport Gear,Sports,59.99,1,59.99,Europe,C20489
2025-01-09,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C69436
2025-01-09,Home Set,Home & Garden,89.99,3,269.97,Asia,C45972
2025-01-09,Sport Gear,Sports,59.99,1,59.99,Oceania,C45024
2025-01-09,Gadget X,Electronics,49.99,2,99.98,Oceania,C48379
2025-01-09,Home Set,Home & Garden,89.99,1,89.99,North America,C83647
2025-01-09,Book Bundle,Books,19.99,1,19.99,North America,C95165
2025-01-09,Gadget X,Electronics,49.99,2,99.98,LATAM,C47658
2025-01-09,Book Bundle,Books,19.99,1,19.99,LATAM,C11546
2025-01-09,Sport Gear,Sports,59.99,1,59.99,LATAM,C79304
2025-01-09,Home Set,Home & Garden,89.99,2,179.98,Oceania,C55793
2025-01-09,Book Bundle,Books,19.99,2,39.98,Europe,C76890
2025-01-09,Gadget X,Electronics,49.99,2,99.98,North America,C44073
2025-01-09,Beauty Kit,Beauty,34.99,1,34.99,Asia,C65980
2025-01-09,Widget Pro,Electronics,29.99,2,59.98,Oceania,C63640
2025-01-10,Book Bundle,Books,19.99,1,19.99,Europe,C10674
2025-01-10,Widget Pro,Electronics,29.99,1,29.99,North America,C56950
2025-01-10,Book Bundle,Books,19.99,1,19.99,Europe,C16738
2025-01-10,Beauty Kit,Beauty,34.99,2,69.98,Oceania,C16221
2025-01-10,Book Bundle,Books,19.99,2,39.98,Europe,C89090
2025-01-10,Book Bundle,Books,19.99,1,19.99,LATAM,C74048
2025-01-10,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C93885
2025-01-10,Home Set,Home & Garden,89.99,4,359.96,Asia,C81833
2025-01-10,Widget Pro,Electronics,29.99,2,59.98,North America,C24751
2025-01-10,Widget Pro,Electronics,29.99,2,59.98,Oceania,C25047
2025-01-10,Gadget X,Electronics,49.99,1,49.99,North America,C60336
2025-01-10,Sport Gear,Sports,59.99,3,179.97,Europe,C14995
2025-01-10,Gadget X,Electronics,49.99,2,99.98,North America,C12127
2025-01-10,Widget Pro,Electronics,29.99,2,59.98,North America,C48047
2025-01-10,Book Bundle,Books,19.99,5,99.95,LATAM,C13634
2025-01-10,Sport Gear,Sports,59.99,4,239.96,LATAM,C32851
2025-01-10,Widget Pro,Electronics,29.99,3,89.97,Oceania,C89094
2025-01-10,Gadget X,Electronics,49.99,1,49.99,LATAM,C52808
2025-01-10,Beauty Kit,Beauty,34.99,1,34.99,Asia,C62031
2025-01-10,Sport Gear,Sports,59.99,2,119.98,Europe,C75421
2025-01-10,Book Bundle,Books,19.99,3,59.97,Asia,C16939
2025-01-10,Book Bundle,Books,19.99,1,19.99,Asia,C37641
2025-01-10,Home Set,Home & Garden,89.99,3,269.97,Europe,C34560
2025-01-10,Sport Gear,Sports,59.99,1,59.99,North America,C49108
2025-01-10,Gadget X,Electronics,49.99,2,99.98,Asia,C87099
2025-01-10,Widget Pro,Electronics,29.99,3,89.97,LATAM,C19242
2025-01-10,Widget Pro,Electronics,29.99,2,59.98,LATAM,C60857
2025-01-11,Beauty Kit,Beauty,34.99,1,34.99,Europe,C58737
2025-01-11,Widget Pro,Electronics,29.99,3,89.97,North America,C49681
2025-01-11,Home Set,Home & Garden,89.99,1,89.99,Oceania,C98748
2025-01-11,Sport Gear,Sports,59.99,1,59.99,LATAM,C15302
2025-01-11,Sport Gear,Sports,59.99,1,59.99,Asia,C50460
2025-01-11,Home Set,Home & Garden,89.99,1,89.99,North America,C69319
2025-01-11,Widget Pro,Electronics,29.99,4,119.96,Europe,C27202
2025-01-11,Beauty Kit,Beauty,34.99,1,34.99,Asia,C90228
2025-01-11,Book Bundle,Books,19.99,1,19.99,LATAM,C35617
2025-01-11,Widget Pro,Electronics,29.99,1,29.99,North America,C23266
2025-01-11,Home Set,Home & Garden,89.99,3,269.97,North America,C39364
2025-01-11,Home Set,Home & Garden,89.99,4,359.96,North America,C34930
2025-01-11,Sport Gear,Sports,59.99,1,59.99,Europe,C22604
2025-01-11,Beauty Kit,Beauty,34.99,5,174.95,North America,C71086
2025-01-11,Book Bundle,Books,19.99,3,59.97,Europe,C64442
2025-01-11,Book Bundle,Books,19.99,4,79.96,Europe,C39045
2025-01-11,Sport Gear,Sports,59.99,1,59.99,Asia,C84793
2025-01-11,Widget Pro,Electronics,29.99,1,29.99,Oceania,C65813
2025-01-11,Beauty Kit,Beauty,34.99,1,34.99,North America,C19463
2025-01-12,Widget Pro,Electronics,29.99,2,59.98,Asia,C55967
2025-01-12,Gadget X,Electronics,49.99,4,199.96,North America,C80751
2025-01-12,Home Set,Home & Garden,89.99,3,269.97,LATAM,C13563
2025-01-12,Home Set,Home & Garden,89.99,1,89.99,Asia,C49906
2025-01-12,Beauty Kit,Beauty,34.99,2,69.98,Oceania,C30568
2025-01-12,Book Bundle,Books,19.99,1,19.99,Europe,C92550
2025-01-12,Gadget X,Electronics,49.99,1,49.99,Oceania,C12433
2025-01-12,Widget Pro,Electronics,29.99,1,29.99,Asia,C58580
2025-01-12,Home Set,Home & Garden,89.99,1,89.99,Asia,C90434
2025-01-12,Book Bundle,Books,19.99,1,19.99,LATAM,C99731
2025-01-12,Home Set,Home & Garden,89.99,1,89.99,Europe,C62499
2025-01-12,Sport Gear,Sports,59.99,1,59.99,Asia,C77441
2025-01-12,Home Set,Home & Garden,89.99,2,179.98,Oceania,C53780
2025-01-12,Home Set,Home & Garden,89.99,4,359.96,Europe,C13873
2025-01-12,Beauty Kit,Beauty,34.99,2,69.98,Asia,C18073
2025-01-12,Home Set,Home & Garden,89.99,1,89.99,Europe,C78669
2025-01-12,Widget Pro,Electronics,29.99,4,119.96,Oceania,C17619
2025-01-13,Beauty Kit,Beauty,34.99,1,34.99,North America,C18273
2025-01-13,Gadget X,Electronics,49.99,1,49.99,Oceania,C33054
2025-01-13,Widget Pro,Electronics,29.99,3,89.97,Oceania,C82545
2025-01-13,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C71162
2025-01-13,Sport Gear,Sports,59.99,2,119.98,Oceania,C40331
2025-01-13,Widget Pro,Electronics,29.99,2,59.98,Europe,C10236
2025-01-13,Gadget X,Electronics,49.99,4,199.96,LATAM,C18832
2025-01-13,Gadget X,Electronics,49.99,2,99.98,Europe,C86785
2025-01-13,Home Set,Home & Garden,89.99,5,449.95,Asia,C76530
2025-01-13,Book Bundle,Books,19.99,2,39.98,LATAM,C83978
2025-01-13,Book Bundle,Books,19.99,1,19.99,Europe,C37939
2025-01-13,Widget Pro,Electronics,29.99,1,29.99,LATAM,C23031
2025-01-13,Sport Gear,Sports,59.99,2,119.98,Oceania,C88417
2025-01-13,Home Set,Home & Garden,89.99,1,89.99,North America,C14937
2025-01-13,Book Bundle,Books,19.99,2,39.98,Europe,C80386
2025-01-13,Book Bundle,Books,19.99,1,19.99,Europe,C96571
2025-01-13,Home Set,Home & Garden,89.99,1,89.99,Oceania,C40710
2025-01-13,Sport Gear,Sports,59.99,1,59.99,North America,C27525
2025-01-13,Gadget X,Electronics,49.99,1,49.99,Europe,C13498
2025-01-13,Sport Gear,Sports,59.99,2,119.98,LATAM,C69703
2025-01-13,Home Set,Home & Garden,89.99,1,89.99,Europe,C32658
2025-01-13,Home Set,Home & Garden,89.99,2,179.98,Asia,C50569
2025-01-13,Book Bundle,Books,19.99,1,19.99,Asia,C33119
2025-01-13,Sport Gear,Sports,59.99,1,59.99,LATAM,C73218
2025-01-13,Book Bundle,Books,19.99,2,39.98,Oceania,C46933
2025-01-13,Book Bundle,Books,19.99,1,19.99,Asia,C99348
2025-01-13,Beauty Kit,Beauty,34.99,4,139.96,Asia,C88820
2025-01-13,Beauty Kit,Beauty,34.99,1,34.99,Europe,C59992
2025-01-13,Beauty Kit,Beauty,34.99,1,34.99,Europe,C32629
2025-01-14,Beauty Kit,Beauty,34.99,3,104.97,Oceania,C50021
2025-01-14,Sport Gear,Sports,59.99,3,179.97,LATAM,C23536
2025-01-14,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C10087
2025-01-14,Widget Pro,Electronics,29.99,1,29.99,Oceania,C47748
2025-01-14,Sport Gear,Sports,59.99,1,59.99,Asia,C88541
2025-01-14,Beauty Kit,Beauty,34.99,5,174.95,Asia,C89518
2025-01-14,Sport Gear,Sports,59.99,1,59.99,Europe,C20818
2025-01-14,Beauty Kit,Beauty,34.99,2,69.98,North America,C58053
2025-01-14,Home Set,Home & Garden,89.99,1,89.99,North America,C86497
2025-01-14,Beauty Kit,Beauty,34.99,1,34.99,North America,C41338
2025-01-14,Home Set,Home & Garden,89.99,1,89.99,LATAM,C77169
2025-01-14,Sport Gear,Sports,59.99,1,59.99,Europe,C50876
2025-01-14,Book Bundle,Books,19.99,2,39.98,LATAM,C54744
2025-01-14,Widget Pro,Electronics,29.99,2,59.98,Asia,C90416
2025-01-14,Home Set,Home & Garden,89.99,3,269.97,Asia,C87328
2025-01-14,Beauty Kit,Beauty,34.99,3,104.97,Asia,C45089
2025-01-14,Beauty Kit,Beauty,34.99,3,104.97,North America,C64803
2025-01-14,Book Bundle,Books,19.99,2,39.98,Europe,C70365
2025-01-14,Home Set,Home & Garden,89.99,2,179.98,Europe,C13738
2025-01-14,Widget Pro,Electronics,29.99,5,149.95,LATAM,C72974
2025-01-14,Book Bundle,Books,19.99,1,19.99,Oceania,C65830
2025-01-15,Book Bundle,Books,19.99,2,39.98,LATAM,C75921
2025-01-15,Book Bundle,Books,19.99,2,39.98,Europe,C87593
2025-01-15,Sport Gear,Sports,59.99,1,59.99,North America,C32460
2025-01-15,Home Set,Home & Garden,89.99,2,179.98,Asia,C25167
2025-01-15,Widget Pro,Electronics,29.99,1,29.99,Asia,C25990
2025-01-15,Home Set,Home & Garden,89.99,2,179.98,North America,C34833
2025-01-15,Book Bundle,Books,19.99,1,19.99,North America,C97339
2025-01-15,Sport Gear,Sports,59.99,3,179.97,Oceania,C73608
2025-01-15,Home Set,Home & Garden,89.99,1,89.99,Asia,C70791
2025-01-15,Sport Gear,Sports,59.99,1,59.99,North America,C52637
2025-01-15,Home Set,Home & Garden,89.99,1,89.99,North America,C82179
2025-01-15,Gadget X,Electronics,49.99,1,49.99,North America,C97229
2025-01-15,Sport Gear,Sports,59.99,2,119.98,Oceania,C31404
2025-01-15,Sport Gear,Sports,59.99,2,119.98,LATAM,C67560
2025-01-15,Sport Gear,Sports,59.99,1,59.99,LATAM,C80598
2025-01-15,Book Bundle,Books,19.99,2,39.98,Asia,C95070
2025-01-16,Beauty Kit,Beauty,34.99,2,69.98,North America,C39292
2025-01-16,Sport Gear,Sports,59.99,2,119.98,Oceania,C37982
2025-01-16,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C59046
2025-01-16,Gadget X,Electronics,49.99,1,49.99,LATAM,C69059
2025-01-16,Beauty Kit,Beauty,34.99,3,104.97,Europe,C66138
2025-01-16,Beauty Kit,Beauty,34.99,1,34.99,North America,C52708
2025-01-16,Gadget X,Electronics,49.99,3,149.97,Asia,C46959
2025-01-16,Home Set,Home & Garden,89.99,2,179.98,LATAM,C32073
2025-01-16,Sport Gear,Sports,59.99,1,59.99,North America,C58979
2025-01-16,Book Bundle,Books,19.99,1,19.99,LATAM,C21425
2025-01-16,Widget Pro,Electronics,29.99,2,59.98,Europe,C37666
2025-01-16,Home Set,Home & Garden,89.99,1,89.99,North America,C90996
2025-01-16,Widget Pro,Electronics,29.99,2,59.98,Asia,C61807
2025-01-16,Gadget X,Electronics,49.99,2,99.98,LATAM,C73611
2025-01-16,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C27678
2025-01-16,Sport Gear,Sports,59.99,1,59.99,Asia,C82669
2025-01-16,Widget Pro,Electronics,29.99,1,29.99,Oceania,C29810
2025-01-16,Beauty Kit,Beauty,34.99,1,34.99,Asia,C35699
2025-01-16,Book Bundle,Books,19.99,1,19.99,LATAM,C53472
2025-01-16,Widget Pro,Electronics,29.99,1,29.99,LATAM,C10199
2025-01-16,Gadget X,Electronics,49.99,2,99.98,LATAM,C96432
2025-01-17,Beauty Kit,Beauty,34.99,1,34.99,LATAM,C85689
2025-01-17,Book Bundle,Books,19.99,4,79.96,Asia,C13880
2025-01-17,Gadget X,Electronics,49.99,4,199.96,Asia,C57169
2025-01-17,Home Set,Home & Garden,89.99,1,89.99,Europe,C60361
2025-01-17,Book Bundle,Books,19.99,2,39.98,LATAM,C45672
2025-01-17,Beauty Kit,Beauty,34.99,1,34.99,Oceania,C26935
2025-01-17,Sport Gear,Sports,59.99,2,119.98,Europe,C54651
2025-01-17,Sport Gear,Sports,59.99,1,59.99,LATAM,C91942
2025-01-17,Sport Gear,Sports,59.99,1,59.99,Europe,C64156
2025-01-17,Book Bundle,Books,19.99,1,19.99,Asia,C93638
2025-01-17,Home Set,Home & Garden,89.99,1,89.99,Asia,C55113
2025-01-17,Home Set,Home & Garden,89.99,1,89.99,Europe,C44271
2025-01-17,Widget Pro,Electronics,29.99,1,29.99,LATAM,C41694
2025-01-17,Sport Gear,Sports,59.99,3,179.97,LATAM,C92462
2025-01-17,Book Bundle,Books,19.99,3,59.97,North America,C26180
2025-01-18,Book Bundle,Books,19.99,3,59.97,Oceania,C77256
2025-01-18,Widget Pro,Electronics,29.99,4,119.96,LATAM,C69923
2025-01-18,Widget Pro,Electronics,29.99,2,59.98,Europe,C12954
2025-01-18,Book Bundle,Books,19.99,1,19.99,LATAM,C27883
2025-01-18,Sport Gear,Sports,59.99,1,59.99,North America,C87627
2025-01-18,Book Bundle,Books,19.99,1,19.99,LATAM,C88652
2025-01-18,Sport Gear,Sports,59.99,2,119.98,Asia,C25390
2025-01-18,Beauty Kit,Beauty,34.99,3,104.97,North America,C78160
2025-01-18,Gadget X,Electronics,49.99,3,149.97,Asia,C24626
2025-01-18,Beauty Kit,Beauty,34.99,3,104.97,Oceania,C25553
