customer_id,monetary,first_order,last_order,frequency,recency_days,segment
C11484,49.99,2025-12-28,2025-12-28,1,123,At Risk
C11497,49.99,2026-03-30,2026-03-30,1,31,New
C11500,89.99,2025-07-29,2025-07-29,1,275,At Risk
C11502,179.98,2026-03-11,2026-03-11,1,50,Loyal
C11521,119.98,2026-01-22,2026-01-22,1,98,New
C11527,29.99,2026-01-10,2026-01-10,1,110,New
C11528,149.97,2025-06-15,2025-06-15,1,319,At Risk
C11533,119.96,2025-12-27,2025-12-27,1,124,At Risk
C11538,199.96,2025-05-27,2025-05-27,1,338,At Risk
C11544,119.98,2026-04-16,2026-04-16,1,14,New
C11546,79.98,2025-01-09,2025-03-09,2,417,At Risk
C11549,179.98,2026-03-26,2026-03-26,1,35,Loyal
C11559,19.99,2025-01-21,2025-01-21,1,464,At Risk
C11569,49.99,2025-08-14,2025-08-14,1,259,At Risk
C11583,69.98,2025-10-19,2025-10-19,1,193,At Risk
C11595,169.95,2025-03-04,2025-07-04,2,300,At Risk
C11601,104.97,2025-09-17,2025-09-17,1,225,At Risk
C11614,89.99,2025-03-24,2025-03-24,1,402,At Risk
C11621,119.98,2025-11-01,2025-11-01,1,180,At Risk
C11625,89.99,2025-01-08,2025-01-08,1,477,At Risk
C11635,34.99,2025-06-18,2025-06-18,1,316,At Risk
C11637,34.99,2026-01-26,2026-01-26,1,94,New
C11641,89.99,2025-04-15,2025-04-15,1,380,At Risk
C11644,59.99,2025-08-04,2025-08-04,1,269,At Risk
C11663,69.98,2025-01-01,2025-01-01,1,484,At Risk
C11678,99.98,2026-03-04,2026-03-04,1,57,New
C11680,89.97,2026-01-21,2026-01-21,1,99,New
C11681,49.99,2025-08-23,2025-08-23,1,250,At Risk
C11690,59.99,2025-08-18,2025-08-18,1,255,At Risk
C11692,89.99,2026-03-04,2026-03-04,1,57,New
C11719,39.98,2026-03-05,2026-03-05,1,56,New
C11754,89.99,2025-09-14,2025-09-14,1,228,At Risk
C11759,179.97,2026-02-26,2026-02-26,1,63,New
C11769,34.99,2025-09-22,2025-09-22,1,220,At Risk
C11788,359.96,2025-04-15,2025-04-15,1,380,At Risk
C11797,34.99,2025-12-08,2025-12-08,1,143,At Risk
C11801,119.98,2026-01-25,2026-01-25,1,95,New
C11810,49.99,2026-01-10,2026-01-10,1,110,New
C11829,139.96,2026-03-22,2026-03-22,1,39,New
C11831,59.98,2025-01-01,2025-01-01,1,484,At Risk
C11837,89.99,2026-02-22,2026-02-22,1,67,New
C11838,149.95,2025-04-11,2025-04-11,1,384,At Risk
C11842,79.96,2025-03-16,2025-03-16,1,410,At Risk
C11848,89.99,2025-11-12,2025-11-12,1,169,At Risk
C11853,79.96,2026-04-21,2026-04-21,1,9,New
C11862,69.98,2026-01-15,2026-01-15,1,105,New
C11869,179.97,2025-11-29,2025-11-29,1,152,At Risk
C11876,449.95,2025-11-26,2025-11-26,1,155,At Risk
C11897,99.98,2025-04-13,2025-04-13,1,382,At Risk
C11900,29.99,2025-08-17,2025-08-17,1,256,At Risk
C11903,29.99,2026-02-22,2026-02-22,1,67,New
C11931,69.98,2026-01-11,2026-01-11,1,109,New
C11938,59.98,2025-11-27,2025-11-27,1,154,At Risk
C11954,39.98,2025-11-25,2025-11-25,1,156,At Risk
C11968,34.99,2026-04-13,2026-04-13,1,17,New
C11975,49.99,2025-04-16,2025-04-16,1,379,At Risk
C11991,79.96,2026-04-16,2026-04-16,1,14,New
C11996,119.98,2025-10-28,2025-10-28,1,184,At Risk
C12000,59.99,2025-10-07,2025-10-07,1,205,At Risk
C12023,39.98,2026-04-09,2026-04-09,1,21,New
C12045,179.97,2026-01-23,2026-01-23,1,97,New
C12046,59.99,2025-11-13,2025-11-13,1,168,At Risk
C12061,39.98,2026-01-09,2026-01-09,1,111,New
C12066,34.99,2025-08-01,2025-08-01,1,272,At Risk
C12069,49.99,2025-01-05,2025-01-05,1,480,At Risk
C12084,119.98,2026-03-20,2026-03-20,1,41,New
C12086,89.99,2025-11-05,2025-11-05,1,176,At Risk
C12087,89.97,2025-11-25,2025-11-25,1,156,At Risk
C12090,19.99,2025-11-06,2025-11-06,1,175,At Risk
C12093,89.99,2025-02-08,2025-02-08,1,446,At Risk
C12113,79.96,2025-12-08,2025-12-08,1,143,At Risk
C12123,149.97,2026-02-17,2026-02-17,1,72,New
C12127,99.98,2025-01-10,2025-01-10,1,475,At Risk
C12133,29.99,2025-08-11,2025-08-11,1,262,At Risk
C12141,59.99,2026-01-01,2026-01-01,1,119,New
C12146,59.98,2026-04-24,2026-04-24,1,6,New
C12158,89.99,2026-03-11,2026-03-11,1,50,New
C12172,39.98,2025-11-21,2025-11-21,1,160,At Risk
C12179,39.98,2025-09-05,2025-09-05,1,237,At Risk
C12206,179.97,2025-10-31,2025-10-31,1,181,At Risk
C12210,19.99,2026-01-15,2026-01-15,1,105,New
C12218,104.97,2025-09-16,2025-09-16,1,226,At Risk
C12229,89.99,2025-06-16,2025-06-16,1,318,At Risk
C12246,119.98,2025-12-10,2025-12-10,1,141,At Risk
C12256,119.96,2025-05-06,2025-05-06,1,359,At Risk
C12262,59.99,2025-03-24,2025-03-24,1,402,At Risk
C12264,69.98,2025-01-23,2025-01-23,1,462,At Risk
C12269,179.98,2025-08-12,2025-08-12,1,261,At Risk
C12278,199.96,2025-03-25,2025-03-25,1,401,At Risk
C12288,179.98,2025-10-18,2025-10-18,1,194,At Risk
C12298,59.97,2026-02-23,2026-02-23,1,66,New
C12310,59.99,2025-05-16,2025-05-16,1,349,At Risk
C12326,49.99,2025-10-10,2025-10-10,1,202,At Risk
C12331,69.98,2025-08-26,2025-08-26,1,247,At Risk
C12334,29.99,2025-06-03,2025-06-03,1,331,At Risk
C12336,149.97,2025-06-18,2025-06-18,1,316,At Risk
C12339,19.99,2025-04-13,2025-04-13,1,382,At Risk
C12343,59.98,2025-01-21,2025-01-21,1,464,At Risk
C12344,59.98,2025-12-14,2025-12-14,1,137,At Risk
C12349,59.97,2025-08-12,2025-08-12,1,261,At Risk
C12350,179.98,2025-04-18,2025-04-18,1,377,At Risk
C12351,49.99,2025-12-10,2025-12-10,1,141,At Risk
C12383,119.96,2025-05-28,2025-05-28,1,337,At Risk
C12388,59.97,2025-05-15,2025-05-15,1,350,At Risk
C12394,29.99,2026-04-01,2026-04-01,1,29,New
C12396,34.99,2026-02-05,2026-02-05,1,84,New
C12403,109.97,2025-11-10,2026-01-01,2,119,Potential
C12409,19.99,2026-02-19,2026-02-19,1,70,New
C12414,59.99,2025-04-25,2025-04-25,1,370,At Risk
C12422,39.98,2025-03-19,2025-03-19,1,407,At Risk
C12424,99.98,2026-03-22,2026-03-22,1,39,New
C12425,64.98,2025-08-08,2026-04-17,2,13,Potential
C12433,49.99,2025-01-12,2025-01-12,1,473,At Risk
C12436,29.99,2025-04-28,2025-04-28,1,367,At Risk
C12441,29.99,2025-10-14,2025-10-14,1,198,At Risk
C12449,49.99,2025-03-15,2025-03-15,1,411,At Risk
C12455,89.99,2025-11-30,2025-11-30,1,151,At Risk
C12478,69.98,2025-10-21,2025-10-21,1,191,At Risk
C12486,59.98,2026-04-04,2026-04-04,1,26,New
C12491,79.96,2026-04-20,2026-04-20,1,10,New
C12510,209.97,2025-07-25,2026-03-15,2,46,Loyal
C12513,69.98,2025-05-14,2025-05-14,1,351,At Risk
C12518,104.97,2026-04-22,2026-04-22,1,8,New
C12538,149.97,2026-01-07,2026-04-20,2,10,Potential
C12555,119.96,2025-11-03,2025-11-03,1,178,At Risk
C12562,34.99,2025-08-01,2025-08-01,1,272,At Risk
C12579,89.97,2025-08-04,2025-08-04,1,269,At Risk
C12584,34.99,2025-08-15,2025-08-15,1,258,At Risk
C12601,34.99,2025-06-04,2025-06-04,1,330,At Risk
C12603,179.98,2026-01-13,2026-01-13,1,107,New
C12632,59.99,2025-02-03,2025-02-03,1,451,At Risk
C12639,19.99,2025-03-18,2025-03-18,1,408,At Risk
C12645,199.96,2025-12-29,2025-12-29,1,122,At Risk
C12668,49.99,2026-04-26,2026-04-26,1,4,New
C12678,59.97,2025-07-26,2025-07-26,1,278,At Risk
C12681,29.99,2025-01-19,2025-01-19,1,466,At Risk
C12686,34.99,2025-08-24,2025-08-24,1,249,At Risk
C12694,19.99,2026-04-02,2026-04-02,1,28,New
C12700,139.96,2025-12-28,2025-12-28,1,123,At Risk
C12724,89.99,2025-07-08,2025-07-08,1,296,At Risk
C12733,59.99,2026-04-18,2026-04-18,1,12,New
C12735,139.96,2025-09-08,2025-09-08,1,234,At Risk
C12747,89.99,2025-01-02,2025-01-02,1,483,At Risk
C12753,69.98,2025-06-17,2025-06-17,1,317,At Risk
C12754,29.99,2025-09-30,2025-09-30,1,212,At Risk
C12778,209.96,2025-06-04,2026-02-06,2,83,Potential
C12780,34.99,2025-07-17,2025-07-17,1,287,At Risk
C12802,19.99,2025-07-21,2025-07-21,1,283,At Risk
C12823,29.99,2025-02-03,2025-02-03,1,451,At Risk
C12829,269.97,2026-02-25,2026-02-25,1,64,New
C12832,19.99,2025-03-18,2025-03-18,1,408,At Risk
C12841,49.99,2025-01-24,2025-01-24,1,461,At Risk
C12852,104.97,2025-03-13,2025-03-13,1,413,At Risk
C12854,34.99,2025-04-11,2025-04-11,1,384,At Risk
C12863,89.98,2025-01-31,2025-07-03,2,301,At Risk
C12869,119.98,2026-03-11,2026-03-11,1,50,New
C12874,29.99,2026-03-24,2026-03-24,1,37,New
C12881,199.96,2025-06-09,2025-06-09,1,325,At Risk
C12891,89.99,2025-12-02,2025-12-02,1,149,At Risk
C12895,179.98,2026-02-10,2026-02-10,1,79,New
C12910,59.99,2025-09-24,2025-09-24,1,218,At Risk
C12917,199.96,2026-04-07,2026-04-07,1,23,Loyal
C12940,89.97,2025-06-05,2025-06-05,1,329,At Risk
C12954,59.98,2025-01-18,2025-01-18,1,467,At Risk
C12963,219.95,2025-02-21,2025-07-11,2,293,At Risk
C12981,104.97,2025-12-18,2025-12-18,1,133,At Risk
C12984,49.99,2025-10-20,2025-10-20,1,192,At Risk
C13002,179.98,2025-02-20,2025-02-20,1,434,At Risk
C13054,89.99,2025-08-25,2025-08-25,1,248,At Risk
C13066,89.99,2025-01-25,2025-01-25,1,460,At Risk
C13068,134.96,2025-09-13,2025-09-30,2,212,At Risk
C13082,89.97,2025-09-27,2025-09-27,1,215,At Risk
C13101,79.96,2025-01-06,2025-01-06,1,479,At Risk
C13102,199.96,2026-03-07,2026-03-07,1,54,Loyal
C13106,269.97,2026-01-23,2026-01-23,1,97,New
C13127,34.99,2025-11-07,2025-11-07,1,174,At Risk
C13133,69.98,2026-01-02,2026-02-24,2,65,Potential
C13164,59.99,2025-06-21,2025-06-21,1,313,At Risk
C13167,69.98,2025-11-28,2025-11-28,1,153,At Risk
C13169,29.99,2026-04-19,2026-04-19,1,11,New
C13185,179.97,2026-02-08,2026-02-08,1,81,New
C13190,149.97,2025-09-18,2025-09-18,1,224,At Risk
C13200,179.98,2026-03-30,2026-03-30,1,31,Loyal
C13206,34.99,2025-05-10,2025-05-10,1,355,At Risk
C13225,229.97,2025-01-19,2026-01-14,3,106,Potential
C13235,49.99,2025-06-10,2025-06-10,1,324,At Risk
C13272,139.96,2026-02-23,2026-02-23,1,66,New
C13307,49.99,2025-10-21,2025-10-21,1,191,At Risk
C13311,34.99,2026-02-20,2026-02-20,1,69,New
C13317,179.97,2025-08-02,2025-08-02,1,271,At Risk
C13318,239.97,2025-03-11,2025-03-20,2,406,At Risk
C13319,49.99,2025-11-28,2025-11-28,1,153,At Risk
C13322,199.96,2025-11-15,2025-11-15,1,166,At Risk
C13324,49.99,2026-04-01,2026-04-01,1,29,New
C13331,59.99,2026-03-23,2026-03-23,1,38,New
C13342,99.98,2025-12-03,2025-12-03,1,148,At Risk
C13350,59.99,2026-01-20,2026-01-20,1,100,New
C13362,104.97,2025-01-07,2025-01-07,1,478,At Risk
C13363,59.98,2025-07-01,2025-07-01,1,303,At Risk
C13372,99.98,2025-12-10,2025-12-10,1,141,At Risk
C13389,359.96,2025-02-03,2025-02-03,1,451,At Risk
C13404,19.99,2025-11-18,2025-11-18,1,163,At Risk
C13414,99.98,2026-03-01,2026-03-01,1,60,New
C13416,59.97,2025-08-22,2025-08-22,1,251,At Risk
C13429,179.97,2026-02-12,2026-02-12,1,77,New
C13448,29.99,2025-10-05,2025-10-05,1,207,At Risk
C13449,74.97,2025-01-22,2025-02-28,2,426,At Risk
C13452,19.99,2025-07-10,2025-07-10,1,294,At Risk
C13471,59.99,2025-08-09,2025-08-09,1,264,At Risk
C13484,29.99,2025-08-17,2025-08-17,1,256,At Risk
C13486,179.97,2025-12-11,2025-12-11,1,140,At Risk
C13494,89.99,2025-08-03,2025-08-03,1,270,At Risk
C13495,59.99,2025-04-30,2025-04-30,1,365,At Risk
C13498,49.99,2025-01-13,2025-01-13,1,472,At Risk
C13499,359.96,2025-09-02,2025-09-02,1,240,At Risk
C13507,179.98,2026-04-04,2026-04-04,1,26,Loyal
C13524,39.98,2025-06-26,2025-06-26,1,308,At Risk
C13525,179.98,2025-06-18,2025-06-18,1,316,At Risk
C13534,89.99,2026-02-04,2026-02-04,1,85,New
C13549,149.97,2026-03-10,2026-03-10,1,51,New
C13559,19.99,2025-10-26,2025-10-26,1,186,At Risk
C13560,59.97,2025-02-16,2025-02-16,1,438,At Risk
C13561,89.99,2025-03-05,2025-03-05,1,421,At Risk
C13563,269.97,2025-01-12,2025-01-12,1,473,At Risk
C13578,49.99,2025-02-28,2025-02-28,1,426,At Risk
C13585,19.99,2026-02-03,2026-02-03,1,86,New
C13586,89.97,2025-12-12,2025-12-12,1,139,At Risk
C13623,34.99,2025-04-01,2025-04-01,1,394,At Risk
C13634,99.95,2025-01-10,2025-01-10,1,475,At Risk
C13645,419.94,2026-01-26,2026-02-23,2,66,Potential
C13646,179.97,2026-04-10,2026-04-10,1,20,Loyal
C13651,104.97,2026-02-04,2026-02-04,1,85,New
C13653,49.99,2025-02-23,2025-02-23,1,431,At Risk
C13658,89.99,2026-01-03,2026-01-03,1,117,New
C13661,99.98,2025-08-11,2025-08-11,1,262,At Risk
C13673,59.98,2025-04-16,2025-04-16,1,379,At Risk
C13674,179.98,2025-06-30,2025-06-30,1,304,At Risk
C13677,59.99,2025-11-29,2025-11-29,1,152,At Risk
C13699,89.97,2026-02-15,2026-02-15,1,74,New
C13708,99.98,2025-05-13,2025-05-13,1,352,At Risk
C13718,99.98,2026-03-22,2026-03-22,1,39,New
C13738,179.98,2025-01-14,2025-01-14,1,471,At Risk
C13752,119.98,2025-04-30,2025-04-30,1,365,At Risk
C13758,19.99,2025-12-18,2025-12-18,1,133,At Risk
C13760,89.99,2025-04-05,2025-04-05,1,390,At Risk
C13762,259.94,2025-09-04,2026-02-27,2,62,Potential
C13763,59.99,2025-01-25,2025-01-25,1,460,At Risk
C13775,49.99,2025-03-15,2025-03-15,1,411,At Risk
C13820,29.99,2025-10-27,2025-10-27,1,185,At Risk
C13823,149.97,2025-11-11,2026-01-13,2,107,Potential
C13824,59.98,2025-03-28,2025-03-28,1,398,At Risk
C13828,269.97,2025-11-05,2025-11-05,1,176,At Risk
C13829,59.99,2026-04-12,2026-04-12,1,18,New
C13839,39.98,2026-01-29,2026-01-29,1,91,New
C13840,34.99,2025-10-14,2025-10-14,1,198,At Risk
C13849,19.99,2026-03-25,2026-03-25,1,36,New
C13854,19.99,2025-11-14,2025-11-14,1,167,At Risk
C13873,359.96,2025-01-12,2025-01-12,1,473,At Risk
C13880,79.96,2025-01-17,2025-01-17,1,468,At Risk
C13900,29.99,2025-10-24,2025-10-24,1,188,At Risk
C13904,119.96,2025-06-16,2025-06-16,1,318,At Risk
C13920,169.97,2025-03-21,2025-03-24,2,402,At Risk
C13923,89.99,2025-01-31,2025-01-31,1,454,At Risk
C13925,204.95,2025-09-11,2025-12-29,2,122,At Risk
C13935,149.97,2025-05-24,2025-05-24,1,341,At Risk
C13967,19.99,2025-08-17,2025-08-17,1,256,At Risk
C13983,149.97,2026-01-23,2026-01-23,1,97,New
C13986,99.98,2025-03-31,2025-03-31,1,395,At Risk
C13998,89.99,2025-02-16,2025-02-16,1,438,At Risk
C14011,59.99,2025-08-15,2025-08-15,1,258,At Risk
C14024,19.99,2025-09-30,2025-09-30,1,212,At Risk
C14028,179.98,2026-01-23,2026-01-23,1,97,New
C14032,19.99,2025-08-12,2025-08-12,1,261,At Risk
C14033,49.99,2025-08-15,2025-08-15,1,258,At Risk
C14054,149.97,2025-03-14,2025-03-14,1,412,At Risk
C14056,79.98,2025-02-13,2025-03-07,2,419,At Risk
C14063,59.99,2025-03-08,2025-03-08,1,418,At Risk
C14066,89.99,2025-03-15,2025-03-15,1,411,At Risk
C14080,139.96,2025-10-21,2025-10-21,1,191,At Risk
C14084,34.99,2026-02-21,2026-02-21,1,68,New
C14088,59.97,2025-11-16,2025-11-16,1,165,At Risk
C14092,49.99,2025-05-21,2025-05-21,1,344,At Risk
C14096,89.99,2025-05-20,2025-05-20,1,345,At Risk
C14100,59.99,2025-06-14,2025-06-14,1,320,At Risk
C14101,59.99,2025-12-25,2025-12-25,1,126,At Risk
C14151,19.99,2025-05-19,2025-05-19,1,346,At Risk
C14152,59.98,2025-12-16,2025-12-16,1,135,At Risk
C14164,39.98,2025-08-02,2025-08-02,1,271,At Risk
C14181,49.99,2025-12-01,2025-12-01,1,150,At Risk
C14186,19.99,2025-07-11,2025-07-11,1,293,At Risk
C14188,49.99,2025-09-06,2025-09-06,1,236,At Risk
C14208,34.99,2025-11-04,2025-11-04,1,177,At Risk
C14209,34.99,2025-08-31,2025-08-31,1,242,At Risk
C14213,144.95,2025-09-11,2025-11-30,2,151,At Risk
C14221,69.98,2025-04-08,2025-04-08,1,387,At Risk
C14239,59.99,2025-10-04,2025-10-04,1,208,At Risk
C14247,39.98,2025-03-16,2025-08-11,2,262,At Risk
C14265,89.97,2026-01-21,2026-01-21,1,99,New
C14274,34.99,2026-02-20,2026-02-20,1,69,New
C14280,119.98,2025-01-25,2025-06-06,2,328,At Risk
C14301,59.98,2025-04-18,2025-04-18,1,377,At Risk
C14319,179.98,2025-01-18,2025-01-18,1,467,At Risk
C14323,19.99,2026-03-26,2026-03-26,1,35,New
C14324,29.99,2025-05-27,2025-05-27,1,338,At Risk
C14326,99.98,2026-04-22,2026-04-22,1,8,New
C14328,119.98,2026-02-16,2026-02-16,1,73,New
C14329,89.99,2025-02-17,2025-02-17,1,437,At Risk
C14335,129.97,2025-04-29,2025-12-20,2,131,At Risk
C14404,19.99,2025-05-17,2025-05-17,1,348,At Risk
C14405,104.97,2026-03-29,2026-03-29,1,32,New
C14409,179.98,2025-07-17,2025-07-17,1,287,At Risk
